OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
11,广场西一路,GENERAL,30.525331451900001,114.345193442999999,2.000000000000000,72.000000000000000,10141114121023104483328.000000000000000,10141114121023104339200_right_105.jpg,a blue car parked in front of a brick building;a blue car parked next to a brick building;a blue car parked next to a brick wall;a blue car parked in front of a brick wall;a blue car parked on the side of the street,a group of cars that are sitting in the street ; a car driving down a street next to a building ; a truck parked on the side of a street ; a blue car parked in front of a brick building,7
12,中山路,GENERAL,30.531060381400000,114.309123995999997,2.000000000000000,218.000000000000000,10141003150324163149824.000000000000000,10141003150324163231000_right_294.jpg,a group of people walking down a street with luggage bags;a group of people walking down a street;a group of people walking down a city street;a group of people walking down a street next to tall buildings;a group of people walking down a street with luggage,a person riding a bike on a city street ; a car driving down a road next to buildings ; a large building with a lot of grass in front of it ; a group of people walking down a street with luggage bags,2
13,中山大道,GENERAL,30.571628712500001,114.256741571000006,2.000000000000000,218.000000000000000,10141050150708152631296.000000000000000,10141050150708153047800_right_267.jpg,cars and buses driving on a city street;cars and buses driving down a city street;cars and buses on a city street near buildings;cars and buses on a city street with buildings in the background;cars and buses on a city street with buildings in background,a couple of cars parked in front of a building ; a silver car driving down a city street ; a bus driving down a street next to tall buildings ; cars and buses driving on a city street,4
14,北湖正街,GENERAL,30.603779108400001,114.269735384000001,2.000000000000000,106.000000000000000,10141050150711103324160.000000000000000,10141050150711102913500_right_6.jpg,a man riding a motorcycle down a street;a man riding a motorcycle down a city street;a person riding a motorcycle on a city street;a man riding a motorcycle down a street next to a building;a man riding a motorcycle down a street next to tall buildings,a city street with people walking down it ; a man riding a motorcycle down a city street ; a group of people walking down a sidewalk ; a person riding a bike on a city street ; a couple of people walking down a sidewalk ; a couple of people that are walking down the street ; a couple of people walking down a sidewalk ; a man riding a motorcycle down a street,2
15,,GENERAL,30.525535641800001,114.340196117999994,2.000000000000000,9.000000000000000,10141019131026094424064.000000000000000,10141019131026093841100_right_32.jpg,a wooden bench sitting next to a building;a wooden bench sitting next to a tall building;a wooden bench sitting in front of a building;a wooden bench on the side of a building;a wooden bench sitting in the middle of a building,a couple of people walking down a sidewalk ; a view of a city street with buildings in the background ; a car parked in front of a house ; a wooden bench sitting next to a building,6
16,,GENERAL,30.550080956599999,114.309803211000002,2.000000000000000,265.000000000000000,10141206130122104504320.000000000000000,10141206130122105136500_right_206.jpg,there is a window on the side of the building;there is a window on the side of a building;there is a window with bars on it;there is a window on the side of the house;there is a window on the side of a house,a couple of cars parked in front of a building ; a narrow city street with a large building ; a white car parked next to a building ; there is a window on the side of the building,6
17,,GENERAL,30.517574880600002,114.335489297999999,2.000000000000000,234.000000000000000,10141219121231143370752.000000000000000,10141219121231144347700_right_321.jpg,a building with a sculpture of a man standing in front of it;a building with a sculpture of a man standing outside;a building with a sculpture of a man holding a dog;a building with a sculpture of a man standing in front;a building with a sculpture of a man standing on the steps,a street with a building in the background ; a white bus driving down a city street ; a large building with a tree in front of it ; a building with a sculpture of a man standing in front of it,-1
18,,GENERAL,30.537347326799999,114.291332741000005,2.000000000000000,146.000000000000000,10141019131201139507200.000000000000000,10141019131201140525300_right_6.jpg,a view of a wall with two UNK;a view of a wall with a window;a view of a wall with two UNK on it;a view of a wall with two doors and a window;a view of a wall with a window and a window,a couple of people walking down a sidewalk ; a person riding a bike down a city street ; there is a large building with bushes around it ; a view of a wall with two UNK,2
19,建设大道,GENERAL,30.586633998200000,114.234248664999996,2.000000000000000,147.000000000000000,10141103150611164037120.000000000000000,10141103150611163012100_right_179.jpg,a large green tree next to a forest;a large green tree in a large city;a large green tree in front of a building;a large green tree in the middle of a park;a large green tree in the middle of a city,a street with cars and a bus on it ; a person riding a scooter on a city street ; a white truck driving down a street next to tall buildings ; a large green tree next to a forest,4
20,长安路,GENERAL,30.604755127899999,114.203642181000006,2.000000000000000,287.000000000000000,10141022121209131696128.000000000000000,10141022121209132706000_right_11.jpg,a person walking down a street past tall buildings;a person is walking down the street alone;an empty street with a large building in the background;a person is walking down the street in a city;a person is walking down the street in the city,a road that has a few cars on it ; a street with a car driving down it ; a brick wall that has a painting on it ; a person walking down a street past tall buildings,9
21,石牌岭路,GENERAL,30.519592121900001,114.332564372999997,2.000000000000000,46.000000000000000,10141003150324140081152.000000000000000,10141003150324141044100_right_136.jpg,a store on the side of the street;a store on the side of a street;a store on the side of a city street;a store on the side of the street in a city;a store on the side of the street in front of a store,a car driving down a street next to tall buildings ; a bus driving down a street next to tall buildings ; a person riding a bike on a city street ; a store on the side of the street,2
22,中山路,GENERAL,30.549638916300001,114.312653096000005,2.000000000000000,296.000000000000000,10141003150325102673920.000000000000000,10141003150325101635000_right_251.jpg,a white van parked in front of a store;a silver van parked in front of a store;a white truck parked in front of a store;a silver van parked in front of a building;a white van parked on the side of the road,a yellow car driving down a city street ; a city street filled with lots of traffic ; a bus driving down a street next to tall buildings ; a white van parked in front of a store,4
23,珞狮北路,GENERAL,30.536106649499999,114.350698331999993,2.000000000000000,196.000000000000000,10141035140720103522304.000000000000000,10141035140720102501800_right_178.jpg,a group of vehicles that are sitting in the street;a group of vehicles driving down a city street;a group of vehicles driving on a city street;a group of vehicles driving down a street;a group of cars driving down a street next to buildings,a view of a city from across the street ; a group of people walking across a parking lot ; two people riding motorcycles on a city street ; a group of vehicles that are sitting in the street,2
24,红旗渠路,GENERAL,30.625447086600001,114.243705148999993,2.000000000000000,72.000000000000000,10141050150624159596544.000000000000000,10141050150624160022400_right_356.jpg,a couple of cars parked on the side of a street;a couple of cars parked on the side of the road;a couple of cars parked on the side of the street;a car parked on the side of the street;a couple of cars parked on the side of a road,a car parked on the side of the road ; a car parked on the side of the road ; a white car parked in front of a house ; a couple of cars parked on the side of a street,6
25,,GENERAL,30.534763565100004,114.347070138000007,2.000000000000000,6.000000000000000,10141003150510102937600.000000000000000,10141003150510102838200_right_120.jpg,a truck is parked next to a building;a van parked in front of a tall building;a semi truck parked in front of a building;a van parked in front of a concrete wall;a van parked in front of a concrete building,a green tree in front of a building ; a person walking down a sidewalk next to a building ; a brick building with a tree in front of it ; a truck is parked next to a building,6
26,鹦鹉大道,GENERAL,30.534841764799999,114.259746397000001,2.000000000000000,25.000000000000000,10141003150426101514240.000000000000000,10141003150426101540400_right_128.jpg,a couple of cars parked on the side of a road;a car parked on the side of the road;two cars parked on the side of the road;a couple of cars are parked on the street;a couple of cars parked on the side of the road,a white car driving down a street next to tall trees ; a blue and white street sign and some buildings ; a red car parked on the side of the road ; a couple of cars parked on the side of a road,8
27,千家街,GENERAL,30.538850084200000,114.310917798999995,2.000000000000000,343.000000000000000,10141003150510155366400.000000000000000,10141003150510155856100_right_106.jpg,a bike is parked outside of a building;a bike parked outside of a building next to a building;a bike parked next to a building on the sidewalk;a bike parked outside of a building next to a wall;a bike parked next to a building on the street,a city street filled with traffic next to buildings ; a group of people that are standing in the street ; a group of motorcycles parked in front of a store ; a bike is parked outside of a building,-1
28,理工大道,GENERAL,30.523965866499999,114.342197566999999,2.000000000000000,297.000000000000000,10141019131025102471168.000000000000000,10141019131025103445000_right_255.jpg,a group of people riding motorcycles down a street;a group of cars driving down a street;a street with cars and motorcycles on the road;a street with cars and motorcycles on it;a group of cars driving down a street next to tall trees,a couple of cars parked in front of a building ; a person riding a bike on a city street ; a group of cars driving down a street ; a group of people riding motorcycles down a street,2
29,中南二路,GENERAL,30.544536343800001,114.322774748000000,2.000000000000000,279.000000000000000,10141035140720153853952.000000000000000,10141035140720153105000_right_19.jpg,a man standing in front of a building;a man standing in front of a large building;a person walking down a street past a building;a person walking down a street near a building;a man walking down a street past a building,a street with cars and buildings in the background ; a highway filled with traffic next to tall buildings ; a group of cars parked in front of a building ; a man standing in front of a building,-1
30,,GENERAL,30.535931594699999,114.258840356999997,2.000000000000000,276.000000000000000,10141003150524162244608.000000000000000,10141003150524162635900_right_34.jpg,a white truck parked next to a green tree;a white truck parked next to a forest;a white car parked in front of a forest;a white truck parked in front of a tree;a white car parked in front of a green tree,cars are parked on the side of the road ; cars are parked on the side of the road ; a couple of cars parked on the side of a road ; a white car parked on the side of a road ; a car parked in front of a house ; a car parked next to a lush green forest ; a car parked in front of a building ; a white truck parked next to a green tree,6
31,玫瑰街,GENERAL,30.571225202400001,114.194237479999998,2.000000000000000,252.000000000000000,10141058150713102696448.000000000000000,10141058150713102504800_right_178.jpg,a couple of cars parked in front of a building;two cars parked in front of a building;a couple of cars parked next to each other;a couple of cars parked in front of a tall building;a couple of cars parked on the side of a road,a group of people that are sitting in the street ; a white car driving down a city street ; a street scene with focus on a stone wall ; a couple of cars parked in front of a building,8
32,科技小路,GENERAL,30.538801318400001,114.345924160999999,2.000000000000000,155.000000000000000,10141058150821103927296.000000000000000,10141058150821104955000_right_91.jpg,a park with green grass and a white building;a park with green grass and a green fence;a park with green grass and a white building in the background;a park with green grass and trees and a green field;a park with green grass and trees and a green fence,a white car driving down a city street ; a woman walking down a road holding an umbrella ; a group of people walking down a street holding umbrellas ; a white car driving down a street next to a forest ; a building with a tent on the outside ; a city view of a city skyline with green grass ; a truck parked in front of a building ; a park with green grass and a white building,1
33,,GENERAL,30.585077329299999,114.254847924000003,2.000000000000000,315.000000000000000,10141113130101122269184.000000000000000,10141113130101122700000_right_59.jpg,a sign on the side of a building;a sign on the side of the road;a sign on the side of the road in front of a building;a sign on the side of a building on a street;a sign on the side of a building on the street,a red and white sign a street and some trees ; a couple of people walking down a street ; a tree in front of a brick building ; a sign on the side of a building,6
34,,GENERAL,30.515401377200000,114.336313742000002,2.000000000000000,170.000000000000000,10141114121023129649152.000000000000000,10141114121023130443000_right_337.jpg,a person carrying a surfboard down a sidewalk;a person walking down the street with a surfboard;a person walking down a street holding a surfboard;a person carrying a surfboard down a city street;a person carrying a surf board down a sidewalk,a building sitting on the side of a street ; a sidewalk that is next to a building ; a view of a street from the sidewalk ; a person carrying a surfboard down a sidewalk,6
35,,GENERAL,30.571740659100001,114.349631236999997,2.000000000000000,258.000000000000000,10141003150322112135168.000000000000000,10141003150322111922500_right_129.jpg,two people walking in front of a large building;two people walking in front of a building;a couple of people walking across a street;people walking on a sidewalk in front of a building;a couple of people walking down a sidewalk,a group of people walking down a street ; a couple of cars driving down a city street ; a couple of cars driving down a city street ; two people walking in front of a large building,9
36,建设大道,GENERAL,30.588200326399999,114.230701560000000,2.000000000000000,309.000000000000000,10141103150611161939968.000000000000000,10141103150611162932000_right_330.jpg,a view of a city street from across the street;a view of a city street from a distance;a view of a city street from the other side;a view of a city street with buildings on each side;a view of a city street from the other side of the road,a large white building sitting on the side of a road ; a group of trees that are next to a building ; a truck driving down a road next to a forest ; a view of a city street from across the street,8
37,珞狮北路,GENERAL,30.536649438800001,114.350919070000003,2.000000000000000,206.000000000000000,10141035140720103522304.000000000000000,10141035140720102512900_right_117.jpg,a person riding a skate board on a city street;a person riding a skate board on a street;a young man riding a skateboard down a sidewalk;a person riding a skateboard down a sidewalk;a person riding a skate board on a city side walk,a person on a motorcycle on a city street ; a view of a street from the side of the road ; several cars parked in a parking lot near a building ; a person riding a skate board on a city street,2
38,建工路,GENERAL,30.523219905300003,114.344263416000004,2.000000000000000,52.000000000000000,10141114121023104483328.000000000000000,10141114121023103701800_right_317.jpg,a person walking down the street past a building;a person walking down the street in front of a building;a person is walking down the street in front of a building;a person walking down the street in front of a large building;a person walking down the street with a backpack,a car driving down a street past a tall building ; a car parked on the side of a street ; a group of people riding bikes down a street ; a person walking down the street past a building,2
39,,GENERAL,30.559105058299998,114.351608093999999,2.000000000000000,115.000000000000000,10141058150821112315904.000000000000000,10141058150821113112000_right_187.jpg,a blue bench in front of a white building;a blue bench on the side of a road;a blue bench on the side of a street;a blue bench on the side of the street;a blue bench on the side of the road,a highway filled with traffic surrounded by tall buildings ; a large long train on a steel track ; a large building on the side of the street ; a blue bench in front of a white building,5
40,知音东路,GENERAL,30.570277625199999,114.211695491000000,2.000000000000000,2.000000000000000,10141019121209141362688.000000000000000,10141019121209140323200_right_81.jpg,a green bus parked in front of a building;a large green bus parked in front of a building;a green bus driving down a city street;a green bus parked in front of a tall building;a green bus parked on the side of a road,a blue and white bus driving down a street ; a couple of buses parked next to each other ; a person walking down a sidewalk near a building ; a green bus parked in front of a building,4
41,洪达巷,GENERAL,30.519583289100002,114.343144898000006,2.000000000000000,349.000000000000000,10141003150509142441984.000000000000000,10141003150509142828100_right_213.jpg,a city street with motorcycles parked on the curb;a city street with motorcycles parked on the sidewalk;a city street with motorcycles parked on the side;a city street with motorcycles parked on the side of the street;a city street with motorcycles and people walking on the sidewalk,a line of cars parked on a city street ; a group of buses parked on the side of a road ; a white truck parked in front of a building ; a city street with motorcycles parked on the curb,6
42,武汉大道,GENERAL,30.622855621500001,114.290027717000001,2.000000000000000,287.000000000000000,10141050150412103974912.000000000000000,10141050150412103019800_right_316.jpg,a highway with a long line of traffic;a highway with a long line of cars driving down the road;a highway with a long line of cars driving on it;a highway with a long line of cars driving down it;a highway with a long line of cars driving down a street,a view of a building from across the street ; a truck driving down a city street ; a group of cars driving down a city street ; a highway with a long line of traffic,9
43,,GENERAL,30.527717865100001,114.302001067000006,2.000000000000000,122.000000000000000,10141050150725164728320.000000000000000,10141050150725165321400_right_22.jpg,an empty parking lot next to a building;an empty parking lot with a building in the background;a parking lot with a brick wall and trees;a parking lot with a brick wall and a building;a parking lot with a brick wall and a red house,a highway with a street sign in the middle ; a highway with a view of a city skyline ; a large long train on a steel track ; an empty parking lot next to a building,0
44,,GENERAL,30.519868213700001,114.338171677999995,2.000000000000000,178.000000000000000,10141003150509163413504.000000000000000,10141003150509162445300_right_306.jpg,a car parked in front of a building;a blue car parked in front of a building;a blue car parked on the side of the road;a blue car parked on the side of a street;a blue car parked on the side of a road,a car parked on the side of the street ; a view of a city street from the sidewalk ; a wall with graffiti on it in front of a building ; a car parked in front of a building,6
45,汉阳大道,GENERAL,30.568158786300000,114.191563140000000,2.000000000000000,124.000000000000000,10141003150521140248576.000000000000000,10141003150521140740500_right_190.jpg,a couple of buildings that are next to each other;a couple of buildings that have a sign on them;a couple of buildings that are in front of a building;a couple of buildings that are in front of a street;a couple of buildings that are in front of a city,a couple of cars driving down a street ; a group of cars driving down a street ; a couple of trucks parked next to each other ; a couple of buildings that are next to each other,9
46,,GENERAL,30.537412674999999,114.307938945000004,2.000000000000000,215.000000000000000,10141106121020132032512.000000000000000,10141106121020132231900_right_46.jpg,a person walking down a sidewalk next to trees;a person walking down a sidewalk near a building;a person walking down a sidewalk next to a building;a person walking down a sidewalk near trees;a person walking down a sidewalk next to a tall building,a black and white photo of a bus stop ; a couple of people walking down a sidewalk ; a sidewalk with a fire hydrant and trees ; a person walking down a sidewalk next to trees,3
47,鄂江左,GENERAL,30.585565947100001,114.183935778999995,2.000000000000000,327.000000000000000,10141003150612125188096.000000000000000,10141003150612124212400_right_293.jpg,a concrete sidewalk with a street light and trees;an empty sidewalk with trees and a street light;a concrete sidewalk with trees and a street light;a concrete sidewalk with a parking lot and trees;a concrete sidewalk with trees and a street light in the background,a white car driving down a street next to trees ; a concrete bench in the middle of a park ; a couple of cars parked in front of a building ; a concrete sidewalk with a street light and trees,8
48,,GENERAL,30.538370978300001,114.285881806000006,2.000000000000000,97.000000000000000,10141019131201135312896.000000000000000,10141019131201135227100_right_111.jpg,a cement wall with a bench next to it;a cement wall with a bench on it;a cement wall with a bench on the side of it;a cement wall with a bench on the side;a cement wall with a bench on the side of the road,a road that has a few trees in it ; a couple of people that are walking down a street ; a white building next to a green bush ; a cement wall with a bench next to it,6
49,,GENERAL,30.567830435500003,114.232829512999999,2.000000000000000,256.000000000000000,10141019130105111248896.000000000000000,10141019130105111311500_right_16.jpg,a yellow school bus parked in front of a building;a school bus parked in front of a building;a yellow school bus parked next to a tree;a yellow school bus parked on the side of a road;a yellow school bus parked on the side of the road,a street filled with parked cars next to tall buildings ; a couple of cars that are sitting in the street ; a couple of cars parked in front of a building ; a yellow school bus parked in front of a building,3
50,Ｇ１０７,GENERAL,30.528476950700000,114.308544796999996,2.000000000000000,211.000000000000000,10141003150325102673920.000000000000000,10141003150325102222800_right_257.jpg,a yellow and white bus driving down a street;a bus parked on the side of the road;a bus parked on the side of the street;a yellow and white bus parked in front of a building;a bus parked on the side of a street,a busy city street with cars and buses ; a group of cars that are sitting in the street ; a parking lot filled with cars and buses ; a yellow and white bus driving down a street,4
51,建设大道,GENERAL,30.587704043700001,114.236561838000000,2.000000000000000,318.000000000000000,10141003150612160839680.000000000000000,10141003150612160051800_right_335.jpg,a bunch of cars parked in front of a store;several cars parked in front of a store;several cars parked in front of a store front;cars are parked in front of a store;cars parked in front of a store front,a long road with cars parked on the side of it ; a street with cars driving down the road ; a car driving down a street next to tall buildings ; a bunch of cars parked in front of a store,9
52,付家坡一路,GENERAL,30.534791706499998,114.325380121999999,2.000000000000000,209.000000000000000,10141003150422110633984.000000000000000,10141003150422111124300_right_110.jpg,a man sitting in front of a store front;a man sitting in front of a store;a man sitting on a scooter outside a store;a man sitting in front of a store with a scooter parked outside;a man sitting in front of a store front that has graffiti on it,a city street lined with parked cars and buildings ; a group of cars that are sitting in the street ; a narrow street in the middle of a city ; a man sitting in front of a store front,-1
53,八一路,GENERAL,30.537704128100000,114.347354609999996,2.000000000000000,323.000000000000000,10141003150322162466816.000000000000000,10141003150322161656900_right_221.jpg,a group of people standing outside of a store;a group of people walking past a store;a group of men standing outside of a store;a group of people standing outside of a food truck;a group of people walking down a street past a store,a group of people walking down a street ; a couple of people that are walking down the street ; a crowd of people walking down a city street ; a group of people standing outside of a store,6
54,民主路,GENERAL,30.546160070500001,114.316491604000007,2.000000000000000,257.000000000000000,10141003150416114876416.000000000000000,10141003150416114952300_right_171.jpg,a couple of vehicles parked in front of a building;a couple of vehicles parked on the side of a street;a couple of vehicles parked on the side of the road;a couple of cars parked on the side of the road;a couple of vehicles parked on the side of a road,a city street filled with lots of traffic ; a bus driving down a busy city street ; a group of cars driving down a city street ; a couple of vehicles parked in front of a building,4
55,,GENERAL,30.517350740400001,114.335078808000006,2.000000000000000,323.000000000000000,10141219121231143370752.000000000000000,10141219121231143537900_right_217.jpg,a fire hydrant in the middle of a park;a fire hydrant in the middle of the woods;a fire hydrant is sitting in the middle of the woods;a couple of benches sitting in the middle of a park;a couple of benches sitting in the middle of a forest,a car parked on the side of the road ; a view of a city street from the side ; a tree that is next to a building ; a fire hydrant in the middle of a park,6
56,沿河大道,GENERAL,30.584435712699999,114.188035057999997,2.000000000000000,64.000000000000000,10141003150612125188096.000000000000000,10141003150612124316500_right_201.jpg,a sidewalk with trees and a street sign;a sidewalk with trees and a street light;a sidewalk with trees and a street sign next to it;an empty street with trees and a street sign;a sidewalk with trees and a street sign in the background,a white car driving down a road next to trees ; a view of a street with trees and grass ; a red car driving down a street next to tall buildings ; a sidewalk with trees and a street sign,8
57,古乐路,GENERAL,30.604875085700002,114.196737255000002,2.000000000000000,243.000000000000000,10141022121209133793280.000000000000000,10141022121209133151400_right_77.jpg,a man riding a bike down a sidewalk;a person on a bike in the middle of a park;a person on a bike in the middle of the street;a person on a bike in a fenced in area;a man riding a bike down a street next to a tree,a truck parked on the side of the road ; a white car driving down a city street ; a street with cars parked on the side ; a man riding a bike down a sidewalk,2
58,,GENERAL,30.570197519699999,114.228404280999996,2.000000000000000,104.000000000000000,10141019131223105077248.000000000000000,10141019131223105004800_right_1.jpg,a large building with a tree in front of it;a large white building with a tree in front of it;a large building with a few trees in front of it;a large building with a few trees outside of it;a large building with a few trees in the yard,an empty street with a building in the background ; a view of a city street from across the street ; a view of a city skyline from a distance ; a large building with a tree in front of it,0
59,,GENERAL,30.524437236800001,114.338093786000002,2.000000000000000,316.000000000000000,10141003150509142441984.000000000000000,10141003150509143248300_right_160.jpg,a person walking a dog down a sidewalk;a person walking down a street next to a building;a man walking down a sidewalk next to a building;a man walking down a sidewalk next to a red brick building;a person walking down a street next to a red building,a group of cars parked in front of a building ; a car parked on the side of a street ; a view of a street with a tree and a building ; a person walking a dog down a sidewalk,-1
60,建设大道,GENERAL,30.588240979700000,114.238306836000007,2.000000000000000,345.000000000000000,10141003150612160839680.000000000000000,10141003150612160033400_right_343.jpg,a group of cars parked in front of a building;a group of cars parked on a city street;a group of cars parked in front of a store;a group of cars parked on the side of the road;a group of cars parked on the side of a road,a street with a bus driving down the road ; a group of people walking down a street ; a large building on the side of the street ; a group of cars parked in front of a building,4
61,,GENERAL,30.622882995300003,114.292269714000000,2.000000000000000,6.000000000000000,10141029121231134130176.000000000000000,10141029121231134119700_right_271.jpg,a view of a building through a window;a red fire hydrant sitting next to a building;a red fire hydrant sitting next to a tall building;a view of a building from behind a window;a red fire hydrant sitting next to a metal fence,a person walking down the street with a backpack ; a row of motorcycles parked along a street ; a person standing in front of a building ; a view of a building through a window,-1
62,,GENERAL,30.519486601099999,114.333016229999998,2.000000000000000,190.000000000000000,10141219121231143370752.000000000000000,10141219121231143041700_right_102.jpg,a large building with a tree in front of it;a large white building with a tree in front of it;a large building with a tree in the grass;a grassy area with a tree and a building;a large white building with a tree in the grass,a view of an empty street from the sidewalk ; a car driving down a street past tall buildings ; a parking meter in front of a concrete wall ; a large building with a tree in front of it,0
63,紫阳东路,GENERAL,30.534018528899999,114.315988614000005,2.000000000000000,110.000000000000000,10141003150312133885952.000000000000000,10141003150312132855000_right_14.jpg,a couple of people walking down a street;a couple of people walking across a street;a couple of people walking down a city street;a couple of people walking down a sidewalk;a couple of people walking down a street next to a building,a group of people walking down a street ; a car driving down a street next to tall buildings ; a person riding a bike on a city street ; a couple of people walking down a street,2
64,,GENERAL,30.541106234600001,114.312090850999994,2.000000000000000,190.000000000000000,10141006121129102802944.000000000000000,10141006121129103814800_right_221.jpg,a car parked in front of a store;a car parked in front of a store window;a car parked in front of a store front;a car parked in front of a store front window;a car parked in front of a store on the street,a car parked in front of a building ; a motorcycle parked on the side of the street ; a store front with a red and white sign ; a car parked in front of a store,6
65,樱花路,GENERAL,30.556729174899999,114.351799843999999,2.000000000000000,5.000000000000000,10141106121230155513856.000000000000000,10141106121230155113200_right_76.jpg,a person walking down a street next to a building;a person walking down a street near a building;a man standing in front of a building;a person walking down a street next to a tall building;a man standing in front of a building next to a blue sky,a person walking down a sidewalk next to a building ; a person riding a bike down a sidewalk ; a view of a forest from a tree ; a person walking down a street next to a building,2
66,,GENERAL,30.552996821800001,114.221532683000007,2.000000000000000,71.000000000000000,10141019121212115124224.000000000000000,10141019121212114557800_right_155.jpg,a building with a sign on the wall;a sign hangs on the wall of a building;a sign hangs on the wall of a store;a building with a sign on the front of it;a building with a sign that says UNK UNK st,a street with cars parked on the side of it ; a blue car parked on the side of a road ; a truck parked in front of a tall building ; a building with a sign on the wall,6
67,,GENERAL,30.513833331400001,114.338230682000003,2.000000000000000,190.000000000000000,10141114121023131746304.000000000000000,10141114121023130846400_right_128.jpg,a car parked on the side of the road;a car parked in a parking lot next to a tree;a car parked on the side of the road near a tree;a car parked on the side of a road next to a man;a car parked on the side of a road next to a park,a couple of people that are standing in the street ; a group of people walking down a sidewalk ; a park with a large building in the background ; a car parked on the side of the road,6
68,,GENERAL,30.585091927000001,114.256321389999997,2.000000000000000,39.000000000000000,10141113130101124366336.000000000000000,10141113130101124634800_right_306.jpg,a group of cars parked in front of a building;a group of cars parked on a city street;several cars parked in front of a building;a group of cars parked on the side of the road;a group of cars parked on the side of a street,a group of people walking down a sidewalk ; a view of a street with a person walking down it ; a bench on the side of the street ; a group of cars parked in front of a building,6
