OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
13,慈善巷,GENERAL,30.574697611000001,114.268291117000004,2.000000000000000,201.000000000000000,10141050150710111371264.000000000000000,10141050150710111556200_right_54.jpg,a blue table sitting in front of a store;a blue table sitting in front of a store front;a blue table sitting in front of a store window;a store front with a blue table in front of it;a blue table sitting in front of a store next to a street,a group of people walking down a street ; a man riding a motorcycle down a city street ; a room filled with different types of items ; a blue table sitting in front of a store,2
14,胜利街,GENERAL,30.584313523799999,114.288917935000001,2.000000000000000,230.000000000000000,10141050150625141063680.000000000000000,10141050150625140157400_right_123.jpg,a group of people standing outside of a building;a street scene with people walking and a car;a group of people standing outside of a tall building;a group of people standing around a white car;a street scene with a car and people walking,a group of people walking down a sidewalk ; a car driving down a street next to a building ; a building with a sign that says UNK ; a group of people standing outside of a building,9
15,商家巷,GENERAL,30.539463390900000,114.295368500999999,2.000000000000000,234.000000000000000,10141003150513112350720.000000000000000,10141003150513112758800_right_174.jpg,a woman walking down a sidewalk next to buildings;a woman walking down a sidewalk next to tall buildings;a woman walking down a sidewalk past tall buildings;a woman walking down a sidewalk next to a building;a woman walking down a sidewalk next to a tall building,a narrow street with various fruits and vegetables ; a room that has a wall with a window ; a woman walking down a street next to tall buildings ; a woman walking down a sidewalk next to buildings,1
16,解放公园路,GENERAL,30.607057034400000,114.293207519000006,2.000000000000000,300.000000000000000,10141050150701104103424.000000000000000,10141050150701104848400_right_328.jpg,a city street with a building and trees;a view of a city street from the side;a city street with a building and trees on it;a view of a city street from the side of the street;a city street with a building and trees on the side,a couple of buildings that are next to a tree ; a street corner with a building and a street light ; a white car driving down a street next to tall buildings ; a city street with a building and trees,8
17,,GENERAL,30.552910815299999,114.304029120999999,2.000000000000000,191.000000000000000,10141006121203140657152.000000000000000,10141006121203140504000_right_205.jpg,a car parked in front of a building;a car parked in front of a tall building;a car parked in front of a building next to a street sign;a car parked in front of a building on the street;a car parked in front of a building on a street,a person walking down a street in front of a store ; a group of people walking down a sidewalk ; a car parked on the side of a street ; a car parked in front of a building,6
18,建设大道,GENERAL,30.609880548900001,114.281027123000001,2.000000000000000,313.000000000000000,10141003150612154548224.000000000000000,10141003150612153602600_right_209.jpg,a city street filled with traffic surrounded by tall buildings;a city street filled with lots of traffic;a group of cars driving down a city street;a group of cars driving down a busy city street;a city street filled with lots of traffic on a street,a busy city street filled with cars and people ; an empty parking lot in a large city ; a public transit bus on a city street ; a city street filled with traffic surrounded by tall buildings,0
19,,GENERAL,30.529309698700001,114.258554266999994,2.000000000000000,65.000000000000000,10141050150606163935232.000000000000000,10141050150606163446200_right_335.jpg,a row of windows in front of a building;a row of windows in a building;a row of windows in front of a tall building;a large building with many windows and a building;a large building with many windows and a few bushes,a view of a city street from the street ; a group of people walking down a sidewalk ; a street lamp on the side of the road ; a row of windows in front of a building,6
20,,GENERAL,30.607445145200000,114.272799938999995,2.000000000000000,288.000000000000000,10141050150718120394752.000000000000000,10141050150718120252100_right_32.jpg,a white car parked in front of a store;a white car parked outside of a store;a white car parked in front of a store front;a car parked in front of a store;a car parked in front of a store front,there is a man walking down the street ; a car driving down a wet city street ; a row of buildings on a city street ; a white car parked in front of a store,10
21,汉正街,GENERAL,30.567423091399998,114.261619066999998,2.000000000000000,192.000000000000000,10141050150702102347776.000000000000000,10141050150702102545500_right_16.jpg,a red vase sitting on the side of a building;a red vase sitting on top of a white wall;a red vase sitting on the outside of a building;a red vase sitting on top of a table;a red vase sitting on top of a white wall next to a tree,a couple of women walking down a sidewalk ; a group of people walking down a sidewalk ; a cement bench sitting next to a wall ; a red vase sitting on the side of a building,1
22,,GENERAL,30.526787565700001,114.321725630000003,2.000000000000000,75.000000000000000,10141003150510142783488.000000000000000,10141003150510142457800_right_128.jpg,an empty parking lot in front of a building;an empty parking lot in front of a tall building;an empty parking lot in front of an apartment building;an empty parking lot in front of a brick building;an empty parking lot in front of a tall brick building,a view of a street from the side of the road ; a view of a building from the street ; a street sign in front of a large building ; an empty parking lot in front of a building,0
23,天津路,GENERAL,30.588058942600004,114.290729350000007,2.000000000000000,285.000000000000000,10141050150710105079808.000000000000000,10141050150710104125100_right_35.jpg,a car parked in front of a store;a car parked on the side of the street;a car parked in front of a store with an umbrella;a car parked on the side of the road in front of a store;a car parked on the side of the street in front of a store,a city street filled with lots of traffic ; a city street with cars parked on the side ; graffiti on a wall with graffiti on it ; a car parked in front of a store,6
24,慈善巷,GENERAL,30.576116309100001,114.267525909000000,2.000000000000000,184.000000000000000,10141050150710111371264.000000000000000,10141050150710111308600_right_311.jpg,a group of people walking down a street;a group of people walking down a city street;a group of people riding motorcycles down a street;a group of people walking down a street next to a building;a group of people walking down a street with umbrellas,a truck parked in front of a store ; a store front with signs hanging on the wall ; a group of people walking down a street with umbrellas ; a group of people walking down a street,6
25,惠济路,GENERAL,30.609360198299999,114.283255961999998,2.000000000000000,24.000000000000000,10141050150701164920832.000000000000000,10141050150701164028500_right_356.jpg,a white car driving down a city street;a couple of cars parked in front of a store;a white car driving down a street next to tall buildings;a white car parked on the side of a street;a white car parked on the side of the road,a woman walking down a street holding an umbrella ; a street sign on a city street ; a couple of cars parked on the side of a road ; a white car driving down a city street,1
26,,GENERAL,30.527783573099999,114.321100439999995,2.000000000000000,334.000000000000000,10141003150510142783488.000000000000000,10141003150510142730500_right_343.jpg,a man walking down a sidewalk next to a tall building;a person walking on a sidewalk in front of a building;a person walking on a sidewalk near a building;a person walking down a sidewalk in front of a building;a man walking down a sidewalk in front of a building,a street with a building in the background ; a person is walking down a city street ; a tree next to a building on a street corner ; a man walking down a sidewalk next to a tall building,11
27,马场路,GENERAL,30.615967929600000,114.256013713000002,2.000000000000000,244.000000000000000,10141050150701160726528.000000000000000,10141050150701161317800_right_140.jpg,a city street with cars and people walking;a city street with cars and people walking on the sidewalk;a busy street with cars and people walking on the sidewalk;a busy street with cars and people walking by;a busy city street with cars and people walking by,a white car driving down a street next to tall buildings ; a group of cars parked on the side of a road ; a group of people walking on a city street ; a city street with cars and people walking,8
28,胜利街,GENERAL,30.593466227200000,114.295997682999996,2.000000000000000,236.000000000000000,10141050150625141063680.000000000000000,10141050150625141010000_right_135.jpg,a woman taking a selfie in a mirror;a couple of people that are standing in front of a building;a woman taking a selfie in front of a building;a woman taking a selfie in front of a mirror;a couple of people that are looking at a camera,a car driving down a street next to a building ; a person riding a bike on a city street ; a building with a tree in front of it ; a woman taking a selfie in a mirror,1
29,下双墩路,GENERAL,30.593543304600001,114.229916137999993,2.000000000000000,55.000000000000000,10141022121208101994496.000000000000000,10141022121208102333100_right_312.jpg,a building on the corner of an empty street;a building on the corner of a street;a building on the corner of a city street;a building on the corner of a street with a blue door;a building on the corner of a street with many items hanging on the wall,a person riding a bike down a wet road ; a street scene looking down at the street ; a blue and white street sign and a building ; a building on the corner of an empty street,0
30,雪松路,GENERAL,30.595264315000001,114.264007794999998,2.000000000000000,248.000000000000000,10141050150701095714816.000000000000000,10141050150701095217500_right_339.jpg,a city street filled with traffic next to tall buildings;a couple of cars parked in front of a store;a couple of cars parked on the side of a road;a couple of cars parked on the side of a street;a couple of cars parked in front of a tall building,a white car driving down a street next to tall buildings ; a group of cars driving down a city street ; a man walking down a sidewalk in front of a store ; a city street filled with traffic next to tall buildings,10
31,胜利街,GENERAL,30.583438594600000,114.288371716000000,2.000000000000000,341.000000000000000,10141050150625141063680.000000000000000,10141050150625140218500_right_117.jpg,a car parked in front of a building;a car parked in front of a house;a car parked in front of a building next to a tree;a car parked on the side of the road;a car parked next to a tree on the sidewalk,a city street filled with traffic next to buildings ; a group of people walking down a street ; a street scene with a motorcycle parked on the sidewalk ; a car parked in front of a building,-1
32,民主路,GENERAL,30.548335903600002,114.295824660999997,2.000000000000000,190.000000000000000,10141003150325096382464.000000000000000,10141003150325095927800_right_171.jpg,a group of people walking down a street;a group of people walking down a city street;a couple of people walking down a street;a couple of people walking down a city street;a group of people walking down a street next to tall buildings,a green bus driving down a city street ; a white car driving down a city street ; a couple of motorcycles parked in front of a store ; a group of people walking down a street,4
33,昙华林,GENERAL,30.553038887100001,114.311095237000004,2.000000000000000,115.000000000000000,10141035140720153853952.000000000000000,10141035140720154312200_right_10.jpg,a white house with a tree in front of it;a white house with a tree outside of it;a white building a tree and a window;a white house with a tree and a white building;a white house with a tree outside of the building,a group of people riding bikes down a street ; a blue truck parked on the side of the road ; a car parked in front of a building with an umbrella ; a white house with a tree in front of it,2
34,中山大道,GENERAL,30.573114722700002,114.267841184999995,2.000000000000000,197.000000000000000,10141035140610105802752.000000000000000,10141035140610105314700_right_142.jpg,a white car parked in front of a building;a white car parked in front of a store;a white car parked in front of a tall building;a white car parked on the side of a street;a white car parked on the side of a road,a car driving down a busy city street ; a city street filled with traffic next to tall buildings ; a white truck driving down a city street ; a white car parked in front of a building,8
35,洲头南路,GENERAL,30.522178821400001,114.244611243999998,2.000000000000000,276.000000000000000,10141019121209101516800.000000000000000,10141019121209102130700_right_239.jpg,a wall with a red cover on it;a wall with a red and white object;a wall with a red object hanging from it;a wall with a red roof and a metal bar;a wall with a red roof and a red umbrella,a small bird is perched on the side of a building ; a cement wall with a red bag on it ; a pile of garbage sitting next to a building ; a wall with a red cover on it,6
36,芳草路,GENERAL,30.540207446299998,114.201842847999998,2.000000000000000,20.000000000000000,10141057150531139534848.000000000000000,10141057150531140417500_right_143.jpg,a yellow car driving down a city street;a yellow car driving down a street next to tall buildings;a yellow car driving down a road next to tall buildings;a yellow car driving down a street next to trees;a yellow car driving down a street with tall buildings,a city street with buildings and cars driving down it ; a city street filled with traffic surrounded by tall buildings ; a large building with a large sign on it ; a yellow car driving down a city street,-1
37,东湖路,GENERAL,30.554407838300001,114.348446961999997,2.000000000000000,77.000000000000000,10141003150322131009536.000000000000000,10141003150322131503900_right_1.jpg,an empty street with a fence and trees;a street with a fence and trees in the background;an empty street with a fence and trees on each side;a street with a fence and trees on the side;an empty street with a fence on the side,a bus driving down a road next to tall buildings ; an empty street with cars parked on the side ; a red car parked on the side of the road ; an empty street with a fence and trees,0
38,黄孝河路,GENERAL,30.621549727400001,114.280475914999997,2.000000000000000,343.000000000000000,10141003150322139398144.000000000000000,10141003150322140008500_right_101.jpg,a group of people walking down a city street;a group of people that are walking down the street;a group of people walking down the street;a group of people walking down a street;a group of people that are walking down a sidewalk,a city street filled with traffic surrounded by tall buildings ; a city street with cars driving down it ; a group of cars parked on a city street ; a group of people walking down a city street,9
39,四新北路,GENERAL,30.522129844900000,114.226134196000004,2.000000000000000,128.000000000000000,10141003150426143457280.000000000000000,10141003150426144145400_right_26.jpg,a street with a large building in the background;a street with a large building in the back;a street with a large building in the distance;a street with a large building in the back ground;a street with a large building in the back of it,a view of a city street from a distance ; an empty street with buildings in the background ; a body of water with trees in the background ; a street with a large building in the background,0
40,,GENERAL,30.529601693400000,114.346099257999995,2.000000000000000,315.000000000000000,10141003150429094150144.000000000000000,10141003150429094419500_right_23.jpg,a busy city street with people walking around;a street scene with people walking on the sidewalk;a street scene with people walking and cars;a street scene with people and cars on the street;a street scene with people walking on the street,a bus driving down a busy city street ; a couple of cars driving down a city street ; a double decker bus parked in front of a building ; a busy city street with people walking around,4
41,忠孝门,GENERAL,30.548186451500001,114.307724539000006,2.000000000000000,327.000000000000000,10141003150416112779264.000000000000000,10141003150416111859900_right_287.jpg,the inside of a house with many windows;the inside of a house with many windows and windows;the inside of a building with a window;a view of a house from the inside of a house;a view of a house from the side of the house,a group of people walking down a sidewalk ; a red bench in front of a white building ; a street with a row of buildings next to it ; the inside of a house with many windows,6
42,宝丰二路,GENERAL,30.581995691800000,114.248541204000006,2.000000000000000,13.000000000000000,10141050150703111077888.000000000000000,10141050150703111149400_right_106.jpg,a couple of cars parked in front of a store;a couple of cars parked in front of a building;a couple of cars that are sitting in front of a store;a couple of cars are parked in front of a store;a couple of cars that are parked outside of a building,a city street filled with lots of traffic ; a city street filled with traffic next to tall buildings ; a white truck parked next to a tree ; a couple of cars parked in front of a store,6
43,杨泗路,GENERAL,30.527957306400001,114.257159130000005,2.000000000000000,213.000000000000000,10141019121209109905408.000000000000000,10141019121209110432100_right_16.jpg,a car parked on the side of the road;a car parked on the side of a street;a car parked on the side of the street;a car parked in front of a building on the street;a car parked on the side of a street near buildings,a city street with buildings in the background ; a truck parked on the side of the road ; a motorcycle parked in front of a building ; a car parked on the side of the road,2
44,宝丰一路,GENERAL,30.584708713700000,114.247667561000000,2.000000000000000,4.000000000000000,10141057150727103709184.000000000000000,10141057150727103025400_right_122.jpg,a view of a city street from the sidewalk;a city street with a street light and a building;a city street with a street light and trees;a city street with a sidewalk and a building;a city street with a sidewalk and a street light,a view of a city street from the side ; a city street with cars and buildings on it ; a group of cars parked in front of a building ; a view of a city street from the sidewalk,6
45,香港路,GENERAL,30.605378777700000,114.281422430000006,2.000000000000000,84.000000000000000,10141003150322133106688.000000000000000,10141003150322133453200_right_138.jpg,a group of people walking across a street;a couple of people that are walking down a street;a couple of people that are walking down the street;a group of people walking down a city street;a group of people walking down a street next to tall buildings,a white car driving down a city street ; a no parking sign on a city street ; a city street with orange cones on it ; a group of people walking across a street,0
46,澳门路,GENERAL,30.607875072799999,114.281078277000006,2.000000000000000,131.000000000000000,10141003150322141495296.000000000000000,10141003150322141018600_right_193.jpg,a group of people that are standing in the street;a group of people walking across a street;a group of people walking down a sidewalk;a group of people walking down a sidewalk near tall buildings;a group of people walking down a street next to tall buildings,a group of people riding motorcycles down a street ; a group of people riding bikes down a street ; a white car parked in front of a fence ; a group of people that are standing in the street,2
47,汉中路,GENERAL,30.569265324500002,114.261043860000001,2.000000000000000,256.000000000000000,10141022121203114967040.000000000000000,10141022121203114940600_right_297.jpg,a group of people standing outside of a building;a group of people standing on the sidewalk;a group of people walking down a narrow street;a group of people standing on the side of a street;a group of people standing outside of a store,a person standing in front of a store ; a view of a building from the side ; a red car parked on the side of the street ; a group of people standing outside of a building,6
48,,GENERAL,30.521497328700001,114.285650021999999,2.000000000000000,263.000000000000000,10141019131028101398528.000000000000000,10141019131028100546800_right_329.jpg,a blue truck parked next to a pile of trash;a pick up truck parked next to a pile of trash;a blue truck parked next to a pile of dirt;a blue truck parked next to a pile of garbage;a blue truck parked in a parking lot next to a house,a truck parked on the side of the road ; a couple of trucks parked next to each other ; a man walking down a street next to a building ; a person on a bike under a canopy ; a room with a brick wall and a brick wall ; a pile of trash on a city street ; a man on a bike in an alley ; a blue truck parked next to a pile of trash,11
49,东湖路,GENERAL,30.554356590500003,114.347734594000002,2.000000000000000,287.000000000000000,10141003150322151981056.000000000000000,10141003150322151439600_right_211.jpg,a couple of trees that are by some water;a couple of trees that are next to a body of water;a couple of trees that are next to a lake;a couple of trees that are in front of some water;a couple of trees that are in front of a building,cars are driving down a busy city street ; a city street with people walking on the sidewalk ; a car driving down a street next to tall buildings ; a couple of trees that are by some water,9
50,昙华林,GENERAL,30.554331672499998,114.304720316000001,2.000000000000000,145.000000000000000,10141035140720153853952.000000000000000,10141035140720154507900_right_25.jpg,a couple of cars parked in front of a tall building;two cars parked on the side of the street;two cars parked on the side of the road;a couple of cars parked in front of a building;a couple of cars parked in front of a tall white building,a woman walking down a sidewalk next to parked cars ; a group of people walking down a sidewalk ; a car parked in front of a building ; a couple of cars parked in front of a tall building,1
51,Ｇ３１６,GENERAL,30.542138994900000,114.314401783999998,2.000000000000000,277.000000000000000,10141006121211120320512.000000000000000,10141006121211121305800_right_209.jpg,a silver car parked in front of a building;a car parked in front of a building;a white car driving down a city street;a white car parked in front of a building;a white car driving down a street next to tall buildings,a car driving down a road next to tall buildings ; a group of cars driving down a city street ; there is a bridge with a train on it ; a silver car parked in front of a building,5
52,香港路,GENERAL,30.602503999100001,114.283907310000004,2.000000000000000,282.000000000000000,10141003150322133106688.000000000000000,10141003150322133352200_right_55.jpg,a couple of cars parked in front of a building;a couple of cars parked in front of a store;a couple of cars parked in front of a tall building;a couple of cars parked on the side of a street;a couple of cars parked on the side of a road,a person riding a bike on a city street ; a white truck driving down a street next to tall buildings ; a blue and white sign and some buildings ; a couple of cars parked in front of a building,2
53,中山大道,GENERAL,30.605727476799998,114.301343071000005,2.000000000000000,210.000000000000000,10141050150625113800704.000000000000000,10141050150625113010600_right_307.jpg,a group of people standing outside of a store;a group of people standing in front of a store;a group of people standing outside of a shop;a group of people standing outside a store;a group of people standing in front of a shop,a group of people walking down a street ; a person on a scooter on a city street ; a woman walking down a street next to tall buildings ; a group of people standing outside of a store,-1
54,中山大道,GENERAL,30.572061423499999,114.248186876000005,2.000000000000000,97.000000000000000,10141050150624142819328.000000000000000,10141050150624143643300_right_360.jpg,a city street filled with lots of traffic;a city street filled with traffic next to tall buildings;a city street filled with traffic surrounded by tall buildings;a city street filled with traffic next to buildings;a city street filled with lots of traffic and tall buildings,a group of people that are walking down a street ; a group of people riding bikes down a street ; a woman walking in the rain with an umbrella ; a city street filled with lots of traffic,2
55,宝丰二路,GENERAL,30.583431788399999,114.249332584000001,2.000000000000000,214.000000000000000,10141050150703111077888.000000000000000,10141050150703111217100_right_122.jpg,a store on the side of the street;a store front with a red fire hydrant in front of it;a store front with a red fire hydrant outside of it;a store front with a red fire hydrant outside;a store on the side of the street in a city,a group of people walking down a street with umbrellas ; a group of motorcycles parked on the side of a road ; a man walking down a sidewalk next to a bench ; a store on the side of the street,-1
56,二七侧路,GENERAL,30.626906593800001,114.293504663999997,2.000000000000000,188.000000000000000,10141013130101085175808.000000000000000,10141013130101085553200_right_72.jpg,a view of the inside of an abandoned building;a view of the inside of a building;a view of the inside of an old building;a view of the inside of a building with a window;a view of the side of a building with a window,a man walking down a street next to tall buildings ; a group of people riding motorcycles down a street ; a car parked in front of a building ; a view of the inside of an abandoned building,2
57,四新北路,GENERAL,30.522896059099999,114.224728249999998,2.000000000000000,132.000000000000000,10141003150426143457280.000000000000000,10141003150426144159200_right_21.jpg,a man standing in front of a large sign;a man standing in front of a building holding a baseball bat;a man standing in front of a building holding a bat;a man standing in front of a red sign;a man standing in front of a building with a large sign,two cars driving down a road with tall buildings ; a truck driving down a street next to tall buildings ; an empty street with no cars on it ; a man standing in front of a large sign,0
58,,GENERAL,30.558431933500000,114.350720159999995,2.000000000000000,350.000000000000000,10141106121230155513856.000000000000000,10141106121230155818300_right_353.jpg,a view of a city skyline from a distance;a view of a city skyline from behind a fence;a view of a city from behind a fence;a view of a city skyline from the other side of a city;a view of a city skyline from the other side of the building,a group of people walking down a sidewalk ; a row of bicycles parked on a sidewalk ; a blue door and some bicycles in a room ; a view of a city skyline from a distance,-1
59,宝丰一路,GENERAL,30.583335005799999,114.247305112000006,2.000000000000000,214.000000000000000,10141057150727103709184.000000000000000,10141057150727103001100_right_228.jpg,a bus driving down a city street;a bus driving down a street past tall buildings;a red and green bus driving down a city street;a red and blue bus driving down a city street;a red and green bus driving down a street,a group of cars driving down a city street ; a couple of cars that are sitting in the street ; a police car and a truck on a city street ; a bus driving down a city street,4
60,解放大道,GENERAL,30.585608883500001,114.271103460000006,2.000000000000000,85.000000000000000,10141003150331121500160.000000000000000,10141003150331122529100_right_168.jpg,a white car driving down a city street;a car driving down a street next to buildings;a car driving down a street next to tall buildings;a white car driving down a street next to tall buildings;a car driving down a street next to a tall building,a city street with buildings and buildings in the background ; a city street filled with traffic surrounded by tall buildings ; a busy city street in the middle of a city ; a white car driving down a city street,8
61,洪达巷,GENERAL,30.519397930200000,114.343985137000004,2.000000000000000,85.000000000000000,10141003150509142441984.000000000000000,10141003150509142816400_right_336.jpg,a couple of buses parked in front of a tall building;a couple of buses parked next to each other;a couple of buses parked in front of a building;two buses parked in front of a building;two buses parked in front of a tall building,a truck parked on the side of the road ; a street that has a fence around it ; a motorcycle parked on the side of the street ; a couple of buses parked in front of a tall building,2
62,宝丰二路,GENERAL,30.582373234300000,114.248747520999999,2.000000000000000,221.000000000000000,10141050150703111077888.000000000000000,10141050150703111157500_right_297.jpg,a man walking down a sidewalk next to a building;a man is walking down the sidewalk with bags;a man walking down a sidewalk next to a street;a man walking down a sidewalk next to a graffiti covered building;a man walking down a sidewalk next to a street sign,the cars are parked on the side of the street ; a city street filled with lots of traffic ; a group of cars parked in front of a store ; a man walking down a sidewalk next to a building,11
63,,GENERAL,30.521698002099999,114.287169915999996,2.000000000000000,321.000000000000000,10141003150422152577024.000000000000000,10141003150422152738000_right_83.jpg,two buses parked next to each other in a parking lot;two buses parked next to each other near a building;two buses parked in front of a concrete wall;two buses parked next to each other at a bus stop;two buses parked next to each other on the street,a fire truck parked on the side of the road ; a bus driving down a street next to a car ; a truck parked in front of a fence ; two buses parked next to each other in a parking lot,4
64,单洞路,GENERAL,30.586433690500002,114.275982694000007,2.000000000000000,203.000000000000000,10141035140623143796736.000000000000000,10141035140623144716100_right_65.jpg,a view of a city street during the day;a view of a city street from the street;a view of a city street with cars parked in it;a view of a city street with cars parked on it;a view of a city street with cars parked on the side,a group of cars that are sitting in the street ; a city street filled with tall buildings and traffic ; a bus driving down a street next to a building ; a view of a city street during the day,4
65,二七侧路,GENERAL,30.626697715599999,114.293950143999993,2.000000000000000,278.000000000000000,10141050150708112785408.000000000000000,10141050150708113129800_right_18.jpg,a street scene with many different things in it;a row of buildings covered in lots of signs;a street scene with many different things on the wall;a street scene with many different things on the walls;a row of buildings covered in lots of different colors,a narrow street in a city with tall buildings ; a group of people walking down a sidewalk ; a couple of people walking down a street ; a street scene with many different things in it,6
66,芳草路,GENERAL,30.540903647099999,114.202182602999997,2.000000000000000,208.000000000000000,10141057150531139534848.000000000000000,10141057150531140410400_right_302.jpg,a large building with a tree in front of it;a large building with a large tree in front of it;a large building with a tree in the middle;a large building with a tree in the middle of it;a large building with a tree and a large building,a group of cars driving down a city street ; a car driving down a street next to tall buildings ; a couple of cars driving down a street ; a large building with a tree in front of it,9
67,球场路,GENERAL,30.606395467599999,114.284009912000002,2.000000000000000,310.000000000000000,10141058150822114754560.000000000000000,10141058150822114846200_right_241.jpg,a car parked in front of a building;a truck parked in front of a building;a truck parked in front of a building next to a tree;a car parked in front of a building with graffiti on it;a truck parked in front of a building with graffiti on it,a white car driving down a city street ; a group of people riding skateboards down a street ; a street scene with cars and people on the sidewalk ; a car parked in front of a building,-1
68,Ｇ３１６,GENERAL,30.531646249100000,114.338540996999996,2.000000000000000,95.000000000000000,10141003150321162125312.000000000000000,10141003150321161926900_right_163.jpg,a bus parked on the side of the road;a bus driving down a street next to tall buildings;a bus parked on the side of the street;a bus parked on the side of a street;a bus parked on the side of the road with a painting on the side of,cars are driving down a busy city street ; a group of cars driving down a city street ; a group of cars driving down a street ; a bus parked on the side of the road,4
