OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
11,,GENERAL,30.591594902000001,114.164885697000003,2.000000000000000,279.000000000000000,10141019121225113272320.000000000000000,10141019121225112708800_right_21.jpg,a wooden bench sitting in the middle of a forest;a wooden bench sitting next to a forest;a wooden bench sitting in the middle of a field;a wooden fence sitting next to a forest;a wooden bench sitting next to a lush green forest,a truck driving on a road near a bridge ; a car driving down a road next to a forest ; a view of the back of a concrete bench ; a wooden bench sitting in the middle of a forest,-1
12,金色环路,GENERAL,30.571621858499999,114.160478509000001,2.000000000000000,176.000000000000000,10141058150728164442112.000000000000000,10141058150728163444500_right_59.jpg,a view of a building from the street;a view of a building from the side of the street;a view of a building from the side;a view of a building from the side of a street;a view of a building from the side of the road,a city street with tall buildings in the background ; a street filled with lots of cars next to tall buildings ; a group of cars parked on a city street ; a view of a building from the street,6
13,,GENERAL,30.605001052599999,114.187103617000005,2.000000000000000,123.000000000000000,10141019140101133828096.000000000000000,10141019140101133618400_right_211.jpg,a tall brown building sitting next to a tree;a tree in front of a tall building;a tree in front of a large building;a tree in front of a building with a window;a tall brown building next to a tree and a window,a empty street surrounded by a row of trees ; a view of an empty street from the sidewalk ; a view of a street from the side of the road ; a tall brown building sitting next to a tree,0
14,丰盛路,GENERAL,30.617045540300001,114.192630027999996,2.000000000000000,3.000000000000000,10141050150530152660992.000000000000000,10141050150530152143400_right_274.jpg,a red truck parked in front of a building;a red truck parked on a city street;a red truck parked on the side of a road;a red truck parked on the side of a street;a red truck parked on the side of the street,a person is walking down the street alone ; a white truck driving down a street next to tall buildings ; a street scene with focus on a tree ; a red truck parked in front of a building,0
15,,GENERAL,30.551811851299998,114.241155685999999,2.000000000000000,99.000000000000000,10141057150803146440704.000000000000000,10141057150803145835100_right_82.jpg,a red brick wall with a blue car parked next to it;a red brick wall with a blue car parked on it;a red brick wall with a blue car parked in front of it;a red brick wall with a blue car parked on the side of it;a red brick wall with a blue car parked on the side,a brick building with a window and a brick wall ; a building in a city with many windows ; a person walking down a street next to a building ; a red brick wall with a blue car parked next to it,6
16,丰茂路,GENERAL,30.608494696400001,114.191107496000001,2.000000000000000,268.000000000000000,10141022121209104433152.000000000000000,10141022121209105050000_right_321.jpg,a metal bench sitting on the side of a sidewalk;a metal fence sitting on the side of a street;a metal fence sitting on the side of a road;a metal fence sitting next to a tree;a metal bench sitting on the side of a road,a group of people walking down a city street ; a car parked on the side of a street ; a car parked in front of a store ; a metal bench sitting on the side of a sidewalk,6
17,丰华路,GENERAL,30.607856730999998,114.204579543999998,2.000000000000000,151.000000000000000,10141050150727129759744.000000000000000,10141050150727130249200_right_180.jpg,a white car parked in front of a building;a white car parked next to a green tree;a white car parked in a parking lot near a building;a white car parked in a parking lot in front of a building;a white car parked in a parking lot next to a tree,a white truck driving down a street next to tall buildings ; cars are parked on the side of the street ; a store on the corner of a street ; a white car parked in front of a building,8
18,南泥湾大道,GENERAL,30.606503560200000,114.186530970999996,2.000000000000000,110.000000000000000,10141050150530146369536.000000000000000,10141050150530145552400_right_14.jpg,a very tall building sitting next to a forest;a large building in the middle of a park;a very tall building sitting in front of a tree;a very tall building sitting next to a bunch of trees;a very tall building sitting next to a lush green tree,a group of cars that are sitting in the street ; a truck driving down a street next to tall buildings ; a parking lot with trees and a building ; a very tall building sitting next to a forest,9
19,康达街,GENERAL,30.544336393599998,114.193376939000004,2.000000000000000,115.000000000000000,10141003150524143370240.000000000000000,10141003150524144040300_right_195.jpg,a view of a city street from under a bridge;a view of a street with a long bridge;a view of a city street with a bridge;a view of a city street from the side of a building;a view of a street with a long bridge in the background,a young girl is walking down the sidewalk ; a group of buses parked in front of a building ; a car parked on the side of the road ; a view of a city street from under a bridge,1
20,Ｇ１０７,GENERAL,30.603545515699999,114.183938264000005,2.000000000000000,125.000000000000000,10141003150629162450944.000000000000000,10141003150629163027200_right_301.jpg,a group of cars that are sitting in the street;a group of cars driving down a city street;a group of cars driving under a bridge;a group of cars driving down a street;a group of cars driving down a street under a bridge,a couple of cars that are sitting in the street ; a street with a large building in the background ; a city street filled with traffic and buses ; a group of cars that are sitting in the street,6
21,金色一路,GENERAL,30.570971646299999,114.163182413000001,2.000000000000000,329.000000000000000,10141019121211114782720.000000000000000,10141019121211115504400_right_7.jpg,a group of people walking around a parking lot;a group of people walking across a parking lot;a group of people standing in a courtyard;a group of people walking around a dirt field;a group of people standing in a courtyard next to tall buildings,an empty street with houses in the background ; a silver car driving down a city street ; a parking lot with a large building in the background ; a group of people walking around a parking lot,0
22,Ｇ１０７,GENERAL,30.602226627200000,114.186602233000002,2.000000000000000,297.000000000000000,10141003150629162450944.000000000000000,10141003150629163116100_right_212.jpg,cars are parked on the side of the street;cars are parked on the side of the road;a city street with cars parked on the side;cars are parked on the street in front of a building;a city street with cars parked on the side of it,a yellow bus driving down a busy street ; a group of cars driving under a traffic light ; a large sign on a city street ; cars are parked on the side of the street,4
23,金色二路,GENERAL,30.573723132200001,114.164163639999998,2.000000000000000,275.000000000000000,10141019121211121074176.000000000000000,10141019121211121149700_right_189.jpg,a building with a lot of snow around it;a building that has a bunch of snow on it;a building with a lot of snow on the ground;a large building with a lot of snow on it;a building with a lot of snow on the ground and a tree,an empty street surrounded by a few trees ; a view of a tree lined street from the side ; a parking lot with a building in the background ; a building with a lot of snow around it,0
24,,GENERAL,30.503673075799998,114.274493832000005,2.000000000000000,147.000000000000000,10141003150421120778240.000000000000000,10141003150421121511200_right_74.jpg,a view of an apartment building from the street;a view of a house from the street;a view of a building from the side of the street;a view of a house from the side of the street;a view of a building from the side of a street,a garden with a fence and a building ; a narrow street with a brick wall between two buildings ; a red brick building and some trees and bushes ; a view of an apartment building from the street,6
25,金色一路,GENERAL,30.570941774600001,114.164074331999998,2.000000000000000,276.000000000000000,10141019121211114782720.000000000000000,10141019121211115457300_right_7.jpg,a parking lot with a tree next to it;a tree on the side of the road;a tree on the side of the street;a sidewalk with a tree in the background;a tree on the side of the road in front of a building,a view of a street from the side of the road ; an empty street with a building in the background ; a couple of cars parked on the side of a road ; a parking lot with a tree next to it,0
26,江国路,GENERAL,30.503347391500000,114.278412289000002,2.000000000000000,264.000000000000000,10141003150306150711296.000000000000000,10141003150306150209900_right_232.jpg,a bus parked in front of a building;a green bus parked next to a building;a bus parked on the side of the street;a green bus parked on the side of the road;a green bus parked on the side of the street,a bus driving down a street next to buildings ; a red truck parked on the side of the road ; a parking lot with a blue building in the background ; a bus parked in front of a building,4
27,,GENERAL,30.615279734300000,114.204642914000004,2.000000000000000,205.000000000000000,10141050150727129759744.000000000000000,10141050150727130012700_right_246.jpg,a couple of cars parked on the side of a street;a couple of cars parked in front of a building;a couple of cars parked on the side of the street;a couple of cars parked on the side of the road;a couple of cars parked next to a building,a street with cars parked on the side of it ; a truck parked on the side of the road ; a large sign on the side of a road ; a couple of cars parked on the side of a street,6
28,金色环路,GENERAL,30.571204935200001,114.160507734999996,2.000000000000000,175.000000000000000,10141058150728164442112.000000000000000,10141058150728163439500_right_154.jpg,a city street with buildings in the background;a view of a city street with buildings in the background;a city street with buildings and people walking on the sidewalk;a view of a city street from the side;a city street with buildings and people walking on it,a row of buildings with a bridge in the background ; a couple of cars parked in front of a building ; a city street with cars parked on the side ; a city street with buildings in the background,6
29,,GENERAL,30.565524486400001,114.222260332999994,2.000000000000000,281.000000000000000,10141058150713100599296.000000000000000,10141058150713101514800_right_44.jpg,a red fire hydrant on a city street;a red fire hydrant on the side of the street;a red fire hydrant on the side of a street;a street corner with a fire hydrant and a garbage can;a street corner with a fire hydrant and a building,a city street with tall buildings in the background ; a couple of cars parked on a city street ; a city street with tall buildings in the background ; a red fire hydrant on a city street,6
30,平塘路,GENERAL,30.573002136500001,114.169256098999995,2.000000000000000,200.000000000000000,10141019121211121074176.000000000000000,10141019121211120349500_right_93.jpg,a room that has some kind of building in it;a room that has a bunch of boxes in it;a room that has some kind of wall in it;a room with a bunch of blue boxes in it;a room that has a bunch of blue boxes in it,a car parked on the side of the road ; a man riding a motorcycle down a city street ; a couple of cars parked on the side of the road ; a group of people walking down the street ; a couple of people standing next to each other ; a room filled with lots of windows next to a building ; a couple of umbrellas that are next to a fence ; a room that has some kind of building in it,2
31,金色一路,GENERAL,30.570810882800004,114.164120291000003,2.000000000000000,85.000000000000000,10141019121211114782720.000000000000000,10141019121211115741200_right_185.jpg,a tree standing next to a stone wall;a tree sitting next to a stone wall;a tree sitting next to a stone walkway;a tree standing next to a stone wall under a green tree;a tree sitting next to a stone wall under a green tree,a view of a city street from the sidewalk ; a truck driving down a street next to trees ; a large building in the middle of the street ; a tree standing next to a stone wall,9
32,,GENERAL,30.605729471800000,114.188219562000000,2.000000000000000,23.000000000000000,10141019140101133828096.000000000000000,10141019140101133518700_right_290.jpg,a trail in the middle of the woods;a trail in the middle of a forest;a dirt road between two large trees in the woods;a dirt road between two large trees in a forest;a dirt road between two large trees in a wooded area,people walking down a sidewalk near a building ; a road that is surrounded by some trees ; a sign on the sidewalk of a city street ; a trail in the middle of the woods,6
33,南泥湾大道,GENERAL,30.607115695100003,114.184320518000007,2.000000000000000,111.000000000000000,10141050150530146369536.000000000000000,10141050150530145723600_right_25.jpg,a blue street sign in front of a building;a blue street sign sitting on the side of a road;a blue street sign in front of a brick building;a blue street sign in front of a red brick building;a blue street sign sitting on the side of a street,a group of cars driving down a street ; two cars driving down a street next to trees ; a white truck parked in front of a tall building ; a blue street sign in front of a building,7
34,金色一路,GENERAL,30.570986330800000,114.161446061999996,2.000000000000000,276.000000000000000,10141019121211114782720.000000000000000,10141019121211115518600_right_353.jpg,a couple of people walking past a building;a couple of buildings that are next to each other;a couple of buildings that have a fence around them;a couple of people walking down a sidewalk;a couple of buildings that are next to a fence,an empty street with a fence between two buildings ; a person riding a bike on a city street ; a view of a city street from across the street ; a couple of people walking past a building,0
35,,GENERAL,30.607231865799999,114.187989746000000,2.000000000000000,27.000000000000000,10141050150530142175232.000000000000000,10141050150530142135800_right_210.jpg,a car parked in front of a building;a white truck parked in front of a building;a white car parked in front of a building;a car parked in front of a building near a street;a car parked in front of a building next to a road,a city street filled with lots of traffic ; a group of cars parked outside of a building ; the side of a building with a large window ; a car parked in front of a building,6
36,,GENERAL,30.505021746000001,114.273194899000003,2.000000000000000,319.000000000000000,10141003150421120778240.000000000000000,10141003150421121309400_right_283.jpg,a narrow street with many signs on the walls;a narrow street with many signs hanging on the walls;a narrow street with many signs hanging on it;a narrow street with many signs hanging from the walls;a narrow street with many signs on the walls and around it,a group of people walking down a street ; a group of people walking down a city street ; a red building with a red door and window ; a narrow street with many signs on the walls,6
37,,GENERAL,30.506192667099999,114.273935115000000,2.000000000000000,34.000000000000000,10141003150421120778240.000000000000000,10141003150421121750700_right_127.jpg,there is a house on the side of the building;there is a house on the side of the house;there is a house on the side of the street;there is a house on the side of a house;there is a house on the side of a building,a person riding a scooter on a narrow street ; a person riding a bike down a narrow street ; a red door in the middle of a forest ; there is a house on the side of the building,2
38,,GENERAL,30.596385764800001,114.164745362000005,2.000000000000000,192.000000000000000,10141019121225113272320.000000000000000,10141019121225112939800_right_93.jpg,a cement wall with a large white building;a cement wall with a large building in the background;a concrete wall with a large white building;a cement wall with a large white building in the background;a cement wall with a large white building in the distance,a cement bench sitting next to a body of water ; a cement bench sitting next to a park ; a concrete walkway leading to a city park ; a row of concrete steps leading to a train station ; an empty swimming pool surrounded by green grass ; a cement wall with a large white building behind it ; a blue bench sitting in the middle of a park ; a cement wall with a large white building,0
39,建园路,GENERAL,30.568901713500001,114.167374968000004,2.000000000000000,358.000000000000000,10141058150719102648320.000000000000000,10141058150719102512800_right_293.jpg,a large white building next to a small tree;a view of a building from the side of the road;a view of a building from the side of the street;a large white building next to a tree in a park;a large white building next to a tree and a building,a view of a street from the side of the road ; a street with cars parked on the side ; a view of a city street from across the street ; a large white building next to a small tree,6
40,丰盛路,GENERAL,30.608573895500001,114.189008971999996,2.000000000000000,4.000000000000000,10141022121209104433152.000000000000000,10141022121209104842200_right_104.jpg,a fence that is next to a fence;a white fence sitting next to a tall building;a white fence sitting in front of a building;a white fence sitting in front of a tall building;a fence that is next to a fence and a tree,a view of an empty street between two trees ; an empty street with a fence between two trees ; a white wall with a tree in front of it ; a fence that is next to a fence,0
41,丰硕路,GENERAL,30.609390567900000,114.186961726999996,2.000000000000000,297.000000000000000,10141003150612114702336.000000000000000,10141003150612113928100_right_73.jpg,a person riding a bike on a city street;a person riding a bike down a street;a woman riding a bike down a street;a person riding a bike down a street past a building;a person riding a bike on a city street near a fence,a blue car driving down a street next to tall buildings ; a view of a city street from a distance ; a building that has a tree in front of it ; a person riding a bike on a city street,2
42,,GENERAL,30.604906642200000,114.186675410999996,2.000000000000000,24.000000000000000,10141019140101133828096.000000000000000,10141019140101134543400_right_277.jpg,a group of cars parked on the side of the road;a group of cars parked in a parking lot;a group of cars parked in front of a building;a group of cars parked on the side of a road;a group of cars parked on the side of the street,a car parked on the side of the road ; an empty street with a building in the background ; an empty street in front of a white building ; a group of cars parked on the side of the road,0
43,白沙洲大道,GENERAL,30.491501507500001,114.276250384999997,2.000000000000000,282.000000000000000,10141003150313123741696.000000000000000,10141003150313123641600_right_297.jpg,a truck parked in front of a building;an empty parking lot in a small town;an empty parking lot in front of a building;an empty parking lot in the middle of the city;an empty parking lot in the middle of a city,a view of a street from the top of it ; a view of a street from inside a vehicle ; a street scene with cars and buildings in the background ; a truck parked in front of a building,6
44,,GENERAL,30.614327016800001,114.194285605999994,2.000000000000000,2.000000000000000,10141019140101114953728.000000000000000,10141019140101115552500_right_307.jpg,a truck parked in front of a building;a white truck parked in front of a building;a truck parked in front of a store;a white truck parked in front of a store;a white truck parked in front of a store front,a car parked in front of a store ; a street scene with a store in the background ; a store front in the middle of the street ; a truck parked in front of a building,6
45,金色一路,GENERAL,30.570998666800001,114.160972537000006,2.000000000000000,309.000000000000000,10141019121211114782720.000000000000000,10141019121211115527500_right_359.jpg,a car parked in front of a building;a store front with a truck parked in front of it;a car parked in front of a building on the street;a car parked in front of a building near a tree;a car parked in front of a building on a street,a group of cars that are sitting in the street ; several cars parked on the side of the road ; a large building on the corner of a street ; a car parked in front of a building,6
46,,GENERAL,30.503977590100003,114.274103547999999,2.000000000000000,221.000000000000000,10141003150421120778240.000000000000000,10141003150421121456900_right_34.jpg,a house with a tree in front of it;a building with a concrete wall and a tree;a house with a tree and a building;a building with a concrete wall and a tree in front of it;a concrete wall with a concrete wall and a tree,an empty sidewalk leading up to a building ; a narrow street with a brick building in the background ; an alley with a row of trees and a fence ; an empty sidewalk next to a brick building ; a red brick building with a brick wall ; a cement wall with a concrete wall and a tree ; a brick building with a red brick building in the background ; a house with a tree in front of it,0
47,南泥湾大道,GENERAL,30.605378245099999,114.191066696999997,2.000000000000000,284.000000000000000,10141050150530146369536.000000000000000,10141050150530145506600_right_124.jpg,a highway with several cars driving down it;a highway with a few cars driving down it;a group of cars driving down a street;a highway with several cars driving on it;a group of cars driving down a road,a white truck parked in front of a tall building ; a garden scene with a large building in the background ; a bus driving down a road next to a forest ; a highway with several cars driving down it,4
48,长顺路,GENERAL,30.619212203200000,114.193752560999997,2.000000000000000,88.000000000000000,10141050150530152660992.000000000000000,10141050150530152235200_right_18.jpg,a pile of trash sitting in front of a building;a pile of boxes in front of a building;a bunch of boxes sitting outside of a home;a bunch of boxes sitting in the middle of a street;a bunch of boxes sitting in the middle of the street,a pile of luggage sitting on the side of a road ; a truck is parked on the side of the road ; a pile of trash sitting in the middle of a field ; a pile of trash sitting in front of a building,6
49,南泥湾大道,GENERAL,30.607142471500001,114.183901018000000,2.000000000000000,281.000000000000000,10141050150530144272384.000000000000000,10141050150530143416200_right_352.jpg,a empty street with a large building in the background;a view of a street with a large building in the background;a empty street with a large building in the back;a view of a street with a very tall building;a view of a city street with a large building in the background,a street with a large building in the background ; a long road with a long line of trees ; a garden of flowers in front of a building ; a empty street with a large building in the background,0
50,江国路,GENERAL,30.506100237100000,114.274904613999993,2.000000000000000,173.000000000000000,10141003150306150711296.000000000000000,10141003150306150302500_right_233.jpg,a large truck parked next to a fence;a large truck parked on a city street;a truck parked on the side of the road;a truck parked on the side of the street;a truck parked on the side of the road near a building,a couple of trucks driving down a city street ; a white car parked on the side of the road ; a street corner with a house in the background ; a large truck parked next to a fence,8
51,金色一路,GENERAL,30.570795036900002,114.164616523000007,2.000000000000000,275.000000000000000,10141019121211114782720.000000000000000,10141019121211115745200_right_221.jpg,a car parked on the side of the road;a car parked on the side of a street;a car is parked on the side of the street;a car is parked on the side of the road;a car parked on the side of a street near a tree,a view of a street from across the street ; a view of a building from the street ; an empty street with a building in the background ; a car parked on the side of the road,0
52,金色二路,GENERAL,30.573912637100001,114.163712168999993,2.000000000000000,276.000000000000000,10141019121211121074176.000000000000000,10141019121211120505500_right_241.jpg,a empty parking lot with a building in the background;an empty parking lot with a building in the background;a view of an empty parking lot from a distance;an empty parking lot with a building in the distance;an empty parking lot with a building in the back,a yellow building behind a fence and tree ; a empty parking lot in the middle of the city ; a city street with a bus driving down the road ; a empty parking lot with a building in the background,0
53,,GENERAL,30.567525874000001,114.171876716000000,2.000000000000000,170.000000000000000,10141019121211135754240.000000000000000,10141019121211135642500_right_76.jpg,a red car parked in front of a store;a red car parked in front of a building;a red car parked outside of a store;a red car parked in front of a store front;a red car parked outside of a store front,a group of cars that are sitting in the street ; a person is walking down a city street ; a truck parked in front of a building ; a red car parked in front of a store,6
54,长安路,GENERAL,30.603833256100000,114.206516832999995,2.000000000000000,10.000000000000000,10141022121209131696128.000000000000000,10141022121209132633300_right_204.jpg,a concrete wall with a bird perched on it;a stone wall with a concrete wall and trees in the background;a wall with a concrete wall and a bird on it;a wall with a concrete wall and a bird perched on it;a concrete wall with a bird perched on it and trees in the background,a person is walking down a narrow street ; a sidewalk next to a sidewalk and trees ; a large building with a blue train on it ; a concrete wall with a bird perched on it,6
55,白鹭街,GENERAL,30.555498893200003,114.337252194000001,2.000000000000000,301.000000000000000,10141003150324150566912.000000000000000,10141003150324151505600_right_210.jpg,a car parked in front of a building;a white car parked in front of a building;a car parked in front of a building near a tree;a car parked in front of a building next to a tree;a white car parked in front of a building next to a tree,a couple of cars driving down a street ; a blue and white bus driving down a street ; a city street with a large building in the background ; a car parked in front of a building,4
56,建园路,GENERAL,30.568470235700001,114.167565732000000,2.000000000000000,202.000000000000000,10141058150719102648320.000000000000000,10141058150719102334600_right_79.jpg,a large white building with a tree next to it;a large white building sitting on the side of a road;a large building with a large white building;a large white building sitting on the side of a street;a large white building with a tree in front of it,a long road with a street light next to it ; a car driving down a road next to tall buildings ; a view of a city street from across the street ; a large white building with a tree next to it,8
57,罗七路,GENERAL,30.564844481700000,114.223725615999996,2.000000000000000,196.000000000000000,10141050150510122762240.000000000000000,10141050150510122549100_right_282.jpg,a couple of people that are standing in the street;a group of people walking across a street;a couple of people that are walking down the street;a couple of people that are walking on a sidewalk;a couple of people that are walking down a street,a white car driving down a street next to tall buildings ; a view of a city street with tall buildings ; a tree on the sidewalk of a city street ; a couple of people that are standing in the street,8
58,金色环路,GENERAL,30.576587271800001,114.161443227999996,2.000000000000000,46.000000000000000,10141058150728164442112.000000000000000,10141058150728163702200_right_269.jpg,a cement sidewalk next to a park bench;a cement walkway next to a park with trees;a cement sidewalk next to a forest with lots of trees;a concrete sidewalk with trees and a sky background;a cement walkway next to a park and trees,a parking lot with a long row of trees ; a fence that is next to a fence ; a white fire hydrant sitting next to a fence ; a cement sidewalk next to a park bench,6
59,金色环路,GENERAL,30.568895266999998,114.160726140999998,2.000000000000000,265.000000000000000,10141058150728162344960.000000000000000,10141058150728163334500_right_77.jpg,several cars parked in a parking lot near a building;a parking lot full of cars in a city;a parking lot full of cars parked in a parking lot;a parking lot full of cars parked in a lot;several cars parked in a parking lot in a large city,a group of cars parked in a parking lot ; a group of cars parked on the side of the road ; a group of cars parked under a bridge ; several cars parked in a parking lot near a building,6
60,平塘路,GENERAL,30.570291587100002,114.169170209000001,2.000000000000000,204.000000000000000,10141019121211121074176.000000000000000,10141019121211120322000_right_271.jpg,a white fence sitting next to a tall building;a white fence sitting next to a building;a white fence with a red and white sign on it;a white building with a sign that reads UNK UNK UNK;a white fence with a red and white sign in front of it,a group of trucks driving down a street ; a semi truck parked on the side of the road ; the side of a building has graffiti on it ; a white fence sitting next to a tall building,8
61,丰华路,GENERAL,30.607794071000001,114.205056008000000,2.000000000000000,272.000000000000000,10141050150727129759744.000000000000000,10141050150727130254800_right_188.jpg,a pick up truck parked next to a tree;a truck parked in a parking lot near a tree;a car parked next to a tree in a parking lot;a car parked next to a tree near a field;a pick up truck parked next to a tree in the parking lot,an empty street with no cars on it ; a truck driving down a street next to tall buildings ; a building that has a tree in front of it ; a pick up truck parked next to a tree,0
62,金色一路,GENERAL,30.570767872099999,114.165466730999995,2.000000000000000,86.000000000000000,10141019121211114782720.000000000000000,10141019121211115752300_right_189.jpg,a man walking down a sidewalk next to buildings;a man walking down a street next to a building;a person walking down a sidewalk near a building;a person walking down a sidewalk next to a pile of rocks;a person walking down a sidewalk next to a pile of dirt,a truck driving down a street near a building ; a red truck parked on the side of a road ; a group of people standing in a parking lot ; a man walking down a sidewalk next to buildings,10
63,丰华路,GENERAL,30.607919232800000,114.204104873999995,2.000000000000000,104.000000000000000,10141050150727129759744.000000000000000,10141050150727130243600_right_8.jpg,a car parked on the side of the street;a car parked on the side of a street;a car parked in front of a building next to a tree;a car parked in front of a house on the street;a car parked in front of a building next to a street,a group of cars parked on the side of the road ; a city street filled with traffic next to tall buildings ; a car parked in front of a house ; a car parked on the side of the street,6
64,长安路,GENERAL,30.603719716600001,114.206876776000001,2.000000000000000,122.000000000000000,10141022121209131696128.000000000000000,10141022121209132629500_right_196.jpg,a wall with a concrete wall and trees in the background;a wall with a concrete wall and a tree;a concrete wall with a concrete wall and trees in the background;a wall with a concrete wall and a tree in the middle;a wall with a concrete wall and a tree in the center,an empty street with a building in the background ; a person walking down a sidewalk near trees ; a large long boat sitting next to a building ; a wall with a concrete wall and trees in the background,0
65,,GENERAL,30.609835241500001,114.169207825000001,2.000000000000000,24.000000000000000,10141050150804116209664.000000000000000,10141050150804115808000_right_282.jpg,a lush green forest filled with lots of green leaves;a lush green tree with lots of leaves;a lush green forest with lots of green leaves;a lush green forest filled with lots of green trees;a lush green forest filled with lots of trees,a white truck parked on the side of a road ; a truck parked on the side of the road ; a building with a fence next to it ; a lush green forest filled with lots of green leaves,6
66,,GENERAL,30.504586593200003,114.272959262000001,2.000000000000000,218.000000000000000,10141003150421120778240.000000000000000,10141003150421121342600_right_314.jpg,a view of a house from outside the window;a view of a house from across the street;a view of a house from outside a window;a view of a house from the side of the house;a view of a house from the side of the street,an alley with a row of UNK on it ; a fire truck driving down a city street ; a brick building with a door and window ; a view of a house from outside the window,9
67,长云路,GENERAL,30.610737776099999,114.187040784999994,2.000000000000000,108.000000000000000,10141022121209110724608.000000000000000,10141022121209111041000_right_8.jpg,a couple of cars that are sitting in the street;a couple of cars that are sitting in front of a store;a city street with a car parked on the street;a couple of cars that are parked in front of a building;a couple of cars that are parked in front of a store,a couple of kids walking across a parking lot ; a car driving down a wet city street ; a couple of cars parked on the side of a road ; a couple of cars that are sitting in the street,-1
68,长风路,GENERAL,30.615766795500001,114.192435691000000,2.000000000000000,275.000000000000000,10141103150611159842816.000000000000000,10141103150611160325500_right_176.jpg,a couple of trucks parked on the side of a road;a couple of trucks parked in front of a store;a truck parked on the side of the road;a couple of trucks parked in front of a building;a couple of trucks parked on the side of the road,a car parked on the side of the road ; a man riding a scooter on a city street ; a street with cars and a street light ; a couple of trucks parked on the side of a road,-1
