OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
11,民主路,GENERAL,30.547587092600001,114.302154807999997,2.000000000000000,203.000000000000000,10141003150325096382464.000000000000000,10141003150325095758500_right_184.jpg,a couple of cars parked in front of a building;a couple of cars parked on the side of the road;a couple of cars parked on the side of a street;a couple of cars parked in front of a tall building;a couple of cars parked on the side of a road,a bus driving down a street next to tall buildings ; a street filled with traffic next to tall buildings ; a car parked in front of a tall building ; a couple of cars parked in front of a building,4
12,公正路,GENERAL,30.558291224200001,114.330952924000002,2.000000000000000,273.000000000000000,10141003150324150566912.000000000000000,10141003150324151312800_right_193.jpg,a neon sign on the side of a city street;a large sign on the side of a city street;a large sign on the side of a building;a large sign on the side of the road;a large sign on the side of the street,a group of cars that are sitting in the street ; a group of cars that are sitting in the street ; a white car driving down a city street ; a neon sign on the side of a city street,8
13,解放公园路,GENERAL,30.611827388599998,114.283394588999997,2.000000000000000,165.000000000000000,10141050150701104103424.000000000000000,10141050150701105121000_right_44.jpg,a person in a park with a baseball bat;a small child is playing in the park;a person standing in the middle of a park;a person standing in a park with a baseball bat;a person in a park with trees and a fence,two red cars parked on the side of the road ; a person riding a motorcycle on a city street ; a view of a city street during the day ; a person in a park with a baseball bat,2
14,江国路,GENERAL,30.502954629700000,114.278915439000002,2.000000000000000,296.000000000000000,10141003150306150711296.000000000000000,10141003150306150200600_right_227.jpg,a blue truck parked in front of a building;a blue truck parked in front of a tall building;a truck parked in front of a building;a large blue truck parked in front of a building;a blue truck parked in front of a house,a group of trucks parked on the side of a road ; a semi truck parked on the side of the road ; a blue truck parked in a parking lot ; a blue truck parked in front of a building,6
15,联农路,GENERAL,30.608519469699999,114.171607808000005,2.000000000000000,201.000000000000000,10141050150530114912256.000000000000000,10141050150530114643500_right_93.jpg,a house with a tree and a house;a house with a tree and a fence;a house with a tree and a building;a small garden with a fence and a tree;a cement wall with a tree and a fence,a city street with graffiti on the walls ; a view of a city street with a fire hydrant ; a man standing in front of a doorway ; a house with a tree and a house,11
16,汉街,GENERAL,30.559807021499999,114.335000047999998,2.000000000000000,168.000000000000000,,101431Y5131124151311000_right_344.jpg,a man standing in front of a building;a man standing on the sidewalk in front of a building;a man standing in front of a store front;a man standing in front of a building on the sidewalk;a man in a suit stands in front of a building,a street sign on a sidewalk near a building ; a group of people walking down a sidewalk ; people walking on a sidewalk near a building ; a man standing in front of a building,11
17,二七路,GENERAL,30.628989736299999,114.290305615999998,2.000000000000000,185.000000000000000,10141003150612165033984.000000000000000,10141003150612164517900_right_155.jpg,a sign on the side of a city street;a sign that is in the middle of the street;a sign that is in the middle of a street;a sign on the side of a road in a city;a sign on the side of a road in a large city,a view of a street from the side of a road ; a view of a street from inside a train ; a view through a window of a large building ; a sign on the side of a city street,5
18,花楼街,GENERAL,30.579447773599998,114.286253559000002,2.000000000000000,10.000000000000000,10141050150719103959040.000000000000000,10141050150719103400300_right_316.jpg,a couple of cars parked in front of a store;a couple of cars parked on a city street;a couple of cars parked on the side of a street;a couple of cars parked on the side of a road;a couple of cars parked outside of a store,a busy city street with cars and motorcycles ; a busy street in the middle of the day ; a man in an orange vest and an umbrella ; a couple of cars parked in front of a store,11
19,高家台路,GENERAL,30.605442681800000,114.274060612000000,2.000000000000000,22.000000000000000,10141022121127141441536.000000000000000,10141022121127141451800_right_118.jpg,a white truck parked in front of a tall building;a white truck parked next to a building;a truck parked in front of a building;a truck parked in front of a building next to a tree;a truck parked in front of a building near a tree,a busy city street with cars and pedestrians ; a woman walks down a sidewalk as cars pass by ; a couple of cars parked in front of a building ; a white truck parked in front of a tall building,1
20,,GENERAL,30.554001082900001,114.335587841999995,2.000000000000000,20.000000000000000,10141003150416152625152.000000000000000,10141003150416152242400_right_298.jpg,a view of a building through a window;a view of a building through a glass window;a view of a building from behind glass;a view of a building from a window;a view of a building from the side of a building,a car parked on the side of the street ; a city street filled with lots of traffic ; a group of cars parked in front of a building ; a view of a building through a window,6
21,,GENERAL,30.502043810200000,114.272575754000002,2.000000000000000,290.000000000000000,10141006121209115443200.000000000000000,10141006121209115213500_right_220.jpg,a blue bench sitting next to a white wall;a corner of a building with a window;a blue bench sitting next to a metal fence;a blue bench sitting next to a metal frame;a blue bench sitting next to a tall white building,a narrow street with houses on both sides ; a row of buildings on a city street ; a row of buildings with windows on them ; a blue bench sitting next to a white wall,6
22,姑嫂树路,GENERAL,30.635656882100001,114.253757809999996,2.000000000000000,215.000000000000000,10141050150713152241664.000000000000000,10141050150713152856900_right_221.jpg,the front of a store that has a car parked in front of it;the front of a store with a parked car;the front of a store with a parked car outside;the front of a store with a parked car in front of it;the front of a store with a few cars parked outside,a city street filled with lots of traffic ; cars are parked on the side of the road ; a car parked in front of a building ; the front of a store that has a car parked in front of it,6
23,鹦鹉小道,GENERAL,30.533846656800002,114.263105769000006,2.000000000000000,236.000000000000000,10141019131222104735744.000000000000000,10141019131222104909000_right_277.jpg,a white building a tree and some bushes;a white building a tree and some trees;a white building a tree and a building;a white building a tree a building and some trees;a white building a tree a fence and a building,a narrow road in front of some houses ; a dirt road with a building in the background ; a field with a tree in front of a house ; a white building a tree and some bushes,6
24,,GENERAL,30.623034226800002,114.238693792999996,2.000000000000000,61.000000000000000,10141057150629141544960.000000000000000,10141057150629142119500_right_162.jpg,a bunch of boxes that are in a room;a bunch of boxes that are in a store;a bunch of boxes that are on display;a shop with a bunch of boxes in it;a shop with a bunch of boxes and boxes,a street that has a bunch of signs on it ; a street with a few cars parked on it ; a building that has a sign that says UNK ; a bunch of boxes that are in a room,6
25,,GENERAL,30.616126180900000,114.306339402000006,2.000000000000000,8.000000000000000,10141022121203150618624.000000000000000,10141022121203151019700_right_275.jpg,a flock of birds sitting on the ground;a flock of birds sitting on the ground in a city;a flock of birds sitting on top of a grass covered field;a flock of birds sitting on top of a grass covered hill;a group of birds sitting on the ground in a field,a truck parked on the side of a road ; a view of a bridge from a distance ; a man riding a skateboard across a bridge ; a flock of birds sitting on the ground,-1
26,青年路,GENERAL,30.599463009800001,114.258276303000002,2.000000000000000,193.000000000000000,10141022130101144256512.000000000000000,10141022130101143919000_right_78.jpg,a group of people standing outside of a building;a group of people walking across a bridge;a group of people walking across a street;a photo taken through a window of a building;a photo taken through a glass window of a building,a city street filled with traffic surrounded by tall buildings ; a white truck driving down a street next to tall buildings ; a couple of large buildings on a city street ; a group of people standing outside of a building,8
27,沿江大道,GENERAL,30.603396420300001,114.305057555999994,2.000000000000000,291.000000000000000,10141050150606094729216.000000000000000,10141050150606095400400_right_308.jpg,a couple of cars parked in front of a building;a couple of cars parked in front of a store;a silver car parked in front of a building;two cars parked in front of a store;a couple of cars parked in front of a store front,a group of cars driving down a street ; a group of cars driving down a street ; a silver car driving down a street next to trees ; a couple of cars parked in front of a building,8
28,统一街,GENERAL,30.577358485900003,114.283064237999994,2.000000000000000,269.000000000000000,10141035140623150088192.000000000000000,10141035140623150318600_right_297.jpg,a silver car parked in front of a building;a truck parked in front of a building;a silver car parked in front of a red building;a silver car parked in front of a red wall;a truck parked in front of a building with a painting on it,a group of people riding motorcycles down a street ; a city street with people walking on the sidewalk ; a man sitting at a table in front of a store ; a silver car parked in front of a building,2
29,崇仁路,GENERAL,30.579708531200001,114.255430416999999,2.000000000000000,32.000000000000000,10141050150512154902528.000000000000000,10141050150512155927200_right_288.jpg,a group of people walking down a sidewalk;a man walking down a sidewalk next to a park;a man in blue shirt walking down a sidewalk;a man walking down a sidewalk next to a sidewalk;a man walking down a sidewalk in the middle of the day,a white car driving down a city street ; a red car driving down a street next to a tree ; a large white building on a city street ; a group of people walking down a sidewalk,8
30,Ｇ３１８,GENERAL,30.567694185800001,114.206076839999994,2.000000000000000,202.000000000000000,10141019131211142922240.000000000000000,10141019131211142849000_right_111.jpg,a group of people walking across a parking lot;a group of cars parked in front of a store;a group of cars parked in front of a building;a group of people walking across a street;a group of people walking down a street next to tall buildings,a group of cars driving down a city street ; a red bus driving down a street next to tall buildings ; a large truck driving down a city street ; a group of people walking across a parking lot,4
31,古田四路,GENERAL,30.606216425300001,114.211882666999998,2.000000000000000,331.000000000000000,10141057150702132920320.000000000000000,10141057150702131955900_right_296.jpg,a street scene with focus on the street sign;a street scene with focus on the street signs;there is a blue and white sign on the street;there is a blue and white sign on the sidewalk;there is a blue and white sign on the side of the street,a truck driving down a street next to tall buildings ; a sign on the side of a city street ; a car parked on the side of the street ; a street scene with focus on the street sign,9
32,汉西一路,GENERAL,30.588047208100001,114.215056179000001,2.000000000000000,269.000000000000000,10141003150331155054592.000000000000000,10141003150331155421600_right_129.jpg,a group of cars parked in front of a store;several cars parked in front of a store;a group of cars parked outside of a store;a group of cars parked in front of a building;a group of cars parked on the side of the road,a couple of cars that are sitting in the street ; a man riding a motorcycle down a city street ; a car driving down a street next to a train track ; a group of cars parked in front of a store,2
33,古田一路,GENERAL,30.607327935600001,114.178628635999999,2.000000000000000,13.000000000000000,10141050150606105214976.000000000000000,10141050150606104510800_right_120.jpg,a car parked on the side of the road;a car parked on the side of the street;a car parked on the side of a street;a car parked in front of a building next to a street;a car parked on the side of the road near a building,a person riding a motorcycle on a city street ; a man walking down a sidewalk next to a building ; a red bus driving down a street next to a park ; a car parked on the side of the road,2
34,北湖路,GENERAL,30.606251966500000,114.268118501000004,2.000000000000000,211.000000000000000,10141050150718143463424.000000000000000,10141050150718143645100_right_90.jpg,a couple of cars parked in front of a store;several cars parked in front of a store;a bunch of cars parked outside a store;several cars parked in front of a store front;a couple of cars parked in front of a building,a group of people riding motorcycles down a street ; a group of people riding motorcycles on a city street ; a group of people riding motorcycles down a street ; a busy street in the middle of the day ; a silver van parked on the side of a street ; a group of cars parked in front of a store ; a white bus parked on the side of a street ; a couple of cars parked in front of a store,2
35,Ｇ１０７,GENERAL,30.520352008600000,114.294845390000006,2.000000000000000,220.000000000000000,10141003150325102673920.000000000000000,10141003150325102515000_right_84.jpg,a white truck parked in front of a building;a large white truck parked in front of a building;a large white truck parked on the side of the road;a white truck parked in front of a large building;a large white truck parked on the side of a road,a long road with a long line of traffic ; a long train traveling past a tall building ; a car parked in front of a building ; a white truck parked in front of a building,5
36,车站路,GENERAL,30.592909726599999,114.294590251000002,2.000000000000000,136.000000000000000,10141035140614121848832.000000000000000,10141035140614121951800_right_209.jpg,a car parked in front of a store;a silver car parked in front of a store;a car parked on the street in front of a building;a silver car parked in front of a tall building;a car parked in front of a store next to a tree,a group of cars driving down a street ; a car driving down a wet city street ; a car parked in front of a building ; a car parked in front of a store,9
37,,GENERAL,30.533214530900000,114.196324810999997,2.000000000000000,11.000000000000000,10141003150524109815808.000000000000000,10141003150524110758800_right_34.jpg,a palm tree in front of a building;a tree in front of a city skyline;a palm tree in front of a city skyline;a palm tree in front of a large city skyline;a palm tree in front of a large building,a long road with a street sign and trees ; an empty street with no cars on it ; an empty street with no cars on it ; an empty street with buildings in the background ; a large sign on the side of the street ; a park with a large city in the background ; a large building on the side of the street ; a palm tree in front of a building,0
38,古田一路,GENERAL,30.618835843300001,114.180799031999996,2.000000000000000,209.000000000000000,10141003150612123090944.000000000000000,10141003150612123035700_right_295.jpg,a street with a fence and a fence;an empty street with a fence and a fence;a view of a street with a fence in the background;a view of a street with a fence and trees in the background;a view of a street with a fence in the distance,a man riding a skateboard across a parking lot ; a group of cars parked on the side of a road ; a car driving down a street next to tall buildings ; a street with a fence and a fence,-1
39,,GENERAL,30.504432069500002,114.285183575999994,2.000000000000000,229.000000000000000,10141019131028151730176.000000000000000,10141019131028151931200_right_133.jpg,a truck parked in front of a building;a white truck parked next to a window;a white truck parked next to a building;a white van parked in front of a building;a white van parked in front of a gray building,a group of cars parked in front of a building ; a group of cars parked on the side of a road ; a blue bus parked in front of a blue building ; a truck parked in front of a building,6
40,粮道街,GENERAL,30.549287270400001,114.308489988999995,2.000000000000000,258.000000000000000,10141035140714101473280.000000000000000,10141035140714100710000_right_199.jpg,a couple of cars parked in front of a store;a couple of cars parked on the side of a street;a couple of cars parked in front of a building;a car parked in front of a store;a couple of cars parked outside a store,two people riding a motorcycle down a city street ; a busy city street with parked cars and motorcycles ; a car parked in front of a store ; a couple of cars parked in front of a store,2
41,,GENERAL,30.606010324000000,114.255561662999995,2.000000000000000,322.000000000000000,10141050150707160678400.000000000000000,10141050150707160234200_right_328.jpg,two people standing in front of a red building;two people standing in a parking lot;a couple of people standing in front of a red brick building;two people standing in front of a building;two people standing in front of some trees,a white car driving down a street next to tall buildings ; a city street filled with traffic next to tall buildings ; a group of cars driving down a city street ; two people standing in front of a red building,8
42,古田四路,GENERAL,30.595914109900001,114.208322362000004,2.000000000000000,316.000000000000000,10141057150702132920320.000000000000000,10141057150702132408400_right_273.jpg,a man walking down a street past a tall building;a man walking across a street with a little boy;a street scene with cars and a person walking;a man is walking down the street with a child;a man is walking down the street in front of a building,a man riding a bike down a street ; a white car driving down a city street ; a person riding a bike on a city street ; a man walking down a street past a tall building,2
43,辛家地北路,GENERAL,30.597181344799999,114.194433626000006,2.000000000000000,30.000000000000000,10141022121211111407616.000000000000000,10141022121211112241200_right_298.jpg,a hot dog stand on the side of the street;a hot dog stand on the side of the road;a hot dog stand on the side of a street;a hot dog stand on the side of a road;a hot dog stand on the side of the street with a car parked nearby,a city street filled with lots of traffic ; a city street with people cars and buildings ; a couple of buildings that are next to each other ; a hot dog stand on the side of the street,6
44,,GENERAL,30.543417409300002,114.255075859000002,2.000000000000000,174.000000000000000,10141035140719151415296.000000000000000,10141035140719152307100_right_227.jpg,a view of a city skyline from a distance;a view of a city skyline from the ground;a view of a city skyline from across the city;a view of a city skyline from across the water;a view of a city skyline with a city in the background,a view of a city street from the side ; a person riding a bike down a city street ; a truck driving on a bridge over a city street ; a view of a city skyline from a distance,2
45,民主路,GENERAL,30.546823559400000,114.305736713000002,2.000000000000000,157.000000000000000,10141003150325096382464.000000000000000,10141003150325095554600_right_357.jpg,a city street with people walking and cars;a group of people walking down a street;a city street with people walking on the sidewalk;a group of people walking down a street next to tall buildings;a city street with people and cars on it,a white car driving down a street next to tall buildings ; a city street filled with traffic and tall buildings ; a street scene with cars and people on the sidewalk ; a city street with people walking and cars,8
46,西大街,GENERAL,30.548923877299998,114.262134345000007,2.000000000000000,217.000000000000000,10141003150521146540032.000000000000000,10141003150521145701400_right_358.jpg,a bunch of signs that are on a wall;a bunch of signs hanging off the side of buildings;a bunch of signs hanging off the side of a building;a bunch of signs that are on a building;a bunch of signs that are hanging on a wall,a narrow street with people walking down it ; a group of people walking down a street ; a group of people walking down a city street ; a group of people riding bicycles down a street ; a wall with a painting of a city in the background ; a man standing in front of a store ; a city skyline is shown in the background ; a bunch of signs that are on a wall,2
47,四新南路,GENERAL,30.515070115299999,114.210473901000000,2.000000000000000,137.000000000000000,10141050150312124350464.000000000000000,10141050150312124637200_right_206.jpg,a view of a city street with buildings in the background;a view of a building from the street;a view of a city street from the water;a view of a city street with buildings and motorcycles;a view of a city street with buildings and a motorcycle,a person crossing the street at an intersection ; a city street with tall buildings in the background ; a sign that is on the side of the road ; a view of a city street with buildings in the background,6
48,白沙洲大道,GENERAL,30.513553339700000,114.293440158999999,2.000000000000000,352.000000000000000,10141003150313123741696.000000000000000,10141003150313122927100_right_284.jpg,a car driving down a street next to tall buildings;a city street filled with traffic and tall buildings;a car driving down a street past tall buildings;a car driving down a street next to buildings;a car driving down a street next to a tall building,a group of cars driving down a street ; a group of people walking under a bridge ; a city street filled with lots of traffic ; a car driving down a street next to tall buildings,9
49,,GENERAL,30.598847657099999,114.247406416999993,2.000000000000000,342.000000000000000,10141050150524114960384.000000000000000,10141050150524114118400_right_53.jpg,a gravel road in the middle of the city;a gravel road in the middle of a city;a view of a city skyline from a distance;a gravel road in the middle of a big city;a gravel road in the middle of a city with tall buildings in the background,a gravel road with a view of the city ; a green truck driving down a dirt road ; a view of a city skyline from the side ; a dirt road in the middle of a park ; a dirt road in front of a city skyline ; a sandy road next to a big city ; a gravel road with a grassy area in the background ; a truck parked on the side of the road ; a dirt road in front of a city skyline ; a dirt road with a green field in the background ; a dirt road in front of a large city ; a gravel road in the middle of the city,8
50,文安街,GENERAL,30.532740949899999,114.326038405999995,2.000000000000000,280.000000000000000,10141003150312131788800.000000000000000,10141003150312132544600_right_344.jpg,a white car parked in front of a building;a car parked in front of a building;a white car parked next to a tall building;a white car parked in front of a tall building;a white car parked on the side of a road,a man riding a motorcycle down a city street ; a city street with buildings and street signs ; a red car driving down a city street ; a man riding a motorcycle down a city street ; a car parked on the side of the road ; a person riding a motorcycle on a city street ; a couple of cars parked in front of a building ; a white car parked in front of a building,2
51,解放大道,GENERAL,30.580219941799999,114.254073207000005,2.000000000000000,252.000000000000000,10141003150331123597312.000000000000000,10141003150331122756700_right_218.jpg,a bus driving down a street next to tall buildings;a bus driving down a busy city street;a bus driving down a city street next to tall buildings;a bus driving down a city street next to buildings;a bus driving down a city street near buildings,a group of buses that are sitting in the street ; a city street filled with traffic and buses ; a bus driving down a street next to tall buildings ; a bus driving down a street next to tall buildings,4
52,江大路,GENERAL,30.618401337100000,114.292704810999993,2.000000000000000,125.000000000000000,10141058150822112657408.000000000000000,10141058150822112805600_right_213.jpg,a view of a street in front of a store;a street scene with a building and motorcycles;a view of a street in front of a building;a view of a street in front of a business;a view of a street in front of a restaurant,a city street with cars parked on the side ; a red car driving down a street next to tall buildings ; a car parked on the side of the street ; a view of a street in front of a store,8
53,,GENERAL,30.546731406799999,114.188728650000002,2.000000000000000,120.000000000000000,10141003150524143370240.000000000000000,10141003150524143853000_right_29.jpg,a building with a tree in front of it;a building with a tree and a building in the background;a large building in the middle of a city;a large building in the middle of a street;a building with a tree in front of it and a building,a car driving down a street past tall buildings ; a person crossing the street in front of some buildings ; a white car parked in front of a building ; a building with a tree in front of it,8
54,沙湖大道,GENERAL,30.552593849600001,114.328303382000001,2.000000000000000,235.000000000000000,10141003150416104390656.000000000000000,10141003150416104343100_right_332.jpg,a sign that is on the side of the road;a sign that is on the side of the street;a sign that is on the side of a road;a sign that is on the side of a street;a sign that is on the side of a building,a blue truck driving down a city street ; a couple of blue street signs sitting on the side of a road ; a city street filled with traffic next to tall buildings ; a sign that is on the side of the road,7
55,沿河大道,GENERAL,30.567367098700000,114.253665843999997,2.000000000000000,125.000000000000000,10141003150612125188096.000000000000000,10141003150612125753000_right_198.jpg,a garden filled with purple flowers in a garden;a garden filled with purple flowers and purple flowers;a garden filled with purple flowers next to purple flowers;a garden filled with purple flowers in front of a fence;a garden filled with purple flowers in front of a white fence,a group of cars on a city street ; a city street with tall buildings on each side ; a group of cars driving down a street ; a garden filled with purple flowers in a garden,9
56,常青路,GENERAL,30.613536607800000,114.244690215000006,2.000000000000000,224.000000000000000,10141017151004154527744.000000000000000,10141017151004155157000_right_225.jpg,a white truck parked in a parking lot;a couple of cars parked in front of a building;a white van parked in front of a white truck;a white van parked in front of a large building;a white van parked in a parking lot next to a building,a group of cars that are sitting in the street ; a highway with cars and buses in it ; a city street filled with traffic and buses ; a white truck parked in a parking lot,6
57,,GENERAL,30.624734330999999,114.317734927000004,2.000000000000000,220.000000000000000,10141003150626150940672.000000000000000,10141003150626150837200_right_114.jpg,a truck parked in front of a tall building;a truck parked in front of a building;a truck parked in front of a brick building;a truck parked in front of a building next to a tree;a truck parked in front of a building next to a street light,a group of cars that are sitting in the street ; a view of a street from a building ; a traffic light over a brick wall ; a truck parked in front of a tall building,6
58,银墩路,GENERAL,30.616615154700000,114.247689617999995,2.000000000000000,332.000000000000000,10141035140619113070592.000000000000000,10141035140619113448000_right_115.jpg,a red bench sitting on the side of a road;a red bench sitting on the side of a street;a red bench sitting on the side of a road next to tall buildings;a city street with buildings and a red bench;a red bench sitting on the side of a road next to a building,a green and white bus driving down a street ; a car parked in front of a building ; a bus parked in front of a building ; a red bench sitting on the side of a road,4
59,四新南路,GENERAL,30.510243658200000,114.219999567000002,2.000000000000000,129.000000000000000,10141050150312124350464.000000000000000,10141050150312124827800_right_209.jpg,a sign that is on the side of a building;a sign that is on the concrete ground;a sign that is on the side of the street;a sign that is on the side of the road;a sign that is on the side of the building,a view of a city skyline from across the street ; a large long train on a steel track ; a large sign on the side of the road ; a sign that is on the side of a building,5
60,江大路,GENERAL,30.620938011000000,114.272455628000003,2.000000000000000,165.000000000000000,10141058150822114754560.000000000000000,10141058150822113900500_right_2.jpg,a couple of cars driving down a city street;a couple of cars parked in front of a store;a couple of cars parked in front of a building;a couple of cars driving down a street;a couple of cars parked on the side of a street,a group of cars driving down a street ; a person sitting on a bench on the sidewalk ; a man driving a cart down a street ; a couple of cars driving down a city street,-1
61,,GENERAL,30.505851874699999,114.237726323999993,2.000000000000000,350.000000000000000,10141019131211103076352.000000000000000,10141019131211103730100_right_38.jpg,there is a very large building in the background;there is a very large building in the middle of the street;there is a very large building with many things on it;there is a very large building in the middle of the day;there is a very large building in the middle of the picture,a cement bench sitting in the middle of a field ; a white building sitting on the side of a road ; a view of an empty highway from a distance ; there is a very large building in the background,0
62,鹦鹉大道,GENERAL,30.532585523900000,114.257567049000002,2.000000000000000,249.000000000000000,10141003150426101514240.000000000000000,10141003150426101510300_right_146.jpg,a city street filled with lots of tall buildings;a city street filled with lots of buildings;a city street filled with lots of traffic;a city street filled with lots of different colored buildings;a city street filled with lots of buildings next to tall buildings,a white car driving down a city street ; a view of a street from a car window ; a group of cars driving down a city street ; a city street filled with lots of tall buildings,8
63,站邻路,GENERAL,30.575275156200000,114.249521114000004,2.000000000000000,91.000000000000000,10141050150707135512576.000000000000000,10141050150707134609200_right_165.jpg,a group of cars parked in front of a building;a group of cars parked next to a building;a group of cars parked next to each other;a group of cars parked in front of a shop;a group of cars parked in front of a store,a city street filled with lots of traffic ; a city street with parked cars and buildings ; a motorcycle parked in front of a store ; a group of cars parked in front of a building,6
64,忠孝门,GENERAL,30.547472349900001,114.309882635999998,2.000000000000000,257.000000000000000,10141003150416110682112.000000000000000,10141003150416111714200_right_214.jpg,a street scene with cars parked on the sidewalk;a street scene with cars parked on the street;a street with a few cars parked on the side;a street with a few cars parked on the sidewalk;a street scene with cars parked on the side of the road,some people are walking down a narrow street ; a person on a motorcycle on a city street ; a bus parked in front of a building ; a street scene with cars parked on the sidewalk,2
65,临江巷,GENERAL,30.578330268500000,114.291575146000000,2.000000000000000,272.000000000000000,10141050150719099764736.000000000000000,10141050150719100051900_right_281.jpg,a group of buildings that are next to each other;a group of buildings that have umbrellas on them;a group of buildings that have umbrellas in them;a group of buildings that are next to a street;a group of buildings that have umbrellas hanging from them,a white car parked on the side of the road ; a city street with a large poster on the wall ; a person walking down a city street ; a group of buildings that are next to each other,6
66,楚汉路,GENERAL,30.556881792599999,114.340852475000005,2.000000000000000,317.000000000000000,10141003150322151981056.000000000000000,10141003150322151233100_right_202.jpg,a city street with buildings in the background;a city street with tall buildings on each side;a city street lined with tall buildings on both sides;a city street with buildings in the background and buildings in the background;a city street lined with tall buildings on both sides of the street,cars driving on a road in a large city ; a group of cars that are sitting in the street ; a city street with a large building next to it ; a city street with buildings in the background,9
67,,GENERAL,30.624275121600000,114.165047426000001,2.000000000000000,311.000000000000000,10141003150629135187968.000000000000000,10141003150629135607800_right_232.jpg,a traffic light suspended over a city street;a traffic light suspended over a street with cars;a traffic light suspended over a street with buildings in the background;a traffic light suspended over a street next to trees;a traffic light suspended over a street near a building,a traffic light suspended over a dirt road ; a group of cars parked in front of a building ; an empty street with a large building in the background ; a traffic light suspended over a city street,0
