OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
14,兰陵路,GENERAL,30.588287946200001,114.294009897999999,2.000000000000000,259.000000000000000,10141035140613100535808.000000000000000,10141035140613100258900_right_135.jpg,a group of people walking down a street;a group of people walking down a city street;a group of people walking down a city sidewalk;a group of people walking down a street next to tall buildings;a group of people walking down a street next to buildings,a person standing in front of a store window ; a van parked in front of a tall building ; a couple of cars that are sitting in the street ; a group of people walking down a street,6
15,四新南路,GENERAL,30.505968526800000,114.228801555999993,2.000000000000000,123.000000000000000,10141050150312124350464.000000000000000,10141050150312124954500_right_72.jpg,a empty parking lot with a large building in the background;an empty parking lot in the middle of the day;an empty parking lot with a train station in the background;an empty parking lot with a building in the background;an empty parking lot in the middle of a city,a view of a highway with a bridge in the distance ; a view of a city skyline from a street ; a view of a bridge over a highway ; a empty parking lot with a large building in the background,0
16,唐家墩路,GENERAL,30.611654925300002,114.264726132999996,2.000000000000000,220.000000000000000,10141050150710121857024.000000000000000,10141050150710120832500_right_96.jpg,a couple of people that are walking down the street;a couple of people walking across a parking lot;a couple of people walking across a street;a couple of people walking down a street;a couple of people that are walking down a street,a road with a few cars driving down it ; a group of cars driving down a city street ; a street corner with a large building in the background ; a couple of people that are walking down the street,9
17,,GENERAL,30.507816226999999,114.229615089000006,2.000000000000000,213.000000000000000,10141019121209099419648.000000000000000,10141019121209100209900_right_106.jpg,a view of a bridge from across the water;a view of a city from a bridge;a view of a city street from across the street;a view of a bridge from across the street;a view of a bridge from across the water and trees,an empty street with no cars on it ; a highway with cars driving down the road ; a blue car parked in a parking lot ; a view of a bridge from across the water,0
18,中一路,GENERAL,30.634166204000000,114.277280938000004,2.000000000000000,178.000000000000000,10141050150524102377472.000000000000000,10141050150524102752500_right_262.jpg,a white and black bus parked in front of a store;a white bus parked in front of a store;a white and black bus and some cars;a bus parked in front of a store;a white and black bus parked in front of a building,a person standing on the side of a street ; a view of a street with cars driving down it ; a white car parked in front of a building ; a white and black bus parked in front of a store,6
19,四新南路,GENERAL,30.504384153800000,114.232245702000000,2.000000000000000,294.000000000000000,10141050150312143224832.000000000000000,10141050150312143519100_right_35.jpg,a sign that is on the side of the street;a sign that is on the side of the road;a sign that is on the side of a road;a sign that is on the side of a street;a sign that is on the side of a pole,a truck driving down a street under traffic lights ; an empty highway with several street signs on it ; a wet parking lot in front of a building ; a sign that is on the side of the street,0
20,,GENERAL,30.511855662999999,114.234309151000005,2.000000000000000,78.000000000000000,10141019131211103076352.000000000000000,10141019131211102750800_right_241.jpg,a view of a building from across the street;a view of a city skyline with a bridge;a view of a train station with a city in the background;a view of a building from across the side of a bridge;a view of a train station with a city in the back ground,an empty parking lot with a tall building in the background ; a empty parking lot in front of a large building ; an empty parking lot in front of a building ; a view of a building from across the street,0
21,洞庭街,GENERAL,30.589177004500002,114.294923518000004,2.000000000000000,217.000000000000000,10141050150710105079808.000000000000000,10141050150710104658800_right_139.jpg,two men are standing outside of a building;a couple of men standing outside of a building;a couple of men standing outside of a tall building;a couple of men standing next to a building;a couple of men standing next to each other near a building,a group of cars parked on the side of the road ; a blue truck driving down a city street ; a person walking down a street holding an umbrella ; two men are standing outside of a building,-1
22,中山大道,GENERAL,30.592292777499999,114.292223367999995,2.000000000000000,214.000000000000000,10141050150701141852160.000000000000000,10141050150701142021400_right_52.jpg,a bus driving down a street next to tall buildings;a bus driving down a city street next to tall buildings;a bus driving down a street next to buildings;a bus driving down a city street next to buildings;a bus driving down a city street next to a tall building,a city street filled with lots of traffic ; a store front with signs on the buildings ; a group of people walking down a city street ; a bus driving down a street next to tall buildings,4
23,文博路,GENERAL,30.632115034900000,114.272137189999995,2.000000000000000,319.000000000000000,10141050150524093988864.000000000000000,10141050150524094207800_right_52.jpg,a group of buses parked next to each other;a group of buses parked next to each other in a parking lot;a group of three buses parked in a parking lot;a group of buses parked in front of a building;a group of buses parked next to each other on a parking lot,a road with cars parked on the side of the road ; a white and black bus driving down a city street ; a parking lot with a large building in the background ; a group of buses parked next to each other,4
24,,GENERAL,30.512243236000000,114.239014699999998,2.000000000000000,274.000000000000000,10141003150426101514240.000000000000000,10141003150426100632700_right_78.jpg,a man with a backpack walking down a sidewalk;a man walking down a sidewalk with a surfboard;a man walking down a sidewalk with a backpack;a man walking down a sidewalk with a bag;a man walking down a sidewalk with a bag and a bag,an empty street with no cars on it ; a view of a city street from an intersection ; a blue and white bus parked in front of a building ; a man with a backpack walking down a sidewalk,0
25,淮海路,GENERAL,30.603275656000001,114.237902357999999,2.000000000000000,106.000000000000000,10141050150530161049600.000000000000000,10141050150530161303700_right_196.jpg,a building that has a painting on the side of it;a building with a painting of a dog painted on it;a building with a painting on the side of it;a building with a painting on the side of the road;a building with a painting of a man and a dog on it,a city street with buildings in the background ; a group of cars driving down a street ; a couple of buildings sitting above a street ; a building that has a painting on the side of it,9
26,四新北路,GENERAL,30.522277326499999,114.225386047000001,2.000000000000000,227.000000000000000,10141003150426149748736.000000000000000,10141003150426150243700_right_226.jpg,a tree in the middle of a park;a tree in the middle of a parking lot;a parking lot with a tree and a building in the background;a parking lot with a few trees and a building;a parking lot with a few trees and a building in the background,a couple of cars that are sitting in the street ; a couple of vehicles driving down a city street ; a car parked on the side of the road ; a tree in the middle of a park,-1
27,青年路,GENERAL,30.608593385599999,114.254694323999999,2.000000000000000,312.000000000000000,10141050150606145060864.000000000000000,10141050150606144417200_right_244.jpg,a person riding a scooter on a city street;a person riding a motorcycle down a city street;a person riding a motorcycle down a street;a person riding a scooter on the road;a person riding a scooter on a city road,a group of cars driving down a road ; a city street filled with traffic and buses ; a white car driving down a city street ; a person riding a scooter on a city street,-1
28,,GENERAL,30.563680222599999,114.186912386000003,2.000000000000000,300.000000000000000,10141058150721122205696.000000000000000,10141058150721123236900_right_139.jpg,the corner of a room with a window;the corner of a building with a window;the corner of a room with a glass window;the corner of a building with a window and a television;the corner of a room with a window and a building,a car parked on the side of the road ; a narrow alley way with a row of buildings ; a view of a house from the street corner ; the corner of a room with a window,6
29,新马路,GENERAL,30.598873732400001,114.292557020000004,2.000000000000000,295.000000000000000,10141050150719120736256.000000000000000,10141050150719120057400_right_225.jpg,a store front with a sign that reads UNK;a street scene with a store and a street sign;a store front with a sign that reads UNK UNK;a store front with a sign that reads UNK UNK UNK;a street scene with a store and a street sign on the sidewalk,a car driving down a road next to a park ; a couple of cars driving down a street ; a city street with a large building in the background ; a store front with a sign that reads UNK,9
30,,GENERAL,30.505583128100000,114.229367651000004,2.000000000000000,138.000000000000000,10141019121209099419648.000000000000000,10141019121209100101400_right_227.jpg,a dirt road in the middle of a field;a dirt road in the middle of the woods;a dirt road in the middle of a grassy field;a dirt path leading to a field and a tree;a dirt road in the middle of a field with trees,an empty highway with a bridge in the background ; an empty road with no cars on it ; the view of a bridge from a building ; a dirt road in the middle of a field,0
31,,GENERAL,30.507501446399999,114.229432428999999,2.000000000000000,212.000000000000000,10141019121209099419648.000000000000000,10141019121209100206900_right_121.jpg,a view of a bridge from across the water;a view of a bridge from across the street;a view of a bridge from across the road;a view of a bridge and some trees;a view of a bridge from a distance with trees in the background,an empty highway with a long line of traffic ; an empty street with a street sign on it ; a car driving on a road near a bridge ; a view of a bridge from across the water,0
32,江达路,GENERAL,30.622455651199999,114.229756772000002,2.000000000000000,68.000000000000000,10141017151004129361920.000000000000000,10141017151004130100200_right_188.jpg,a store that is on the side of the street;a store on the corner of a city street;a store on the corner of the street;a store that is on the side of the road;a store that is on the side of a street,a view of a street with a car driving down it ; a red truck parked on the side of a road ; a truck parked in front of a building ; a store that is on the side of the street,8
33,,GENERAL,30.585319998000003,114.289679129000007,2.000000000000000,358.000000000000000,10141006121211130806272.000000000000000,10141006121211130702000_right_127.jpg,a yellow and black pole some bushes and trees;a yellow and black pole a street and some bushes;a yellow and black pole a street and some trees;a yellow and black pole some grass and trees;a yellow and black pole a street sign and some trees,a busy street with cars and people walking down it ; a view of a city street with buildings in the background ; a man walking down a street next to tall buildings ; a yellow and black pole some bushes and trees,11
34,胜利街,GENERAL,30.584313523799999,114.288917935000001,2.000000000000000,230.000000000000000,10141050150625141063680.000000000000000,10141050150625140157400_right_123.jpg,a group of people standing outside of a building;a street scene with people walking and a car;a group of people standing outside of a tall building;a group of people standing around a white car;a street scene with a car and people walking,a group of people walking down a sidewalk ; a car driving down a street next to a building ; a building with a sign that says UNK ; a group of people standing outside of a building,9
35,,GENERAL,30.561293123799999,114.188841413999995,2.000000000000000,226.000000000000000,10141050150712153997312.000000000000000,10141050150712153140200_right_20.jpg,a view of a building from a street;a view of a building from the side of the road;a view of a building from the side of a road;a view of a building from the side;a view of a building from the side of the street,there is a blue building with a sign on it ; a large body of water next to a building ; a man riding a motorcycle down a street ; a view of a building from a street,2
36,,GENERAL,30.508602131899998,114.237055835999996,2.000000000000000,302.000000000000000,10141019131211103076352.000000000000000,10141019131211102031800_right_310.jpg,a city street is shown with a bridge in the background;a long bridge with a large city in the background;a city street is shown with buildings in the background;a city street with buildings and a bridge;a city street is shown with a fence,a view of a city street from across the street ; a view of a building with a bridge in the background ; a train parked in front of a building ; a city street is shown with a bridge in the background,5
37,,GENERAL,30.598148916600000,114.175507097999997,2.000000000000000,270.000000000000000,10141050150606105214976.000000000000000,10141050150606104226600_right_280.jpg,a fire truck parked in front of a building;a fire truck parked in front of a house;a fire truck parked on the side of a road;a fire truck parked in a parking lot;a fire truck parked on the side of the road,an empty street with houses on both sides ; a white van driving down a street next to trees ; a car is parked on the side of the road ; a fire truck parked in front of a building,0
38,,GENERAL,30.629769750700003,114.270499147999999,2.000000000000000,187.000000000000000,10141050150524093988864.000000000000000,10141050150524094954400_right_241.jpg,a row of buildings next to a street;a row of buildings on a city street;a row of buildings in a small town;a row of buildings on a street with a yellow bench;a row of buildings on a street with a yellow container,two cars parked in front of a store ; a building in the middle of the street ; a bus driving down a street past tall buildings ; a row of buildings next to a street,4
39,石桥小路,GENERAL,30.628820233200003,114.275876968000006,2.000000000000000,80.000000000000000,10141050150728142684160.000000000000000,10141050150728141647000_right_119.jpg,a group of cars that are sitting in the street;a group of cars that are in the street;a group of cars parked on the side of the road;a group of cars that are in a parking lot;a group of cars parked on the side of a road,cars are parked on the side of the street ; a group of people walking across a parking lot ; a couple of cars parked in front of a building ; a group of cars that are sitting in the street,6
40,洞庭街,GENERAL,30.584537789100001,114.292894090999994,2.000000000000000,287.000000000000000,10141035140613102632960.000000000000000,10141035140613102945500_right_306.jpg,a man standing in front of a building;a man standing in front of a parked car;a man standing outside of a building on the street;a man standing outside of a building on the sidewalk;a man standing in front of a building next to parked cars,a group of people walking down a city street ; a group of people walking down a city street ; a couple of kids walking down a street ; a man standing in front of a building,11
41,,GENERAL,30.563589902000000,114.252316714000003,2.000000000000000,236.000000000000000,10141029130101111914496.000000000000000,10141029130101112932000_right_233.jpg,a view of an empty street from a distance;a view of an empty street from the street;a view of an empty street from across the street;a view of an empty street from across the way;a view of an empty street with people walking on it,a view of a street from the side ; a empty parking lot with a building in the background ; a group of buses parked next to each other ; a view of an empty street from a distance,0
42,,GENERAL,30.604428999900001,114.239937065999996,2.000000000000000,90.000000000000000,10141050150524110766080.000000000000000,10141050150524110650400_right_78.jpg,a person riding a bike on a city street;a person is riding a bike down the street;a person riding a bike down a city street;a person riding a bike down a street;a person riding a bike in the middle of the street,a person crossing the street with an umbrella ; a street with cars and people walking down it ; a woman riding a scooter down a street ; a person riding a bike on a city street,1
43,公正路,GENERAL,30.558110859199999,114.326456915999998,2.000000000000000,190.000000000000000,10141003150324150566912.000000000000000,10141003150324151128800_right_298.jpg,a city street filled with lots of traffic;a city street filled with traffic next to a tall building;a city street filled with traffic next to tall buildings;a city street filled with traffic surrounded by tall buildings;a city street filled with traffic next to a large building,a city street filled with lots of traffic ; a city street with a large building in the background ; a large truck driving down a city street ; a city street filled with lots of traffic,-1
44,新华路,GENERAL,30.610432269299999,114.262733263000001,2.000000000000000,290.000000000000000,10141003150426135068672.000000000000000,10141003150426135642600_right_226.jpg,a street view of a street with a building in the background;a street view of a building with flowers and trees;a street view of a street with a building and flowers;a street view of a building with flowers and a sign;a street view of a building with a tree and a sign,a city street with tall buildings in the background ; a street scene with cars and a bus ; a couple of cars parked in front of a building ; a street view of a street with a building in the background,3
45,兴唐街,GENERAL,30.612127751999999,114.263884465000004,2.000000000000000,76.000000000000000,10141050150727110885376.000000000000000,10141050150727110949500_right_135.jpg,a car driving down a street near a fence;a car driving down a road next to tall buildings;a car driving down a city street near a fence;a car driving down a road next to a street sign;a car driving down a street past a fence,a highway with a few cars driving down it ; a person riding a motorcycle down a city street ; a street sign on the side of the road ; a car driving down a street near a fence,2
46,发展二路,GENERAL,30.625123044199999,114.229637988999997,2.000000000000000,321.000000000000000,10141022121207122624512.000000000000000,10141022121207122426200_right_78.jpg,a couple of cars parked in front of a building;a couple of cars parked next to a building;a couple of cars parked in front of a tall building;a couple of cars parked on the side of the road;a couple of cars parked on the side of a street,a blue car parked on the side of the road ; a city street with cars and buildings in the background ; a car driving down a street next to tall buildings ; a couple of cars parked in front of a building,7
47,,GENERAL,30.508281248200003,114.232624904999994,2.000000000000000,50.000000000000000,10141019131211100979200.000000000000000,10141019131211100139400_right_252.jpg,an empty parking lot next to a parking lot;a parking lot with a bench and trees;a parking lot with a few trees in the background;a parking lot with a few trees in it;a parking lot with a few trees and a fence,an empty highway with a train passing by ; an empty highway with a long line of traffic ; a row of red benches sitting in front of a building ; an empty parking lot next to a parking lot,0
48,清幽路,GENERAL,30.527293280799999,114.204948548999994,2.000000000000000,277.000000000000000,10141003150522144784384.000000000000000,10141003150522145233200_right_13.jpg,a concrete bench in front of a city skyline;a concrete bench in the middle of a city;a concrete bench in the middle of the city;a concrete bench with a view of a city skyline;a concrete bench in front of a large city,a couple of cars driving down a road ; an empty street with no vehicles on it ; a street with a large building in the background ; a concrete bench in front of a city skyline,0
49,,GENERAL,30.590465906300000,114.280564494000004,2.000000000000000,247.000000000000000,10141029121231159296000.000000000000000,10141029121231160054100_right_350.jpg,a large building that is next to a building;a large building is shown behind a concrete wall;a large building that is next to a street;a large building that is in the middle of a park;a large building that is in the middle of the street,a man walking down a sidewalk in a city ; a large building on the side of the street ; a city street with buildings and street signs ; a large building that is next to a building,11
50,江兴路,GENERAL,30.624974733500000,114.224070138000002,2.000000000000000,71.000000000000000,10141217150929131798528.000000000000000,10141217150929131319200_right_138.jpg,a view of a building from the street;a view of a building from behind it;a view of a street with a building in the background;a view of a city street with a building behind it;a view of a street with a building and trees,a car driving down a street past a traffic light ; a person standing on the side of a road ; a man walking down a street next to a street ; a view of a building from the street,10
51,,GENERAL,30.512709962999999,114.238788529999994,2.000000000000000,311.000000000000000,10141019131211103076352.000000000000000,10141019131211102625700_right_294.jpg,a parking lot with a building in the background;a parking lot next to a large city;an empty parking lot with a building in the background;a parking lot with a large building in the background;a parking lot next to a large building,a view of a city skyline from across the street ; a view of an empty highway during the day ; a large long train on a steel track ; a parking lot with a building in the background,0
52,清幽路,GENERAL,30.527328400999998,114.204717520000003,2.000000000000000,280.000000000000000,10141003150522144784384.000000000000000,10141003150522145237300_right_334.jpg,a view of a city skyline from the ground;a parking lot next to a large grassy field;a view of a city skyline from a distance;a view of a city skyline from the street;a view of a city skyline from the side of a road,an empty highway in the middle of a big city ; an empty street with a street sign and traffic lights ; a silver car driving down a city street ; a view of a city skyline from the ground,0
53,Ｇ１０７,GENERAL,30.562359760100001,114.238257094999994,2.000000000000000,309.000000000000000,10141003150321111793664.000000000000000,10141003150321112140200_right_6.jpg,a person riding a scooter on a city street;a person riding a motorcycle on a city street;a man riding a motorcycle down a street;a person riding a motorcycle down the street;a person riding a scooter on a city street near tall buildings,a street with a few cars parked on the side of the road ; a red car driving down a city street ; cars parked on the side of the road ; a person riding a scooter on a city street,-1
54,,GENERAL,30.626308232000000,114.230372488000000,2.000000000000000,340.000000000000000,10141022121207122624512.000000000000000,10141022121207122647400_right_52.jpg,a group of cars parked on a city street;a group of cars parked in a parking lot;a group of cars parked in front of a building;a group of cars parked on the side of a road;a group of cars parked on the side of a street,a group of cars parked in front of a tall building ; a city street filled with traffic surrounded by tall buildings ; a white car parked in front of a window ; a group of cars parked on a city street,6
55,,GENERAL,30.509960447800001,114.233304137000005,2.000000000000000,197.000000000000000,10141003150522142687232.000000000000000,10141003150522143708800_right_30.jpg,a large long train on a steel track;a train sitting inside of a train station;a train sitting inside of a train station next to a building;a train sitting inside of a building next to lots of windows;a train sitting inside of a train station next to lots of windows,a couple of buses parked next to each other ; a black and white photo of an empty highway ; a fire hydrant on the side of the street ; a large long train on a steel track,0
56,京汉大道,GENERAL,30.581586996199999,114.268825620000001,2.000000000000000,84.000000000000000,10141050150628110630912.000000000000000,10141050150628111530700_right_153.jpg,a couple of kids walking across a parking lot;a couple of young boys walking across a parking lot;a couple of kids that are walking around;a couple of kids walking across a street;a couple of kids that are walking in the street,a green and white bus driving down a street ; a group of cars that are sitting in the street ; a car parked in front of a store ; a couple of kids walking across a parking lot,4
57,,GENERAL,30.572444914999998,114.346991141999993,2.000000000000000,52.000000000000000,10141003150428163014656.000000000000000,10141003150428162418300_right_51.jpg,a white building with a painting on the wall;a white building with a blue and white wall;a large white building with a painting on the side of it;a white building with a painting on the side of it;a large white building with a painting on the side,a dirt road surrounded by tall buildings ; a street with a building and a blue umbrella ; a person standing in front of a building ; a white building with a painting on the wall,6
58,鹦鹉大道,GENERAL,30.512741809700000,114.239026344999999,2.000000000000000,9.000000000000000,10141003150426101514240.000000000000000,10141003150426100643500_right_96.jpg,a view of a bridge from across the water;a view of a bridge from across a body of water;a blue and white boat sitting on top of a sandy beach;a blue and white boat sitting on top of a beach;a view of a bridge from the side of a river,an empty street with a building in the background ; a long road with a long line of traffic ; a view of a bridge over a street ; a view of a bridge from across the water,0
59,建设大道,GENERAL,30.611541460000002,114.282160469999994,2.000000000000000,217.000000000000000,10141003150612152451072.000000000000000,10141003150612153451300_right_295.jpg,a car parked in front of some trees;a car driving down a street next to a forest;a car parked in front of a building;a car driving down a street next to trees;a car driving down a road next to a forest,a view of a city street from a distance ; an empty street with a building in the background ; an orange and white building and some trees ; a car parked in front of some trees,0
60,书卷路,GENERAL,30.559005019200001,114.325932003999995,2.000000000000000,175.000000000000000,10141003150416102293504.000000000000000,10141003150416103055800_right_50.jpg,a car parked in front of a building;a car parked on the side of the road;a car parked on the side of the street;a car parked on the side of a road;a car parked on the side of the road near a building,a highway with a street sign above it ; a car driving down a street next to a road ; a bunch of red flowers in a garden ; a car parked in front of a building,8
61,楚首街,GENERAL,30.539933270900001,114.301717893000003,2.000000000000000,155.000000000000000,10141003150513103962112.000000000000000,10141003150513104910400_right_187.jpg,a store with a sign that says UNK UNK;a store with a sign that says UNK street UNK;the front of a store with a sign that says UNK;the front of a store with a sign that reads UNK UNK;the front of a store with a sign that says UNK UNK,a white van driving down a city street ; a street with cars driving down the road ; a couple of people walking past a store ; a store with a sign that says UNK UNK,-1
62,金凰路,GENERAL,30.633272714299999,114.273906127999993,2.000000000000000,321.000000000000000,10141050150728142684160.000000000000000,10141050150728141843000_right_242.jpg,a view of a city from across the street;a view of a city street from a distance;a view of a city street from the corner;a street view of a city with a bridge in the background;a view of a city from across the street from a building,a city street with tall buildings in the background ; a group of cars driving down a city street ; a white car driving down a city street ; a view of a city from across the street,8
63,四新南路,GENERAL,30.504126196000001,114.232458338000001,2.000000000000000,176.000000000000000,10141050150312124350464.000000000000000,10141050150312125032200_right_355.jpg,an empty intersection with a blue building in the background;an empty intersection with a sign that reads UNK UNK;an empty intersection with a large sign that says UNK;an empty intersection with a sign that reads UNK UNK UNK;an empty intersection with a sign that says UNK UNK UNK,an empty parking lot with a large building in the background ; a building with graffiti on it on the street ; an empty street with no cars on it ; an empty intersection with a blue building in the background,0
64,京汉大道,GENERAL,30.598160237300000,114.293135882000001,2.000000000000000,232.000000000000000,10141050150628112728064.000000000000000,10141050150628112817400_right_142.jpg,a person walking on a city street near a building;a person walking on a city street near a fence;a person walking on a city street in the rain;a person walking on a city street near a large building;a person walking on a city street near a fence and trees,a group of cars driving under a bridge ; a busy city street with cars and pedestrians ; a white car driving down a city street ; a person walking on a city street near a building,8
65,,GENERAL,30.565514269299999,114.187222352000006,2.000000000000000,139.000000000000000,10141058150721132691456.000000000000000,10141058150721133040600_right_39.jpg,a street corner with a sign hanging from the wall;a street corner with a sign hanging from the side;a view of a street corner with signs hanging on the wall;a street corner with a sign hanging from the side of it;a view of a street corner with signs hanging from the wall,a narrow street with a car parked on the sidewalk ; a group of people walking down a sidewalk ; a wall with a lot of graffiti on it ; a street corner with a sign hanging from the wall,6
66,,GENERAL,30.512333960500001,114.235161906000002,2.000000000000000,347.000000000000000,10141019131211103076352.000000000000000,10141019131211102739800_right_191.jpg,a person riding a bike on a city street;a man riding a bike past a tall building;a person riding a bike in front of a building;a man riding a bike down a street next to a tall building;a man riding a bike down a street next to a building,an empty highway with a green street sign ; an empty street in front of a large building ; an empty highway in the middle of a city ; a person riding a bike on a city street,0
67,公正路,GENERAL,30.557942430000001,114.325489054000002,2.000000000000000,162.000000000000000,10141003150324150566912.000000000000000,10141003150324151117800_right_174.jpg,a building with a sign that says no dogs;a street with a large sign on the corner;a building that has a sign that says UNK UNK;a building with a sign that reads UNK UNK UNK;a building that has a sign that says no dogs,a long road with cars driving down it ; a group of cars driving down a city street ; a black car driving on a city street ; a building with a sign that says no dogs,-1
68,兴业路,GENERAL,30.632330135499998,114.271132832000006,2.000000000000000,241.000000000000000,10141050150531144613888.000000000000000,10141050150531145555500_right_269.jpg,cars are parked on the side of the road;cars are parked on the side of the street;cars are parked on the side of a road;a group of cars parked on the side of a road;a group of cars parked on the side of the road,a car parked on the side of a road ; a person riding a motorcycle on a city street ; a car driving down a street next to buildings ; cars are parked on the side of the road,2
69,建设大道,GENERAL,30.605609995100004,114.277245610999998,2.000000000000000,224.000000000000000,10141003150612154548224.000000000000000,10141003150612153816800_right_308.jpg,a group of people standing around a bus stop;a group of people walking down a sidewalk;a group of people standing next to a bus stop;a group of people walking on a sidewalk;a group of people standing on a sidewalk next to a sign,a blue bus driving down a street next to tall buildings ; a bus driving down a road next to tall buildings ; an empty parking lot with a large building in the background ; a group of people standing around a bus stop,0
