OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
44,东一路,GENERAL,30.547315473099999,114.338215931999997,2.000000000000000,359.000000000000000,10141058150821110218752.000000000000000,10141058150821110307500_right_284.jpg,a man is walking down the street in front of a store;a man is walking down the street in front of a building;a man is walking down the street in front of the store;a man is walking down the street in front of a restaurant;a man is walking down the sidewalk in front of a store,a group of cars driving down a city street ; a car driving down a street next to tall buildings ; a group of people walking across a street ; a man is walking down the street in front of a store,10
45,中山大道,GENERAL,30.574496462100001,114.271250050999996,2.000000000000000,242.000000000000000,10141050150702142193664.000000000000000,10141050150702142748400_right_338.jpg,a group of people walking around a parking lot;a group of people walking across a parking lot;a group of people walking down a street;a group of people walking around a parking lot with umbrellas;a group of people walking across a parking lot with umbrellas,a city street with buildings in the background ; a group of cars driving down a city street ; two people sitting on a bike under an umbrella ; a group of people walking around a parking lot,2
46,淮海路,GENERAL,30.601358644699999,114.251782661999997,2.000000000000000,238.000000000000000,10141050150530161049600.000000000000000,10141050150530161622400_right_179.jpg,a man is walking in a cement park;a man is walking in a concrete area;a man walking across a cement walkway near a forest;a man walking across a cement ground near a forest;a man walking across a cement walkway near a park,a blue truck driving down a city street ; a traffic light sitting on the side of a road ; a city street with tall buildings in the background ; a man is walking in a cement park,10
47,洪山侧路,GENERAL,30.544214412300001,114.339886750000005,2.000000000000000,301.000000000000000,10141003150416116973568.000000000000000,10141003150416115932300_right_145.jpg,a street with cars parked on the side;a city street with parked cars and trees;a city street with cars parked on the side;a street with cars parked on the side of the road;a city street with cars parked on the side of it,a couple of cars parked on the side of a street ; a group of cars parked in front of a store ; a car driving down a street next to a tall building ; a street with cars parked on the side,9
48,育欣路,GENERAL,30.615655393800001,114.279806295000000,2.000000000000000,19.000000000000000,10141050150530093940736.000000000000000,10141050150530094100600_right_286.jpg,a building with a red and white sign in front of it;a building with a sign that says UNK UNK;a building that has a sign that says UNK;a building with a red and white sign in front;a building with a red and white sign and some tables,a car driving down a city street next to tall buildings ; a car parked on the side of the road ; a store front with a neon sign above the door ; a building with a red and white sign in front of it,9
49,胜利街,GENERAL,30.604388447600002,114.303101912000002,2.000000000000000,11.000000000000000,10141050150625141063680.000000000000000,10141050150625141438200_right_315.jpg,a building on the side of the street;a building on the side of a street;a building on the side of a city street;a building on the side of the street with a fence;a building on the side of the street with a large sign,a bus that is sitting in the street ; a street lined with parked cars and tall buildings ; a group of people walking down a sidewalk ; a building on the side of the street,3
50,龙灯路,GENERAL,30.563586163000004,114.239484474999998,2.000000000000000,268.000000000000000,10141019131222152970240.000000000000000,10141019131222153517400_right_109.jpg,a motorcycle parked in front of a store;a couple of motorcycles parked in front of a building;a motorcycle parked in front of a building;a couple of motorcycles parked in front of a store;a motorcycle parked in front of a building next to a tree,a truck parked on the side of the road ; a couple of people walking down a sidewalk ; a car parked in front of a building ; a motorcycle parked in front of a store,6
51,民主一街,GENERAL,30.582163648000002,114.281204803999998,2.000000000000000,41.000000000000000,10141035140614130237440.000000000000000,10141035140614131023600_right_132.jpg,a white van parked in front of a store;a white bus driving past a tall building;a white truck parked in front of a store;a white truck parked in front of a building;a white van parked in front of a store front,a group of cars that are sitting in the street ; a city street filled with lots of traffic ; a car parked in front of a store ; a white van parked in front of a store,6
52,姚家岭街,GENERAL,30.552549568100002,114.329466158000002,2.000000000000000,116.000000000000000,10141006121208121393152.000000000000000,10141006121208121013000_right_24.jpg,a man walking down a sidewalk next to a street;a man walking down a sidewalk in the rain;a man walking down a sidewalk next to a park;a man walking down a sidewalk next to trees;a man walking down a sidewalk next to a sidewalk,a yellow car driving down a street next to tall buildings ; a person riding a motorcycle on a city street ; a white bus parked in front of a building ; a man walking down a sidewalk next to a street,2
53,沿江大道,GENERAL,30.609339851800001,114.308923124000003,2.000000000000000,212.000000000000000,10141050150606094729216.000000000000000,10141050150606095228000_right_325.jpg,a car driving down a street next to tall buildings;a car driving down a street near a stop sign;a street with cars parked on the side of the road;a street with cars parked on the side of the street;a car driving down a street next to a street sign,a blue and white bus driving down a street ; a car driving down a street next to tall buildings ; a parking lot with a car parked in it ; a car driving down a street next to tall buildings,4
54,阳新路,GENERAL,30.546043337400000,114.269469630000003,2.000000000000000,248.000000000000000,10141035140719143026688.000000000000000,10141035140719143926100_right_100.jpg,a parking lot with a building in the background;a parking lot with a building and trees;a parking lot with a brick wall and trees;a parking lot with a brick wall and a tree;a parking lot that has a concrete wall and trees in the background,a street sign on the side of the road ; a group of cars driving down a street ; a row of buildings with a sky background ; a parking lot with a building in the background,9
55,振兴三路,GENERAL,30.612586296200000,114.236188761999998,2.000000000000000,305.000000000000000,10141050150524133834752.000000000000000,10141050150524134009400_right_254.jpg,a red and white truck parked next to a building;a red and white truck parked in front of a building;a red truck parked in front of a building;a red truck parked in front of a tall building;a red and white truck parked next to each other,a white bus driving down a narrow street ; a group of people walking down a street ; a brick building with a sign on it ; a red and white truck parked next to a building,4
56,,GENERAL,30.559255850900001,114.352934724999997,2.000000000000000,140.000000000000000,10141058150821112315904.000000000000000,10141058150821113123300_right_177.jpg,a couple of boats that are sitting in the grass;a couple of boats sitting on top of a cement wall;a couple of boats sitting on top of a cement ground;a group of boats sitting on top of a cement wall;a couple of boats sitting on top of a grass covered field,a city street with buildings in the background ; a highway with a car driving down it ; a city street with tall buildings in the background ; a couple of boats that are sitting in the grass,9
57,解放公园路,GENERAL,30.607057034400000,114.293207519000006,2.000000000000000,300.000000000000000,10141050150701104103424.000000000000000,10141050150701104848400_right_328.jpg,a city street with a building and trees;a view of a city street from the side;a city street with a building and trees on it;a view of a city street from the side of the street;a city street with a building and trees on the side,a couple of buildings that are next to a tree ; a street corner with a building and a street light ; a white car driving down a street next to tall buildings ; a city street with a building and trees,8
58,江堤中路,GENERAL,30.531143534000002,114.239587694999997,2.000000000000000,353.000000000000000,10141003150426153943040.000000000000000,10141003150426153805100_right_69.jpg,a car parked on the side of the road;a small black car parked on the side of the road;a car parked on the side of the street;a car parked on the side of a street;a small black car parked on the side of the street,a white car driving down a street next to buildings ; a truck parked in front of a building ; a view of a city street from the sidewalk ; a car parked on the side of the road,8
59,公正路,GENERAL,30.556974270600001,114.319708509999998,2.000000000000000,79.000000000000000,10141003150324152664064.000000000000000,10141003150324153608700_right_353.jpg,a group of cars parked on the side of the road;a group of cars parked in a parking lot;several cars parked on the side of the road;a group of cars parked on the side of the street;several cars parked on the side of the street,a city street filled with traffic next to a tall building ; a city street filled with traffic next to tall buildings ; a parking lot with many cars parked in it ; a group of cars parked on the side of the road,6
60,中北路,GENERAL,30.569359084799999,114.347152613000006,2.000000000000000,335.000000000000000,10141003150422106439680.000000000000000,10141003150422105813100_right_287.jpg,a group of cars that are sitting in the street;a group of cars parked on the side of the road;several cars parked on the side of the road;a group of cars parked on the side of a road;a group of cars parked on the side of a street,a street filled with traffic surrounded by tall buildings ; a highway filled with lots of tall buildings ; a yellow car driving down a city street ; a group of cars that are sitting in the street,-1
61,沿河大道,GENERAL,30.575401166500001,114.222938343999999,2.000000000000000,275.000000000000000,10141050150606103117824.000000000000000,10141050150606102109900_right_12.jpg,a building with a sign that is in front of it;a large building with a sign on the outside;a large building with a sign on the front of it;a large building with a sign on the front;a building with a sign that is next to a sidewalk,a street with cars parked on the side of it ; two people sitting on a bench on a city street ; a white car parked on the side of the road ; a building with a sign that is in front of it,6
62,,GENERAL,30.547054945300001,114.341204939999997,2.000000000000000,270.000000000000000,10141006121208110907392.000000000000000,10141006121208110809000_right_165.jpg,a white building is shown behind a fence;a tall white building sitting on the side of a street;a tall white building sitting next to a parking lot;a white building with a large white building;a tall white building sitting on the corner of a street,cars parked on the side of the street ; a street with cars parked on the side of the road ; a couple of cars parked in front of a building ; a white building is shown behind a fence,6
63,水果湖路,GENERAL,30.550305756800000,114.335307702999998,2.000000000000000,106.000000000000000,10141003150416100196352.000000000000000,10141003150416100520600_right_25.jpg,a man walking down a street next to tall buildings;a man walking down a street next to a tall building;a man walking down a street next to buildings;a man walking down a street next to a building;people walking down the street in a city,a street with cars parked on the side of the road ; a street with cars parked on the side ; a group of cars parked on a city street ; a man walking down a street next to tall buildings,11
64,,GENERAL,30.558156478800001,114.315011083000002,2.000000000000000,351.000000000000000,10141006121205145534464.000000000000000,10141006121205144706600_right_264.jpg,a couple of people walking across a dirt field;a couple of people standing on a dirt field;a couple of people standing in a dirt field;a couple of men standing next to each other on a dirt field;a couple of men standing next to each other,a dirt road some buildings and a blue sky ; a long row of buildings on a city street ; a sign that is on the side of a building ; a couple of people walking across a dirt field,6
65,,GENERAL,30.567830435500003,114.232829512999999,2.000000000000000,256.000000000000000,10141019130105111248896.000000000000000,10141019130105111311500_right_16.jpg,a yellow school bus parked in front of a building;a school bus parked in front of a building;a yellow school bus parked next to a tree;a yellow school bus parked on the side of a road;a yellow school bus parked on the side of the road,a street filled with parked cars next to tall buildings ; a couple of cars that are sitting in the street ; a couple of cars parked in front of a building ; a yellow school bus parked in front of a building,3
66,秋桂街,GENERAL,30.633822986100000,114.256999445999995,2.000000000000000,232.000000000000000,10141003150426112000000.000000000000000,10141003150426111721700_right_132.jpg,a white truck parked in front of a building;a white truck parked in front of a house;a white truck parked next to a building;a white truck parked in front of a brown building;a white truck parked in front of a tall building,a black car parked on the side of the road ; a car parked on the side of the road ; a pile of garbage in front of a building ; a white truck parked in front of a building,6
67,,GENERAL,30.555580060499999,114.321121618999996,2.000000000000000,123.000000000000000,10141006121207093788672.000000000000000,10141006121207093434700_right_211.jpg,a building with a sign hanging off the side of it;a row of buildings with a sign on the wall;a row of buildings with a sign in the middle;a row of buildings with a sign in the middle of them;a building with a sign hanging off the side of the building,a person is walking down a narrow street ; an empty street with no cars on it ; a silver car parked in front of a building ; a building with a sign hanging off the side of it,0
68,八一路,GENERAL,30.537704128100000,114.347354609999996,2.000000000000000,323.000000000000000,10141003150322162466816.000000000000000,10141003150322161656900_right_221.jpg,a group of people standing outside of a store;a group of people walking past a store;a group of men standing outside of a store;a group of people standing outside of a food truck;a group of people walking down a street past a store,a group of people walking down a street ; a couple of people that are walking down the street ; a crowd of people walking down a city street ; a group of people standing outside of a store,6
