OBJECTID,description,tags,lat_wgs,lon_wgs,pov_exp,heading,orgid,nid,captions,scene,label
16,,GENERAL,30.537764532000001,114.327284500000005,2.000000000000000,116.000000000000000,10141003150322093260800.000000000000000,10141003150322093113300_right_11.jpg,a large building next to a street light;a large building with a ball in front of it;a large building with a ball in the middle;a large building with a ball in the middle of it;a large building with a ball in the middle of the street,an empty street surrounded by tall buildings ; a white van driving down a street next to tall buildings ; a large building with many windows on the side ; a large building next to a street light,0
17,白沙洲大道,GENERAL,30.515343888600000,114.293864204000002,2.000000000000000,343.000000000000000,10141003150313123741696.000000000000000,10141003150313122857400_right_287.jpg,a bridge with a red building in the background;a long bridge with a train passing by;a long bridge with a train going over it;a long bridge with a train on it;a bridge with a red building and a red building,a highway filled with traffic surrounded by buildings ; a couple of vehicles driving under a bridge ; cars parked in front of a building at night ; a bridge with a red building in the background,9
18,民主路,GENERAL,30.547587092600001,114.302154807999997,2.000000000000000,203.000000000000000,10141003150325096382464.000000000000000,10141003150325095758500_right_184.jpg,a couple of cars parked in front of a building;a couple of cars parked on the side of the road;a couple of cars parked on the side of a street;a couple of cars parked in front of a tall building;a couple of cars parked on the side of a road,a bus driving down a street next to tall buildings ; a street filled with traffic next to tall buildings ; a car parked in front of a tall building ; a couple of cars parked in front of a building,4
19,,GENERAL,30.629257342800003,114.253876968000000,2.000000000000000,305.000000000000000,10141003150426135068672.000000000000000,10141003150426134956900_right_255.jpg,a street scene with a blue and white street sign;a street scene with a blue and white bus and buildings;a street scene with a couple of cars parked on the side;a street scene with a couple of cars parked on the street;a street scene with a couple of cars parked on the side of the road,a red truck parked on the side of the road ; a group of cars parked on a city street ; two buses parked on the side of the road ; a street scene with a blue and white street sign,6
20,,GENERAL,30.536534187299999,114.175730317000003,2.000000000000000,354.000000000000000,10141050150312145321984.000000000000000,10141050150312145215400_right_62.jpg,a view of a city skyline from a distance;a view of a city skyline from the ground;a view of a city from across the street;a fire hydrant in the middle of a field;a view of a city skyline from a distance with a fire hydrant,a red car driving down a street next to tall buildings ; a view of a street with cars driving on it ; a blue pickup truck driving down the road ; a view of a city skyline from a distance,8
21,Ｇ３１８,GENERAL,30.602649485499999,114.223429224000000,2.000000000000000,305.000000000000000,10141003150307123789824.000000000000000,10141003150307122832100_right_66.jpg,a white car driving down a city street;a white car driving down a street next to tall buildings;a white car driving down a road next to tall buildings;a white car driving down a city road;a white car driving down a street near tall buildings,a view of a city skyline from across the street ; a large long train on a steel track ; a large long train on a steel track ; a white car driving down a city street,5
22,兴业路,GENERAL,30.644478120399999,114.296704527000003,2.000000000000000,231.000000000000000,10141050150531153002496.000000000000000,10141050150531152348500_right_110.jpg,a couple of people that are sitting on a sidewalk;a couple of people sitting on top of a sidewalk;a couple of people sitting on a bench in front of a building;a man sitting on a bench in the middle of a street;a man sitting on a bench in the middle of a sidewalk,a road with a few cars driving down it ; cars driving on a highway in a city ; a view of a city skyline from across the street ; a couple of people that are sitting on a sidewalk,9
23,联农路,GENERAL,30.608519469699999,114.171607808000005,2.000000000000000,201.000000000000000,10141050150530114912256.000000000000000,10141050150530114643500_right_93.jpg,a house with a tree and a house;a house with a tree and a fence;a house with a tree and a building;a small garden with a fence and a tree;a cement wall with a tree and a fence,a city street with graffiti on the walls ; a view of a city street with a fire hydrant ; a man standing in front of a doorway ; a house with a tree and a house,11
24,兴国北路,GENERAL,30.562224628800010,114.352527863999995,2.000000000000000,165.000000000000000,10141003150429115121664.000000000000000,10141003150429114405200_right_210.jpg,a couple of cars parked on the side of a road;a group of cars parked on the side of a street;a group of cars parked on the side of a road;a group of cars parked on the side of the road;several cars parked on the side of the road,a city street filled with traffic next to tall buildings ; a city street filled with traffic surrounded by tall buildings ; a city street filled with traffic surrounded by tall buildings ; a couple of cars parked on the side of a road,6
25,白沙洲大道,GENERAL,30.482597190200000,114.270306011000002,2.000000000000000,213.000000000000000,10141003150313123741696.000000000000000,10141003150313123853500_right_267.jpg,a green light at an intersection in a city;a green light at an intersection in a large city;a street intersection with a green light at the end;a street intersection with a green light at the corner;a street intersection with a green light in the middle of it,a man riding a motorcycle down a street ; a traffic light suspended over a city street ; a city street filled with traffic and tall buildings ; a green light at an intersection in a city,2
26,花楼街,GENERAL,30.579447773599998,114.286253559000002,2.000000000000000,10.000000000000000,10141050150719103959040.000000000000000,10141050150719103400300_right_316.jpg,a couple of cars parked in front of a store;a couple of cars parked on a city street;a couple of cars parked on the side of a street;a couple of cars parked on the side of a road;a couple of cars parked outside of a store,a busy city street with cars and motorcycles ; a busy street in the middle of the day ; a man in an orange vest and an umbrella ; a couple of cars parked in front of a store,11
27,江达路,GENERAL,30.621410098700000,114.226714967999996,2.000000000000000,233.000000000000000,10141017151004129361920.000000000000000,10141017151004130139500_right_327.jpg,a couple of cars parked on a city street;a couple of cars parked in front of a building;a couple of cars parked on the side of a street;a couple of cars parked on the side of a road;a couple of cars parked on the side of the street,a view of a street with cars and motorcycles ; a red car driving down a city street ; a young girl is walking down the sidewalk ; a couple of cars parked on a city street,1
28,姑嫂树路,GENERAL,30.634927647600001,114.254844976000001,2.000000000000000,276.000000000000000,10141050150713112395776.000000000000000,10141050150713113125200_right_35.jpg,a person sitting on a bench in front of a building;a person sitting on a bench on a city street;a person sitting on a bench near a building;a person sitting on a bench in a city;a person sitting on a bench in the middle of the city,a bus driving down a street next to tall buildings ; a street with a few cars driving down it ; a couple of cars parked in front of a building ; a person sitting on a bench in front of a building,4
29,,GENERAL,30.627168912799998,114.248711665000002,2.000000000000000,337.000000000000000,10141057150718136287232.000000000000000,10141057150718135355500_right_344.jpg,cars are parked on the side of the street;cars are parked on the side of the road;a view of a street with cars parked on it;a view of a street with cars parked along the street;cars are parked on the side of the road near some buildings,a row of parked cars on a city street ; a city street with parked cars and buildings ; a row of cars parked on a city street ; cars are parked on the side of the street,6
30,高家台路,GENERAL,30.605442681800000,114.274060612000000,2.000000000000000,22.000000000000000,10141022121127141441536.000000000000000,10141022121127141451800_right_118.jpg,a white truck parked in front of a tall building;a white truck parked next to a building;a truck parked in front of a building;a truck parked in front of a building next to a tree;a truck parked in front of a building near a tree,a busy city street with cars and pedestrians ; a woman walks down a sidewalk as cars pass by ; a couple of cars parked in front of a building ; a white truck parked in front of a tall building,1
31,洲头五路,GENERAL,30.519814749300000,114.248921679999995,2.000000000000000,292.000000000000000,10141019121209101516800.000000000000000,10141019121209102259900_right_53.jpg,a truck parked in the dirt near a building;a truck parked in the middle of a street;a truck parked in the middle of a city;a truck parked in the middle of a dirt field;a truck parked in the dirt in front of a building,a truck parked on the side of the road ; two trucks are parked on the side of the street ; a street corner with a building in the background ; a truck parked in the dirt near a building,6
32,,GENERAL,30.502043810200000,114.272575754000002,2.000000000000000,290.000000000000000,10141006121209115443200.000000000000000,10141006121209115213500_right_220.jpg,a blue bench sitting next to a white wall;a corner of a building with a window;a blue bench sitting next to a metal fence;a blue bench sitting next to a metal frame;a blue bench sitting next to a tall white building,a narrow street with houses on both sides ; a row of buildings on a city street ; a row of buildings with windows on them ; a blue bench sitting next to a white wall,6
33,兴业路,GENERAL,30.637952556199998,114.284952554000000,2.000000000000000,63.000000000000000,10141050150531153002496.000000000000000,10141050150531152034200_right_159.jpg,a blue and white building and a tree;a blue and white building and some trees;a blue and white building and some bushes and trees;a blue and white building and some trees and bushes;a blue and white building and a tree and bushes,a group of cars driving down a street ; a car driving down a city street with tall buildings ; a street with lots of different colored flowers in it ; a blue and white building and a tree,9
34,,GENERAL,30.643595944099999,114.272528101999995,2.000000000000000,163.000000000000000,10141057150628105551872.000000000000000,10141057150628104951700_right_246.jpg,a tall building sitting in front of a building;a tall building sitting in front of a tall building;a tall building sitting in front of a window;a tall building sitting in front of a tall window;a tall building sitting in front of a street,a city street with people walking down it ; a city street with buildings on each side ; a man sitting on a chair under an umbrella ; a tall building sitting in front of a building,-1
35,姑嫂树路,GENERAL,30.635656882100001,114.253757809999996,2.000000000000000,215.000000000000000,10141050150713152241664.000000000000000,10141050150713152856900_right_221.jpg,the front of a store that has a car parked in front of it;the front of a store with a parked car;the front of a store with a parked car outside;the front of a store with a parked car in front of it;the front of a store with a few cars parked outside,a city street filled with lots of traffic ; cars are parked on the side of the road ; a car parked in front of a building ; the front of a store that has a car parked in front of it,6
36,,GENERAL,30.631177983299999,114.255957237000004,2.000000000000000,185.000000000000000,10141057150626153103360.000000000000000,10141057150626153620300_right_47.jpg,a tree in front of a building on a sidewalk;a tree in front of a building on the sidewalk;a tree in front of a building on the street;a tree on a sidewalk in front of a building;a tree in front of a building on the sidewalk of a street,a city street lined with trees and umbrellas ; a narrow street with a car parked on the sidewalk ; a couple of people sitting outside of a store ; a tree in front of a building on a sidewalk,-1
37,中兴街,GENERAL,30.554542515000001,114.219411291000000,2.000000000000000,164.000000000000000,10141058150725113085952.000000000000000,10141058150725112604000_right_30.jpg,a street with cars parked on the side of it;a street with cars parked in front of a building;a street with cars parked on the side of the street;a street with cars parked on the side of the road;a street with cars parked along the side of the street,several cars parked on the side of the road ; a car parked on the side of the street ; a blue truck parked in front of a store ; a street with cars parked on the side of it,6
38,琴台大道,GENERAL,30.578208450100004,114.171535687000002,2.000000000000000,70.000000000000000,10141003150321141153792.000000000000000,10141003150321140954900_right_145.jpg,a street scene with focus on a large building;a street scene with focus on a building and trees;a street scene with focus on the building;a street scene with focus on a building and a tree;a street scene with focus on the building and trees,a view of a city street from the street ; a couple of cars driving down a street ; a couple of cars parked in front of a fence ; a street scene with focus on a large building,9
39,江大路,GENERAL,30.620588278700001,114.287712279000004,2.000000000000000,276.000000000000000,10141058150822112657408.000000000000000,10141058150822113020100_right_33.jpg,a group of cars parked on the side of a street;a group of cars parked in front of a store;a group of cars parked on the side of a road;a group of people walking down a sidewalk next to a tree;a group of people walking down a street next to a store,a group of cars parked on the side of a road ; a group of cars parked on the side of a road ; a group of cars parked on a city street ; a group of cars parked on the side of a street,6
40,皮子正街,GENERAL,30.576535668199998,114.237430888999995,2.000000000000000,25.000000000000000,10141022121203093995520.000000000000000,10141022121203094421500_right_327.jpg,a store front with a man sitting outside of it;a man sitting outside of a store front;a man sitting outside of a store in front of a store;a man sitting outside of a store in front of a building;a man sitting outside of a store in front of a tall building,a group of people walking down a street ; a group of people walking down a street ; a group of people standing outside of a building ; a store front with a man sitting outside of it,-1
41,拦江路,GENERAL,30.546745975699999,114.265775923999996,2.000000000000000,205.000000000000000,10141003150323152322560.000000000000000,10141003150323152423100_right_342.jpg,a group of people standing in front of a store;a group of people standing outside of a store;a group of people standing in front of a building;a group of people standing next to each other;a group of people standing on a sidewalk next to a tree,a city street with buildings on each side ; a white car driving down a city street ; a city street filled with lots of tall buildings ; a group of people standing in front of a store,8
42,,GENERAL,30.616126180900000,114.306339402000006,2.000000000000000,8.000000000000000,10141022121203150618624.000000000000000,10141022121203151019700_right_275.jpg,a flock of birds sitting on the ground;a flock of birds sitting on the ground in a city;a flock of birds sitting on top of a grass covered field;a flock of birds sitting on top of a grass covered hill;a group of birds sitting on the ground in a field,a truck parked on the side of a road ; a view of a bridge from a distance ; a man riding a skateboard across a bridge ; a flock of birds sitting on the ground,-1
43,,GENERAL,30.554708947000002,114.243117760999993,2.000000000000000,141.000000000000000,10141050150712103665664.000000000000000,10141050150712104114900_right_240.jpg,an empty street in front of a brick building;an empty street in front of an apartment building;an empty street in front of a building;a blue and white bus parked in front of a building;an empty street in front of a tall building,an empty street with a large brick building ; a truck parked on the side of the street ; a building that has a sign on it ; an empty street in front of a brick building,0
44,江大路,GENERAL,30.620734855500000,114.278289618000002,2.000000000000000,121.000000000000000,10141058150822112657408.000000000000000,10141058150822113450200_right_171.jpg,a group of cars parked on the side of a street;a group of cars parked in front of a building;a group of cars parked on a city street;a group of cars parked on the side of the street;a group of cars parked on the side of the road,a city street filled with traffic next to tall buildings ; a group of people riding motorcycles down a street ; a man standing on the corner of a street ; a group of cars parked on the side of a street,2
45,沿江大道,GENERAL,30.603396420300001,114.305057555999994,2.000000000000000,291.000000000000000,10141050150606094729216.000000000000000,10141050150606095400400_right_308.jpg,a couple of cars parked in front of a building;a couple of cars parked in front of a store;a silver car parked in front of a building;two cars parked in front of a store;a couple of cars parked in front of a store front,a group of cars driving down a street ; a group of cars driving down a street ; a silver car driving down a street next to trees ; a couple of cars parked in front of a building,8
46,沿江大道,GENERAL,30.610701221199999,114.309801639000000,2.000000000000000,217.000000000000000,10141003150612131479552.000000000000000,10141003150612131651200_right_334.jpg,a city street with buildings in the background;a group of cars driving down a city street;a group of cars driving down a city road;a group of cars driving down a street next to tall buildings;a group of cars driving down a street near tall buildings,a group of cars parked on the side of a road ; a view of a city street with tall buildings ; an empty parking space in the middle of a city street ; a city street with buildings in the background,0
47,常青一路,GENERAL,30.621519290100004,114.239195273999997,2.000000000000000,83.000000000000000,10141050150624155402240.000000000000000,10141050150624155800600_right_0.jpg,a couple of cars parked in front of a tree;a couple of cars that are parked next to each other;a couple of cars parked in front of a building;a couple of cars that are parked in a parking lot;a couple of cars that are parked next to a tree,a city street with tall buildings in the background ; a group of people that are standing in the street ; a group of people walking down a street ; a couple of cars parked in front of a tree,6
48,Ｇ１０７,GENERAL,30.571377186599999,114.214879506000003,2.000000000000000,272.000000000000000,10141003150321113890816.000000000000000,10141003150321113350600_right_7.jpg,an empty street with a building in the background;a street corner with a building and trees;a street corner with a building and trees in the background;an empty street with a building and trees in the background;an empty street with a building and a tree,a group of cars that are sitting in the street ; a white bus driving down a city street ; a bus parked next to a parking lot ; an empty street with a building in the background,0
49,鹦鹉大道,GENERAL,30.531622079700000,114.256642322999994,2.000000000000000,282.000000000000000,10141003150426101514240.000000000000000,10141003150426101454700_right_100.jpg,a man in an orange suit standing on a sidewalk;a person in an orange vest standing on a sidewalk;a man in an orange vest stands on a sidewalk;a man in an orange jacket standing in the middle of a sidewalk;a man in an orange jacket standing in the middle of a street,a street with cars driving down the road ; a group of people crossing a city street ; cars driving down a busy city street near tall buildings ; a man in an orange suit standing on a sidewalk,10
50,Ｇ３１８,GENERAL,30.567694185800001,114.206076839999994,2.000000000000000,202.000000000000000,10141019131211142922240.000000000000000,10141019131211142849000_right_111.jpg,a group of people walking across a parking lot;a group of cars parked in front of a store;a group of cars parked in front of a building;a group of people walking across a street;a group of people walking down a street next to tall buildings,a group of cars driving down a city street ; a red bus driving down a street next to tall buildings ; a large truck driving down a city street ; a group of people walking across a parking lot,4
51,古田四路,GENERAL,30.606216425300001,114.211882666999998,2.000000000000000,331.000000000000000,10141057150702132920320.000000000000000,10141057150702131955900_right_296.jpg,a street scene with focus on the street sign;a street scene with focus on the street signs;there is a blue and white sign on the street;there is a blue and white sign on the sidewalk;there is a blue and white sign on the side of the street,a truck driving down a street next to tall buildings ; a sign on the side of a city street ; a car parked on the side of the street ; a street scene with focus on the street sign,9
52,姚家岭街,GENERAL,30.552679122099999,114.329130812000002,2.000000000000000,292.000000000000000,10141006121208121393152.000000000000000,10141006121208121018900_right_345.jpg,a couple of people that are sitting in the street;two people sitting on a sidewalk in a city;a couple of people that are sitting on a sidewalk;two people sitting on a sidewalk in the middle of the city;a couple of people that are sitting on a bench,an empty street with buildings in the background ; a city street with cars driving down the road ; a city street with parked cars and buildings ; a couple of people that are sitting in the street,0
53,Ｓ１０２,GENERAL,30.512643287000000,114.280126358999993,2.000000000000000,39.000000000000000,10141003150513120739328.000000000000000,10141003150513120531700_right_347.jpg,a wooden pole sitting in the middle of a dirt road;a wooden pole sitting on the side of a road;a tree in the middle of a dirt road;a wooden pole sitting on a dirt road;a wooden pole sitting in the middle of a road,a truck parked on the side of the road ; a car parked on the side of the road ; a car parked on the side of the road ; a wooden pole sitting in the middle of a dirt road,6
54,,GENERAL,30.613240633699998,114.309400132999997,2.000000000000000,85.000000000000000,10141058150822156697600.000000000000000,10141058150822155846000_right_343.jpg,a view of a city from across the street;a view of a city from the street;a view of a city from across a street;a view of a city street with buildings in the background;a view of a city from across the street from buildings,a view of a city street from a distance ; a view of a city skyline from the street ; a tall tree sitting next to a white fence ; a view of a city from across the street,6
55,归元寺路,GENERAL,30.544127092499998,114.257329872000000,2.000000000000000,195.000000000000000,10141035140618135797760.000000000000000,10141035140618135704300_right_74.jpg,a car parked on the side of the road;a black car driving down a street next to tall buildings;a black car driving down a street next to a building;a car parked on the side of the road with an umbrella;a black car driving down a street next to a blue sign,a bus driving down a street next to tall buildings ; a group of cars driving down a city street ; a couple of boxes sitting in front of a building ; a car parked on the side of the road,4
56,新火路,GENERAL,30.570721819300001,114.270298259000000,2.000000000000000,255.000000000000000,10141050150708142145536.000000000000000,10141050150708141625300_right_274.jpg,a store front with a large store front;a store front with a lot of windows;a store front with a large store front window;a store front with a man sitting on the floor;a store front with a man sitting on the outside of it,a busy street with many people walking around ; a city street with people walking on the sidewalk ; a wooden bench sitting inside of a building ; a store front with a large store front,6
57,北湖小路,GENERAL,30.607716081400000,114.258698531999997,2.000000000000000,161.000000000000000,10141050150711105421312.000000000000000,10141050150711104657000_right_232.jpg,a white building with a blue umbrella in front of it;a white building with a blue umbrella in the middle;a white building with a large blue umbrella in front of it;a white building with a blue umbrella and a white building;a white building with a blue umbrella in the middle of it,a city street with buildings and a blue umbrella ; a city street filled with traffic next to tall buildings ; a street with buildings and cars on it ; the outside of a building on a city street ; several cars parked on the side of the street ; a white building with a window and potted plants ; a street lined with buildings next to a sidewalk ; a white building with a blue umbrella in front of it,6
58,北湖路,GENERAL,30.606251966500000,114.268118501000004,2.000000000000000,211.000000000000000,10141050150718143463424.000000000000000,10141050150718143645100_right_90.jpg,a couple of cars parked in front of a store;several cars parked in front of a store;a bunch of cars parked outside a store;several cars parked in front of a store front;a couple of cars parked in front of a building,a group of people riding motorcycles down a street ; a group of people riding motorcycles on a city street ; a group of people riding motorcycles down a street ; a busy street in the middle of the day ; a silver van parked on the side of a street ; a group of cars parked in front of a store ; a white bus parked on the side of a street ; a couple of cars parked in front of a store,2
59,古田路,GENERAL,30.600064324000002,114.177259414000005,2.000000000000000,134.000000000000000,10141050150530114912256.000000000000000,10141050150530115622500_right_224.jpg,a large long train on a steel track;a large long train on a steel platform;a train sitting on the side of a road;a train sitting next to a sidewalk next to trees;a train sitting on the side of a road next to trees,a couple of cars driving down a road ; a large long train on a steel track ; a man driving a car down a street ; a large long train on a steel track,5
60,,GENERAL,30.545901028000003,114.336177094000007,2.000000000000000,17.000000000000000,10141006121208142364672.000000000000000,10141006121208142915600_right_288.jpg,a large brick building with a tower in the center;a large brick wall with a tall building next to it;a large brick wall with a tall building in the background;a large brick building with a tower built into it;a large brick wall with a UNK in the center,a car parked on the side of the road ; a couple of people walking down a sidewalk ; graffiti on the side of a building ; a large brick building with a tower in the center,6
61,民主路三巷,GENERAL,30.549104391800000,114.325129199000003,2.000000000000000,251.000000000000000,10141006121208131878912.000000000000000,10141006121208131222800_right_301.jpg,a view of a city from behind a gate;a view of a city from behind a fence;a view of a city street from behind a fence;a view of a city street from behind a gate;a view of a city street from behind a metal fence,a row of buildings sitting next to a street ; a cement wall with a brick wall and a brick wall ; a dirty kitchen with a stove and oven ; a view of a city from behind a gate,6
62,,GENERAL,30.568404268300000,114.345728988000005,2.000000000000000,127.000000000000000,10141003150516136443904.000000000000000,10141003150516135853100_right_16.jpg,a man standing in front of a building;there is a man standing outside of a building;a man standing in front of a building under an umbrella;a man standing in the middle of a street;a man standing in front of a building under a umbrella,a couple of people walking down a sidewalk ; a person walking down a sidewalk next to a building ; a group of people standing outside of a building ; a man standing in front of a building,11
63,鹦鹉大道,GENERAL,30.535614146499999,114.260328955999995,2.000000000000000,230.000000000000000,10141050150606151352320.000000000000000,10141050150606150417800_right_355.jpg,a view of a street from the side of the street;a view of a street from the side of a building;a view of a city street with a building behind it;a view of a street from the side of the road;a view of a street from the side of a road,a group of people walking down a city street ; a blue car parked on the side of the road ; a semi truck parked in front of a building ; a view of a street from the side of the street,-1
64,,GENERAL,30.609986254500001,114.169289344999996,2.000000000000000,10.000000000000000,10141050150804116209664.000000000000000,10141050150804115804700_right_123.jpg,a building with a tree in front of it;a building with a tree in the background;a cement wall with a tree in front of it;a concrete wall with a tree in the background;a cement wall with a tree and a fence,a person riding a motorcycle down a street ; a red truck parked on the side of a road ; a house with a bridge and a building ; a building with a tree in front of it,2
65,,GENERAL,30.615691113400000,114.204713554999998,2.000000000000000,193.000000000000000,10141050150727129759744.000000000000000,10141050150727130007500_right_277.jpg,a motorcycle parked in front of a building;a motorcycle parked in front of a tall building;a motorcycle is parked in front of a house;a motorcycle parked on the side of the street;a motorcycle parked on the side of a street,a group of cars parked on the side of a road ; an empty street with a building in the background ; a building with a large painting on it ; a motorcycle parked in front of a building,0
66,,GENERAL,30.572989952400000,114.191584426000006,2.000000000000000,204.000000000000000,10141058150713102696448.000000000000000,10141058150713103721400_right_268.jpg,a car parked in front of a store;a truck parked in front of a building;a truck parked on the side of the road;a truck parked on the side of a street;a truck parked on the side of a road,a couple of cars parked on a city street ; a woman walking down a street holding an umbrella ; a man sitting in front of a building ; a car parked in front of a store,1
67,武珞路五巷,GENERAL,30.542520427600003,114.319938997999998,2.000000000000000,20.000000000000000,10141003150331096334336.000000000000000,10141003150331095521500_right_129.jpg,a store on the sidewalk of a city street;a store on the sidewalk of a street;a store on the street corner of a city street;a store on the street corner of a city;a store on a street corner with a person sitting outside,a city street with people walking on the sidewalk ; a group of people riding bicycles down a street ; a car driving down a street next to tall buildings ; a store on the sidewalk of a city street,2
