2017_7BnAdOufYhPF5afbCCI6aw,0.3121778,0.04308021,0.04388395,0.12811863,0.022177547,0.033238977,0.46230087,0.018182695,0.107265055,0.04549873,502,2017_7BnAdOufYhPF5afbCCI6aw_0.jpg,1.265,103.815,a sidewalk that is next to a building;a sidewalk that is next to some trees;a sidewalk that is next to a tree;a sidewalk that is next to a building and a tree;a sidewalk that is next to a building with a tree
2017_2OpkmRSkGpRInbDmRsyPdA,0.4154088,0.02159217,0.015187353,0.23308396,0.011220336,0.022030056,0.15132424,0.012297928,0.1160956,0.041912526,301,2017_2OpkmRSkGpRInbDmRsyPdA_0.jpg,1.365,103.585,a narrow dirt road leading to a building;a dirt road leading to a building on a sunny day;a narrow dirt road leading to an open air market;a dirt road leading to a building on the side;a dirt road leading to a building on a dirt road
2017_27m3ZwrnnqxFGb7BV7qwNA,0.38005525,0.0228014,0.016541272,0.24407178,0.012318134,0.025359362,0.15188754,0.013476461,0.124853134,0.049192727,301,2017_27m3ZwrnnqxFGb7BV7qwNA_0.jpg,1.335,103.84,a empty street with a few trees in the background;a empty street with a few trees on the side;a empty street with a few trees on each side;a view of a road with trees and grass;a empty street with a few trees and a fence
2017_uBYCD5psLsgl_Or0uR4VPA,0.31998748,0.046009958,0.038280487,0.31958336,0.029813915,0.06883535,0.13024262,0.03084597,0.20562199,0.11154416,301,2017_uBYCD5psLsgl_Or0uR4VPA_0.jpg,1.395,103.885,a car driving on a road near a bridge;a view of a road with a bridge in the background;a large body of water with a bridge in the background;a car driving on a road next to a bridge;a large body of water with a bridge in the distance
2017_nFdD3mDVRyoVvdhwtFx66Q,0.45354363,0.025806248,0.014997691,0.17050892,0.011072099,0.021874785,0.12716597,0.01274696,0.10230094,0.035375237,101,2017_nFdD3mDVRyoVvdhwtFx66Q_0.jpg,1.125,104.02,a road with a white building on the side;a road that has a small white building in it;a road with a white building on the side of it;a view of a road from a vehicle;a road that has a small white tower on it
2017_YOO8kv13fqxyix8ewUCwvQ,0.36824974,0.023009926,0.017100275,0.23433316,0.012574375,0.026871622,0.15916434,0.013438135,0.13144007,0.05046624,301,2017_YOO8kv13fqxyix8ewUCwvQ_0.jpg,1.34,103.645,a highway with trees and a blue sky;a view of a street from a car window;a view of a street from the side of the road;a road with trees on each side and a blue sky;a view of a street from the side of a road
2017_VjH_uGU7YpqkuFNDy0fJhw,0.4081054,0.02168721,0.01446417,0.2064234,0.010793507,0.021509975,0.18182305,0.012011051,0.09987101,0.04554981,301,2017_VjH_uGU7YpqkuFNDy0fJhw_0.jpg,1.3,103.74,a view of a street from the side of a road;a view of a street from the side of the road;a view of an empty street with a grassy field;a view of a street from the side of a tree lined road;a view of a street from the side of a tree line
2017_mwru09mxPViAiYdVNRhEVA,0.44067794,0.021546036,0.021358669,0.14058554,0.009249181,0.019152462,0.15698117,0.010124922,0.105671704,0.02840209,101,2017_mwru09mxPViAiYdVNRhEVA_0.jpg,1.375,103.74,a view of a city skyline from an empty street;a view of a city skyline from the street;a view of a city skyline from a distance;a view of a city skyline from a street;a view of a city skyline from an empty highway
2017_rYuacPXkZzOSWh93E3y_RA,0.33371687,0.031278074,0.01933834,0.2839072,0.017407179,0.03704986,0.14827669,0.019765735,0.14331827,0.068241954,301,2017_rYuacPXkZzOSWh93E3y_RA_0.jpg,1.33,103.68,an empty parking lot in the middle of the day;an empty parking lot surrounded by a forest;a parking lot next to some trees and a fence;an empty parking lot surrounded by trees and a cloudy sky;an empty parking lot in the middle of the city
2017_lMDQRToWzazLVjJv5Y5nfA,0.4930585,0.03191662,0.021670878,0.183954,0.014278412,0.027809203,0.108646065,0.01676178,0.096875906,0.04962787,101,2017_lMDQRToWzazLVjJv5Y5nfA_0.jpg,1.295,103.775,a yellow and white bus driving down a street;a yellow and white bus driving down a road;a yellow bus driving down a street next to trees;a yellow bus driving down a road next to a forest;a yellow bus driving down a road next to a tree
2017_zU-ckhGcEP5aBF888LJEwg,0.32486665,0.03786525,0.028673053,0.3297471,0.022972137,0.0569115,0.12724963,0.026183486,0.18644205,0.087714195,301,2017_zU-ckhGcEP5aBF888LJEwg_0.jpg,1.38,103.595,a truck driving down the road in the middle of the day;a truck driving down the road in the day;a truck driving down the road in the day time;a car driving down a highway with another vehicle behind it;a car driving down a highway with another car
2017_U7u6W_3CAklCfcKyfmDngA,0.5032549,0.06944859,0.028995782,0.11642358,0.022051543,0.038486123,0.089601785,0.028288305,0.10157201,0.04147312,101,2017_U7u6W_3CAklCfcKyfmDngA_0.jpg,1.305,103.865,a group of cars parked in a parking lot;a group of cars parked on the side of a road;a group of cars parked in a lot;a group of cars parked on the side of the road;a group of cars parked in a parking lot next to a building
2017_dvjzAx-dtYSRXozW4Pij2w,0.4000013,0.023914367,0.017075956,0.23297164,0.012682736,0.02612105,0.13470322,0.013814837,0.1292958,0.046891987,301,2017_dvjzAx-dtYSRXozW4Pij2w_0.jpg,1.34,103.78,an empty street with no cars on it;a road with a long line of trees on it;an empty street with no cars driving down it;a road with a long line of trees on both sides;a road with a long line of trees on each side
2017_eKhhTxyOJZF1dzwUD33URw,0.30202904,0.030701816,0.024912,0.35123885,0.020858914,0.045128584,0.16579515,0.023210585,0.18122724,0.08637291,301,2017_eKhhTxyOJZF1dzwUD33URw_0.jpg,1.39,103.63,an empty road with a sky in the background;a view of a road from the side of the road;a view of a road from the side of a road;a view of a street with a blue sky;a view of a road from the side of a highway
2017_ihgT43dmpTXecyKzr09E-w,0.35061005,0.026280403,0.019061416,0.28647768,0.015049636,0.032336354,0.14642397,0.01683861,0.13983211,0.06319004,301,2017_ihgT43dmpTXecyKzr09E-w_0.jpg,1.375,103.605,a road with trees and a few trees;a view of a street from a car window;a view of a street from a vehicle;a road with trees and a few trees on the side;a view of a highway from a car window
2017_iGOWGHpYVPJpRE42tTKR4Q,0.48096818,0.020269603,0.014691412,0.1573129,0.008663327,0.01677531,0.15530083,0.009880662,0.08817062,0.02974835,101,2017_iGOWGHpYVPJpRE42tTKR4Q_0.jpg,1.455,103.59,a car driving down a street next to houses;a car driving down a road next to houses;a car driving down a street past houses;a car driving down a street with houses in the background;a road with a few houses on both sides
2017_qsb78Pu8T5wpgg3M3bxU6A,0.55243814,0.02272755,0.016332507,0.12686092,0.008935541,0.01688978,0.1157234,0.010195911,0.079734296,0.027284265,101,2017_qsb78Pu8T5wpgg3M3bxU6A_0.jpg,1.37,103.72,a white car driving down a street next to tall buildings;a white truck driving down a street next to a building;a white car driving down a road next to a building;a white truck driving down a street next to a tall building;a white car driving down a road next to a tall building
2017_Mdkv8QwD0hdDg6__fDWM-A,0.408822,0.023542076,0.01772666,0.25600022,0.012768954,0.027411848,0.13410872,0.01442194,0.122589916,0.05135691,301,2017_Mdkv8QwD0hdDg6__fDWM-A_0.jpg,1.27,103.83,a truck driving down a road next to a forest;a truck driving down a road next to trees;a truck driving down a road next to a fence;a truck driving down a road next to a road;a large truck driving down a road with other vehicles
2017_lV5p_qhc0vWbca4ARuHMKA,0.4507859,0.024472564,0.016522914,0.23000953,0.012318522,0.024605572,0.11683321,0.014049351,0.114856005,0.043023765,301,2017_lV5p_qhc0vWbca4ARuHMKA_0.jpg,1.11,104.035,a truck driving down a dirt road;a truck parked on the side of a dirt road;a truck parked on the side of the road;a truck parked on the side of a road;a truck driving down a dirt road next to trees
2017_NhjeFM2ZssCcVIrJdjn06w,0.5199964,0.029864758,0.019464701,0.19721422,0.0138143,0.027056277,0.103545874,0.016836971,0.10001439,0.0473516,101,2017_NhjeFM2ZssCcVIrJdjn06w_0.jpg,1.13,104.035,a couple of buses parked on the side of a road;a couple of buses driving down a street;a couple of buses driving down a road;a group of people riding motorcycles down a street;a group of people riding motorcycles down a road
2017_W4cpQlKuodovC1RaYwKluQ,0.39487565,0.024247259,0.018343031,0.28170708,0.013822854,0.029314607,0.13323,0.015358448,0.13821244,0.054580986,301,2017_W4cpQlKuodovC1RaYwKluQ_0.jpg,1.43,103.655,an empty road surrounded by green grass;an empty road surrounded by a mountain range;an empty road with no cars on both sides;an empty road surrounded by green grass and grass;an empty road surrounded by a group of mountains
2017__-g53_tMETsX7jPrkKqzGw,0.3675216,0.032336533,0.02168554,0.12930596,0.012124538,0.021093756,0.31001154,0.012787908,0.07176337,0.042607635,502,2017__-g53_tMETsX7jPrkKqzGw_0.jpg,1.36,103.85,a paved path leading to a grassy field;a paved path leading to a grassy area;a paved road with a grassy field and trees;a paved path in a grassy area with trees;a paved path in a grassy area with trees in the background
2017_QJxV5ztznXD_q0zQFeB3Rw,0.3100118,0.027442604,0.01990652,0.2577355,0.015512139,0.031962812,0.20802599,0.016779333,0.15575096,0.061573863,301,2017_QJxV5ztznXD_q0zQFeB3Rw_0.jpg,1.47,103.975,a sandy beach next to the ocean under a blue sky;a sandy beach next to a body of water;a sandy beach next to a large body of water;a sandy beach next to the ocean under a blue cloudy sky;a sandy beach sitting next to the ocean under a blue sky
2017_0Uotp-p6ZnXoqYjWqH7Bug,0.38846838,0.024288803,0.016796678,0.26269972,0.012939781,0.02698946,0.14013937,0.01437059,0.12999135,0.050053924,301,2017_0Uotp-p6ZnXoqYjWqH7Bug_0.jpg,1.065,103.945,a dirt road on the side of a dirt road;a dirt road with a few houses in the background;a dirt road on the side of the road;a gravel road with a grassy field and houses in the background;a dirt road on the side of a road
2017_Q2bHML45G8-T3pY6PhEHVQ,0.4573366,0.023117244,0.018131137,0.21127144,0.011352271,0.023830771,0.11653045,0.012783736,0.12372428,0.038282335,301,2017_Q2bHML45G8-T3pY6PhEHVQ_0.jpg,1.46,103.805,a white truck driving down a road next to tall buildings;a white truck driving down a city street;a white truck driving down a street next to tall buildings;a truck driving down a road next to tall buildings;a white truck driving down a road next to a tall building
2017_RHooofmQmN34zly9MvBcjg,0.37883723,0.025278032,0.015469909,0.2367123,0.012110561,0.024543494,0.1815454,0.013606727,0.10773733,0.051865786,301,2017_RHooofmQmN34zly9MvBcjg_0.jpg,1.35,103.595,a dirt road with trees on each side;a dirt road surrounded by green grass and trees;a dirt road surrounded by green grass;a dirt road with trees on the side;a dirt road surrounded by green grass and some trees
2017_qwT0Qqybd-jLb_N4NYQ51w,0.53214264,0.025439054,0.016022682,0.16348055,0.010419488,0.019547343,0.12063971,0.012336791,0.08377841,0.035413444,101,2017_qwT0Qqybd-jLb_N4NYQ51w_0.jpg,1.11,103.985,a truck parked on the side of the road;a truck parked on the side of a road;a truck parked on the side of a street;a truck parked on the side of a road next to houses;a truck parked on the side of a road near houses
2017_hrHJ9ftQQSQ4y0YsdXR8Xw,0.445869,0.07684705,0.026516587,0.13913494,0.0266864,0.04400748,0.11277306,0.03553471,0.114311844,0.048989654,101,2017_hrHJ9ftQQSQ4y0YsdXR8Xw_0.jpg,1.3,103.775,a group of cars parked on the side of the road;a highway with several cars parked on the side;a group of cars parked on the side of a road;a group of cars driving down a road;a highway with cars parked on the side of it
2017_s8vfHdKXzDK5sTu_XCkrmw,0.31530094,0.028693765,0.0203453,0.31945246,0.016877651,0.035083324,0.17952478,0.018837601,0.1517295,0.071985155,301,2017_s8vfHdKXzDK5sTu_XCkrmw_0.jpg,1.43,103.575,a view of a grassy field from a distance;a view of a grassy field from a vehicle;a view of an open field from a vehicle;a view of a grassy field from a window;a view of a grassy field from a plane
2017_iIoQkoEPyEjVvR2jCBlFXw,0.32185766,0.035126477,0.020704985,0.26376098,0.018051773,0.03903243,0.1438834,0.020777225,0.15631142,0.06282541,301,2017_iIoQkoEPyEjVvR2jCBlFXw_0.jpg,1.37,103.58,a long road with a few cars on it;a long road with a few cars driving down it;a long road with a few buildings on each side;a long road with a few cars parked on it;a long road with a long line of traffic driving down it
2017_AArH-FJ_UQc3S4zrzFUB1w,0.6597545,0.030999273,0.0378789,0.064828604,0.009398371,0.015127629,0.072805285,0.011210591,0.057754427,0.018199801,101,2017_AArH-FJ_UQc3S4zrzFUB1w_0.jpg,1.395,103.915,a city street with buildings on each side;a city street with lots of buildings and trees;a city street with lots of buildings on each side;a city street with lots of buildings and a building;a city street with lots of buildings on each side of it
2017_OXUAwJj54OHCmXMD-tjb4A,0.43577102,0.029173106,0.0163351,0.15661773,0.01164785,0.022715628,0.13069716,0.013652474,0.10239729,0.034981847,101,2017_OXUAwJj54OHCmXMD-tjb4A_0.jpg,1.425,103.75,a man riding a motorcycle down a street;a person riding a motorcycle down a street;a person is riding a motorcycle down the street;a person is riding a motorcycle down a street;a person is riding a motorcycle down the road
2017_zzzp7k8OnNDVlsKt8cO-3w,0.36453915,0.02463296,0.016343802,0.23472911,0.012168974,0.02483952,0.17179406,0.013054103,0.112541825,0.049776196,301,2017_zzzp7k8OnNDVlsKt8cO-3w_0.jpg,1.28,103.805,a road with a road sign that reads UNK;a road with a road sign that reads UNK UNK;a road with a street sign that says no cars on it;a road with a street sign that says no cars;a road with a street sign that says no vehicles
2017_Yi63f0cvxTgZDYU-5ULPGg,0.41591096,0.022755504,0.016866416,0.23907569,0.01202023,0.024210602,0.13855988,0.013624966,0.12556544,0.044437915,301,2017_Yi63f0cvxTgZDYU-5ULPGg_0.jpg,1.49,103.775,a country road with houses on both sides;an empty road with a few houses on both sides;a country road with houses on both sides of it;a country road with houses on both sides of the road;a country road with houses on both sides of the street
2017_bnBrKGbOESEc4k6HZGOGHQ,0.39542693,0.026703417,0.016040951,0.27430755,0.013139188,0.026322871,0.15675345,0.015753567,0.11746749,0.054028034,301,2017_bnBrKGbOESEc4k6HZGOGHQ_0.jpg,1.04,103.925,a grassy field with houses in the background;a grassy field with a hill in the background;a grassy field with a field in the background;a grassy field with a few houses in the background;a grassy field with a few houses on it
2017_DFytHM8wGu8Jv-_JKAGTPg,0.4680595,0.022786975,0.015784353,0.16666546,0.009717017,0.019608885,0.12855393,0.010872513,0.10142192,0.033642888,101,2017_DFytHM8wGu8Jv-_JKAGTPg_0.jpg,1.38,103.835,a long road with a few cars driving down it;a long road with a few cars parked on it;a view of a street from the side of a road;a view of a street from the side of the road;a long road with a few cars parked on the side of it
2017_WEUGzeRMeQ9DWX0Z9a7sNA,0.5391965,0.030547589,0.018282086,0.09796581,0.009402514,0.016501129,0.103131056,0.011184871,0.07566658,0.023251891,101,2017_WEUGzeRMeQ9DWX0Z9a7sNA_0.jpg,1.495,103.785,a car driving down a road next to houses;a road with cars parked on the side of it;a car driving down a road next to a field;a car driving down a road next to a lush blue sky;a car driving down a road next to a lush green field
2017_eTrYNTbUya5cW_pHWRww6Q,0.35805288,0.026875794,0.018371254,0.27808762,0.014969647,0.0324485,0.13985503,0.01691404,0.14599678,0.05872178,301,2017_eTrYNTbUya5cW_pHWRww6Q_0.jpg,1.435,103.725,the view of a road from the side of the road;the view of a road from a vehicle;the view of a road from a car window;a view of a road from the side of the road;the view of a road from the side of a mountain road
2017_Y43XEOu2UV4TQWkrE9ODmA,0.45986804,0.021212995,0.016088426,0.20675054,0.010396123,0.020816892,0.13878146,0.011648357,0.10904473,0.03796929,301,2017_Y43XEOu2UV4TQWkrE9ODmA_0.jpg,1.28,103.79,a narrow street with houses on both sides;a narrow street with houses on each side;a narrow road with houses on each side;a narrow street with houses on both sides of it;a narrow street with houses on both sides of the road
2017_XlZnG9OXmwzXGDSGtQk0Yg,0.3284341,0.04092613,0.02321136,0.20498273,0.018355966,0.034852445,0.16231018,0.019531995,0.13481477,0.05802864,301,2017_XlZnG9OXmwzXGDSGtQk0Yg_0.jpg,1.155,104.02,a parking lot at an empty parking lot;a parking lot at an empty skate park;a parking lot at a skate park on a cloudy day;a parking lot at a skate park on a sunny day;a parking lot at an empty parking lot with a sky background
2017_OZYb3mRzYuF1Lk80h22_fw,0.4772533,0.059784353,0.0252904,0.15172291,0.022634149,0.040360093,0.09633508,0.02984795,0.11157501,0.048415482,101,2017_OZYb3mRzYuF1Lk80h22_fw_0.jpg,1.375,103.86,two semi trucks parked in a parking lot;a couple of trucks parked outside of a building;a couple of trucks parked in front of a building;two semi trucks parked in front of a building;a truck parked in front of a building under a cloudy sky
2017_uUBr4_Mu2Uwh0jDoLVqRqw,0.41579714,0.02160266,0.014483899,0.18122846,0.009966403,0.020104289,0.16607255,0.010896593,0.09763977,0.038299054,101,2017_uUBr4_Mu2Uwh0jDoLVqRqw_0.jpg,1.425,103.785,a view of the road from a car window;a view of a street from a car window;a car driving down a road with a sky background;a view of the road from a car driving down the road;a view of the road from a car traveling down the road
2017_0EEeJPsX00GhbfCes7n59g,0.41616204,0.062113643,0.024265438,0.14880562,0.022704244,0.04052961,0.12316969,0.027814776,0.12402603,0.048956692,101,2017_0EEeJPsX00GhbfCes7n59g_0.jpg,1.34,103.785,a view of a street from the street;a view of a street from the side of the road;a view of a street from an empty street;a view of a street from the side of a road;a view of an empty street with a street light
2017_o5gq-1vOxM4XHHzOBxJA0w,0.6219046,0.023010373,0.021312684,0.08796856,0.00763458,0.014220178,0.10332671,0.009265423,0.06454942,0.0201931,101,2017_o5gq-1vOxM4XHHzOBxJA0w_0.jpg,1.46,103.84,an empty street surrounded by tall buildings;an empty street in front of a tall building;an empty street in front of some buildings;an empty street in front of a large building;an empty street in front of a large apartment building
2017_T2_UAz2QKVDIbED-AW83Vg,0.63519526,0.0314686,0.020687073,0.089494586,0.00971058,0.015962541,0.10004327,0.012109816,0.057240427,0.023726165,101,2017_T2_UAz2QKVDIbED-AW83Vg_0.jpg,1.495,103.77,a car parked in front of a house;a car parked in front of a building;a car parked on the side of the road;a car parked next to a building on a street;a car parked next to a building on a city street
2017_9OSgDM0iuF8P05SWr1EJ4w,0.4061417,0.019913226,0.014668107,0.20720991,0.010177821,0.020048082,0.18328267,0.011238396,0.103532135,0.04053542,301,2017_9OSgDM0iuF8P05SWr1EJ4w_0.jpg,1.32,103.84,a white house sitting on the side of a road;a white building on the corner of a street;a white house sitting on the side of a street;a white house sitting on the corner of a street;a white house sitting next to a street
2017_gb2HJEyogZ153atsVJipuA,0.43300632,0.026026458,0.022142798,0.09632161,0.008692712,0.016275138,0.2861893,0.00951615,0.05836594,0.030165195,502,2017_gb2HJEyogZ153atsVJipuA_0.jpg,1.385,103.87,a street with houses and palm trees on each side;an empty street with a car parked on the side;an empty street with a car parked on the side of it;a street with houses and palm trees on both sides;an empty street with a car parked on the road
2017_KLlThn7hHPrPnPwTS1zKGQ,0.4752829,0.01812902,0.016836435,0.15776226,0.008253068,0.016854078,0.15851861,0.009390295,0.091365576,0.029358983,101,2017_KLlThn7hHPrPnPwTS1zKGQ_0.jpg,1.495,103.645,a white house sitting on the side of a road;a white house sitting on the corner of a street;a white house sitting on the side of a street;a white house sitting on the corner of a road;a white house sitting on the corner of a sidewalk
2017_G1N-_eCUdW6RsVup0OSdrA,0.47956294,0.054561675,0.022046596,0.13157338,0.019687027,0.032645255,0.103334874,0.025624365,0.106315285,0.04009065,101,2017_G1N-_eCUdW6RsVup0OSdrA_0.jpg,1.31,103.755,an empty parking lot next to a building;an empty parking lot with a building in the background;a parking lot next to a building and a parking lot;an empty parking lot with a building in the distance;an empty parking lot with a building in the back
2017_CBVk06vDfwVsCZ_buZohJg,0.35394925,0.028503,0.016929805,0.22562644,0.014275342,0.02811721,0.16918787,0.015545845,0.11956647,0.05329445,301,2017_CBVk06vDfwVsCZ_buZohJg_0.jpg,1.47,103.64,a car driving down a road next to a forest;a car driving down a road next to a field;a car driving down a road next to a park;a car driving down a road next to a lush green field;a long road with a long line of trees on the side
2017_pn94BOXebr_Jt7A3JUz5sg,0.42310885,0.021935135,0.017484456,0.22298563,0.011801451,0.023523748,0.14038774,0.012750894,0.12685722,0.041233808,301,2017_pn94BOXebr_Jt7A3JUz5sg_0.jpg,1.46,103.935,an empty street surrounded by a few houses;a street with a few clouds in the sky;an empty street surrounded by a few buildings;a street with houses and clouds in the sky;a street with houses and clouds in the background
2017_DkC4IkqiY1YNaD7MLFZEjg,0.396297,0.024166763,0.017741352,0.24573627,0.012577802,0.026125193,0.13443884,0.013809294,0.12971783,0.046648204,301,2017_DkC4IkqiY1YNaD7MLFZEjg_0.jpg,1.045,103.99,a person riding a motorcycle down a road;a person riding a motorcycle down a street;a person riding a bike down a street;a person is riding a bike down a street;a person is riding a bike down a road
2017_HpMCZ4488xg1pd7Tii7u6w,0.38653702,0.02524808,0.017117321,0.14485833,0.01024437,0.018867403,0.2717332,0.011134774,0.07514751,0.039690644,502,2017_HpMCZ4488xg1pd7Tii7u6w_0.jpg,1.285,103.79,a dirt path leading through a wooded area;a dirt road between some trees and bushes;a dirt road between some trees and a forest;a dirt path leading through a forest with trees;a dirt path leading through a wooded area with trees
2017_8-oydLDhIx5bpn9deFohqg,0.6755966,0.068617314,0.061284125,0.044082075,0.01632449,0.020650178,0.07737833,0.020785809,0.043587238,0.01979211,101,2017_8-oydLDhIx5bpn9deFohqg_0.jpg,1.15,104.005,a group of motorcycles parked in front of a building;a group of motorcycles parked next to a building;a row of motorcycles parked in front of a building;a couple of cars parked in front of a building;a group of motorcycles parked next to each other
2017_AMIjIq2Fq4gv7HSMS3ZbSw,0.43985006,0.020091325,0.01601082,0.14869592,0.008335471,0.016750574,0.17269346,0.009201765,0.09116289,0.029169828,101,2017_AMIjIq2Fq4gv7HSMS3ZbSw_0.jpg,1.33,103.65,a car driving down a road next to a building;a car driving down a street next to trees;a car driving down a road next to tall buildings;a car driving down a street next to tall buildings;a car driving down a road next to a house
2017_DR4eczdpYQ1qQU5Ph5WcjA,0.4842869,0.020821363,0.013932705,0.15217596,0.008902967,0.017159343,0.16280425,0.010281026,0.08079541,0.032937825,101,2017_DR4eczdpYQ1qQU5Ph5WcjA_0.jpg,1.415,103.905,a car parked on the side of the road;a car parked on the side of a road;a white car driving down a street next to a house;a white car driving down a street next to a fence;a white car driving down a street next to a building
2017_SA6iPdtQtO9LVVvvkl6-fw,0.3305136,0.028063148,0.018737912,0.3123778,0.016427815,0.032878786,0.17509216,0.018491954,0.14756918,0.06793296,301,2017_SA6iPdtQtO9LVVvvkl6-fw_0.jpg,1.32,103.455,a paved road leading to a grassy field;a paved path leading to a grassy area;a paved road leading to a grassy area;a gravel road leading to a grassy area;a paved road leading to a grassy field and some grass
2017_HSKCRNk9kXidsABJqF_F2Q,0.3892367,0.027354777,0.020018667,0.27399808,0.016046852,0.033727407,0.12195745,0.01804182,0.14432538,0.058968723,301,2017_HSKCRNk9kXidsABJqF_F2Q_0.jpg,1.325,103.95,a long road with a long line of cars;a view of a road from a distance;a view of a street from the side of the road;a view of a street from the side of a road;a long road with a long line of trees
2017_bL81Uf-u6O4JaBrEnA1bIw,0.32027054,0.037128538,0.028337836,0.3821953,0.025458694,0.057020694,0.14491734,0.030117601,0.18445823,0.10741857,301,2017_bL81Uf-u6O4JaBrEnA1bIw_0.jpg,1.315,104,a long road with a long line of traffic;a long road with a green grass field;a long road with a long line of trees;a long road with a long line of cars on it;a long road with a long line of cars driving down it
2017_u6bvGg0IKkchOF4ucSSzzA,0.35820392,0.039925188,0.033116907,0.3881866,0.028065115,0.06308219,0.12319243,0.03414312,0.18201634,0.113229185,301,2017_u6bvGg0IKkchOF4ucSSzzA_0.jpg,1.05,103.915,a semi truck driving down a rural road;a semi truck is driving down the road;a semi truck is driving down a road;a semi truck is driving down a narrow road;a semi truck drives down a road with a sky background
2017_VEBD_HCKlEw7rF4bm9rKqQ,0.3630092,0.026046664,0.016636342,0.2645948,0.01346603,0.028230071,0.16565993,0.015342623,0.11737493,0.057999313,301,2017_VEBD_HCKlEw7rF4bm9rKqQ_0.jpg,1.415,103.7,a road that has some trees on it;a long road with trees on each side;a road that has some trees on each side;a road that has some trees on each side of it;a long road with a few cars on the side of it
2017_74_eyB4TL8Gh2UKs5CeCZQ,0.38355613,0.02662909,0.016406506,0.19596863,0.011936098,0.025096923,0.14433181,0.013326585,0.12775114,0.03995037,101,2017_74_eyB4TL8Gh2UKs5CeCZQ_0.jpg,1.34,103.77,a view of a residential street from across the street;an empty street with a tree in the middle;an empty street with a tree in the middle of it;a view of a residential street from across the road;an empty street with a tree in the middle of the street
